http://movie.douban.com/subject/4707205/	爱情公寓2
(NA)	 越到后来越精彩 究竟是我的笑点低了 还是真的改进了~~ps:为了sloggie的植入广告 只好煞费苦心地露肩带扮风骚 可是关谷你是怎么回事啊            
(5星)	 不管神马美剧叙事结构，神马模仿抄袭之类的，我看不得那些开口闭口看不起的。爱情公寓的的确确让我笑得肚子疼，我相信很多电视机前的观众也乐得不行，那这就够了，这不是多么高尚的主旋律电视剧，需要多么规范的模式，相对很多青春、搞笑剧来说，这就已经是第一了，这群年轻人做出了年轻人喜欢的东西。            
(5星)	 结局不错，至少我喜欢，所有的选择都无分对错，重要的是，我们在用自己的青春认真生活            
(NA)	 左眼跳，桃花开，右眼跳，菊花开。            
(5星)	None
(5星)	 还是很搞，哈哈            
(5星)	 中国版老友记，还是可以接受            
(4星)	 抄袭美剧细节严重            
(2星)	 没第一季有趣。            
(5星)	 超爱            
(5星)	 啊 最期待的一菲和曾小贤怎么还没在一起呀  期待下一部            
(5星)	 笑的肚子痛了~~~            
(4星)	 模仿也是技术活            
(3星)	 狗血一滴。。。            
(4星)	 还是不错的            
(5星)	 没有第一季好看...            
(5星)	 因为先入为主的观念，一开始不是很喜欢，不过后来还是没有让我失望。            
(5星)	 武林外传之后, 情景剧就看了它了.  至少编剧很有诚意, 什么流行就说什么.  演员虽然换了有点不爽, 但还能接受.              
(3星)	 每晚看着它睡着            
(5星)	 哈哈哈~~~~~~            
(1星)	 = = 傻逼太多了...这分儿~            
(5星)	 第二季依旧笑翻，坐等第三季            
(5星)	 “不看美剧的下等人是没有资格体会快乐的” 美剧迷你们是这个意思吧            
(5星)	 笑S的 哈哈哈哈            
(4星)	 星际还是魔兽？            
(5星)	 结局可以的            
(3星)	 堕落啊,居然没挪窝把这片子看完了...有些地方编剧图省事的感觉太明显了,不过还是挺欢乐的            
(4星)	 很好看，有诚意。            
(4星)	 是我没过思春期还是刚刚发育啊.....怎么觉得里面的姑娘们漂亮得像仙女            
(3星)	 秦雨墨就是一个多余的角色！！！1            
(4星)	 还行.东方卫视每天下午连播6集,可是&#34;广告精彩,剧情过后,马上回来!&#34;除了频繁进广告其他都挺好.            
(5星)	 看完20集的我表示毫无鸭梨！至少比春节晚会好看的多。            
(5星)	 还是不错的，不过没有一好            
(5星)	 有这么一群朋友。            
(5星)	 第一集末尾子乔拿着美嘉的照片放到自己照片边上，很温情；好聚好散，不留恶语！            
(4星)	 曾老师，求求你和胡一菲在一起吧！            
(3星)	 开始串剧情，整体感有了，但笑点却更生硬了。            
(3星)	 觉着没1好看            
(3星)	 鉴于对1的无比喜爱，我给了3星。其实二更新潮了，但是笑料却不给力了。我怀念有展博，婉瑜，美嘉的1。不过还是要给予鼓励的，希望3进步~            
(5星)	 值得   没那么假就这么愉快的决定了            
(5星)	 我想说 最后两集 把我看哭了。果然 一菲小贤 你们才是爱情公寓永远的一哥一姐。            
(5星)	 刚看完，还是那么的温馨，虽然换了这么多演员我有点不适应，而且有点戛然而止的感觉。。。            
(5星)	 好吧我笑点低，真的笑面瘫了&gt; &lt;            
(5星)	 虽然各种抄以及blalala...但偶现在就这么点追求.....            
(4星)	 我最喜欢的美嘉没参演。怄~            
(4星)	 结局不好            
(4星)	 与第一季相比给四星，不过始终觉得多一点这样的剧，慢慢提升，才是内地电视剧的希望            
(4星)	 最后两集很有感觉            
(5星)	 我的益达呦...            
(5星)	 第一季是前年暑假一个通宵看完的 刘必你懂的 虽然你不上豆瓣            
(5星)	 太搞笑了！！！笑死人啊！哈哈            
(4星)	 哈哈哈。。。依旧搞笑~只是程度和次数都不及第一部了。但是里面好多模仿美剧的段子            
(4星)	 开场的鬼泣和一菲的阿凡达都笑死我了。植入广告过多减一个星。最后的结局囧到我，不过有电影版的话真是个好消息。            
(NA)	 还不错  不过还是喜欢第一部            
(5星)	 呼唤一菲和小贤在一起~~！！！            
(5星)	 接受新人物需要过程            
(5星)	 男女主角都很有才！            
(4星)	 好笑就好了，春节前的心情多少因为它快乐点             
(5星)	 终于看完了呀，期待下一部            
(4星)	 其实这种连续剧，都是第二部趁着第一部火热才延续下去。换了几个主角，而且相比于第一部确实不足。但至少没产生厌恶感。无聊时候可以看看。            
(4星)	 笑疯了……就算抄了很多，当剪报看吧~            
(5星)	 2遍哟            
(5星)	 笑惨我了            
(5星)	 虽然没有了人物有了一些变化，但是搞笑力度仍然不减，故事情节很给力，喜欢一菲，喜欢小贤，喜欢关谷，喜欢子乔，还喜欢悠悠~            
(5星)	 笑点多多~            
(5星)	 胡一菲~~~~太喜欢了。。。。            
(5星)	 就这么完了啊  越来越不给力了 搅和太多肉麻戏            
(4星)	 有些桥段抄袭的太明显，但总体来讲还不错，其实我笑点很低的。            
(5星)	 国内很难得的好剧~            
(4星)	 又来了，曾小贤，哈哈            
(5星)	 超级搞笑～最后我也会选择“D”            
(5星)	 笑死我了            
(4星)	 冲着第一集去的。 从此伊娃和崔西开始了婆媳之争...........            
(5星)	 喜欢            
(4星)	 现在这年头要看部好看的电视剧是很难的，爱情公寓怎么说都不错，看来导演也有意拍第3部，希望大家顶起            
(4星)	 还是看到不少friends的影子，不过整体来说还算不错            
(3星)	 比较喜欢第一部···            
(4星)	 虽然好多桥段都是山寨的，可以看到生活大爆炸和六人行的影子，但国产剧能这样已经算不错了            
(5星)	 个人觉得没有第一季好看            
(5星)	 不解释。。。。            
(NA)	 这个结局。。。。。哎。。。。。。。。。。。            
(4星)	 有点搞笑哦。可以放松你的神经。偶尔有觉得无厘头。            
(3星)	 还蛮好玩            
(3星)	 第二集 吕小布泡妞的部分赤果果的抄的就是HOW I MET YOUR MOTHER第三集 曾小贤内心戏 “骂我啊 骂我啊”  好贱啊  第四集 一菲姐好man啊            
(5星)	 前几集看得快坚持不下去了，不过从第八集开始就很不错了，搞笑，考虑是自家电视剧，鼓励性也得给五星了。            
(4星)	 有些剧情很像《生活大爆炸》            
(4星)	 没有第一季好哦~看到后来，尤其是后面几集还是挺搞笑的，虽然照抄美剧情节严重，还是改成鸟4颗星~            
(3星)	 有几集很有笑料            
(4星)	 &#34;我 爱过一个女孩儿 我们在一起纠缠了很久 每一天都要斗嘴吵架 一起喝盐汽水&#34;子乔筒子你要不要这么煽情 让我把喜剧看得内牛满面 没有了美嘉宛瑜和展博 虽搞笑依旧 但注定残缺  关谷帮悠悠过生日那集 被感动得飙泪了 强烈鄙视导演最后没让小贤和一菲在一起 【狂爱小贤贱贱的笑！^ ^】            
(3星)	 不如第一季有趣～            
(4星)	 笑死我了。哈哈。            
(3星)	 借鉴好多big bang的桥段啊~不过还是很好玩，把洋人的段子本土化的不算生硬~            
(4星)	 好看是因为直接照抄了太多HIMYM里面的桥段，当然还有TBBT和Friedns            
(4星)	 笑点很多！虽然有些生活大爆炸的和搞笑一家人的段子。。。。。。            
(5星)	 好看呢哇!推荐~            
(4星)	 我妈说没意思            
(4星)	 正在看 哈哈哈~~            
(5星)	 曾小贤和胡一菲会在一起的，未来的他给了自己错误的答案。            
(4星)	 看完感觉还是蛮不错的，人多一起看应该更好玩些。            
(5星)	 哈哈哈哈哈哈哈哈哈哈哈哈。            
(5星)	 毫不失望 继续搞笑            
(5星)	 两个月来不多的能让我乐呵一下的东西            
(4星)	 好男人就是我,我就是...            
(1星)	 表示看了2集。完完全全抄袭的how i met your mother。直接点说就是翻译了下后者的台词。            
(5星)	 我快笑死啦            
(4星)	 看完第一集后就能接受这几个新的演员了  我想着也算是很成功吧 虽然名为爱情 但我在这里最大的享受并非是爱情  而是这些我们年轻人真正的情感心态 这是我们的生活  还有  这真的是一部用心之作            
(5星)	 根本就看不够！我爱曾小贤！我爱胡一菲！            
(4星)	 我选D!，一菲曾老师，看好你们哟！！            
(4星)	 其实～我觉得挺好的～            
(5星)	 花了三天时间看完了！欲罢不能啊！好喜欢好喜欢曾小贤啊！            
(4星)	 我觉得是有进步的！喜欢唐悠悠~~喜欢邓家佳！！那种含糊的嗲嗲的发音方式一点也没让我觉得不舒服或装B~~相反舒服至极！好笑至极！            
(5星)	 对不起，我笑点很低            
(5星)	 太搞笑了！！！！！！！！姐爱屎了！！！！！！！！！！！！            
(4星)	 很好笑啊             
(4星)	 今年寒假看电视剧总是觉得无味，所以好像搞笑的地方也并没有让我笑起来，还要就是模仿生活大爆炸的地方实在是有点多            
(5星)	 虽然多多少少的有些抄袭。但是搞笑是必须的！还是很不错的！            
(5星)	 介个结局是神马啊啊啊啊。。。。            
(4星)	 还不错了，与时俱进，比别的强多了，鼓励5星。听说是抄的？。。。。            
(3星)	 展博,婉瑜,美嘉快回来!            
(4星)	 (*^__^*) 嘻嘻……终于盼来第二季了，超喜欢看第一季的！超搞笑！开看看这一季怎么样~ ……   还可以，挺多搞笑的，但我还是怀念原班人马啊~            
(5星)	 灰常给力！            
(3星)	 比较烂，原创太少抄袭太多            
(NA)	 每天下午我都在看........            
(3星)	 参差不齐的编剧            
(4星)	 后面突然就来了感情戏 还真不适应啊   那啥演雨墨的 死爹了吗              
(3星)	 贱 人 曾 ~            
(4星)	 反正一起看的人都很笑得很欢乐。            
(4星)	 太藏老！！！            
(4星)	 有几集还是颇具亮点，可惜林宛瑜不在了，四星。            
(4星)	 依然保持第一季的风格，稀翻...            
(4星)	 逗            
(4星)	 一群贱男和几个神经质的女孩，笑点有点低，抄袭有点多，看在我无聊的手贱的点了进去看的份上，给个四星            
(1星)	 有些失望，大部分是模仿生活大爆炸和老爸老妈的罗曼史            
(1星)	 太吹了。。评分还那么高？            
(NA)	 张伟这个死要面子活受罪的角色真是被演的入木三分。灰常看好贱人曾，贱人这个角色，难以被超越了。            
(4星)	 植入广告有点太多了吧，其他还好。。            
(5星)	 开心就好，真没必要较那个真            
(4星)	 没有第一季给力~~还是一菲姐姐的fan呐~~            
(3星)	 小清新            
(5星)	 还是和第一季的那样好笑，不错不错，强烈支持            
(5星)	 经典，笑不笑无所谓，放松心情            
(4星)	 比第一季好看            
(5星)	 蛮感人的，我会选择B····            
(NA)	 还有...第三季。            
(5星)	 其实还是有很多抄袭的地方，只不过这次用big bang的内容多了些，编剧还真tmd与时俱进啊。。。整体笑果还是相当给力的，不知道为什么那么多人不满意，是因为我笑点太低，还是您们笑点高，或者是这片子火了，也该泼泼冷水了？这种剧不就是看着搞笑就行了么，逻辑性、合理性都是浮云啊            
(5星)	 曾老湿我爱你~            
(5星)	 19.5的潮流恶搞+0.5的言情，为神马选B就不能在一起了啊？啊？啊？            
(3星)	 觉得没有1好...  还发现1事,左下角那天气预报没有成都呢??            
(5星)	 还是最喜欢那个小贱人。            
(3星)	 感觉不如第一季 勉强给个三星吧 不过那个新来的张益达实在是太恶心了！            
(3星)	 好像没有1来的带劲，少了展博那神经大条的小子，还有咋咋呼呼的美嘉，而且，而且，无聊得我实在是看不下去了            
(4星)	 反正让我乐呵了            
(5星)	 笑翻了            
(5星)	 太搞笑了！比第一季还好看呐O(∩_∩)O哈哈~            
(5星)	 虽然只看了6集，太棒了，新来的女主角也喜欢，剧情一如既往的好笑，雷死我了。            
(4星)	 熬着感冒头痛流涕的症状在一天之内看完了第二季，依旧有How i met your mother 的情节存在，很细微但依旧察觉的到，医院的那段还效仿了the big bang。怀念第一季里小吕布和小貂蝉“一口盐汽水喷死你”的争吵打闹。吕子乔，你终于承认自己是爱着陈美嘉的啦。            
(5星)	 我要陈美佳！            
(4星)	 作为国产的情景剧真的不错吧。。。。只是太多模仿了，某集可以说是赤裸裸的抄袭生活大爆炸。。。            
(5星)	 尽情的恶搞吧，欢乐就够了。            
(5星)	 爱曾小贤爱曾小贤爱曾小贤爱曾小贤20集的电视剧啊，你为什么让我们等一年啊            
(4星)	 虽然有不少似曾相识的桥段，但是仍然不妨碍带给大家的欢乐！笑料还是不少的，轻松的都市情景剧！            
(5星)	 还是比较喜欢第一季            
(NA)	 尽可以说我脑残~            
(4星)	 结局不好啊            
(5星)	 阿凡达            
(4星)	 很多剧情融合了friends跟big bang的情节，不过作为国产肥皂剧 拍成这样 已经很不错了 创新源于模仿嘛            
(2星)	 没第一部给力            
(5星)	 女主们外加女龙套都很养眼            
(4星)	 不知道某人看完第二季没有。据说小贤的B代表金钱，D代表爱情，选B还是选D的确是一个难题。换做是你呢，会选什么？            
(5星)	 这个结局很不爽呀，该交代的都没交代，还要等电影版，为毛不再继续第三季了呢。。。            
(5星)	 哈哈，追看第二季，看起来很开心~~            
(4星)	 终于出了！不像是大陆剧的速度呀~            
(5星)	 哈哈            
(5星)	 笑到不行。。。            
(3星)	 为嘛展博、宛瑜都不见了！！！为嘛我觉得还是第一季有惊喜多些！！！            
(5星)	 换了演员，有点不习惯            
(3星)	 续集什么的...退步果然明显            
(3星)	 我终于明白老友记的铁杆看到爱情公寓第一季时的感觉了，难道编剧就认为大家都不看美剧？简直是欺人太甚！03集里是在学相良宗介吧            
(4星)	 我喜欢的婉瑜和展博啊~~~~~~~~哎~~~~果真没有见到了            
(3星)	 编剧实在是《How I met your mother》和《The big bang theory》的忠实观众啊…………抄了那么多，3颗星也算及格了~            
(4星)	 里面有些情节跟美剧很相似，还有些很老套的笑话，但是仍然有它自己的味道，所以给个四星！！            
(4星)	 我不喜欢驴！            
(3星)	 不及第一季给力，不过依然十分搞笑！那些嚷嚷着说这剧抄美剧的就甭吐槽，省省吧，现在的国产青春剧哪部不是抄国外的，至少这部剧集看着还算顺眼。不用叫我去看哪部哪部美剧，哥也是资深美剧迷，15岁就跟着《欲望都市》走了，这些年看的美剧多了去了，可我就是待见这剧，怎样？            
(5星)	 它贯彻了第一季时对老爸老妈浪漫史的疯狂抄袭；它结合了低级趣味和生搬硬套的美式幽默以及时下网络搞笑素材；它是留学宅女的消遣佳剧，拌饭佳餐；它是我这样一个追了老爸老妈六季的忠实电风扇期待许久的作品；不用每个编剧都是宁财神，不是每个国产情景喜剧都要既深刻又肤浅，没负担的大杂烩，挺好。            
(3星)	 看多了就觉得恶俗了            
(4星)	 三个新来的真让人不爽 形象也差            
(4星)	 其实抄不抄美剧什么无所谓。作为一部欢乐的电视剧还算不错了。也仅仅是不错而已            
(4星)	 我觉得2比1好看些            
(5星)	 太好看了！！！            
(3星)	 来的1男2女不给力啊。。。尤其是2女猪脚            
(5星)	 看过几部美剧了不起啊？！即便是抄，人家也照样抄的有水平，符合中国国情啊，剧情也还是很好笑的嘛，比马桶台那啥翻拍剧好几百倍吧！也不觉得第二部差第一部有多远啊？看了六集，还是能接受邓家佳和演“张伟”那位了，就所谓“花瓶”那个没啥存在感            
(4星)	 美嘉，婉渝回来吧。对新角色没感觉.....            
(5星)	 彪悍的电视剧必须力顶！！！            
(4星)	 开始觉得挺无聊 看了几集还有些笑点 连我这个非资深美剧迷都看出了很多了很多美剧桥段 不过还好 希望小贤和一菲在一起            
(5星)	 结局干嘛留悬念阿？好讨厌阿！！！什么时候才能 有3！！！！            
(4星)	 我是一个没有笑点的人=v=            
(5星)	 总有些傲娇的高端们说抄袭美剧，抄你妹啊。！！！！            
(5星)	 一菲姐姐赛高~            
(4星)	 friends,himym,tbbt的综合版，其实还是很挺的，毕竟国内这种剧不多，只是能更完全的是属于我们国家自己创造的幽默就更好了。喜欢一菲～            
(5星)	 太搞笑了            
(4星)	 没一搞笑 美嘉木有了。。。            
(4星)	 最后几集才有点渐入佳境！美嘉你上哪儿了！！            
(4星)	 结局......还是B吧               
(5星)	 继续等待~            
(4星)	 吐槽很给力啊。            
(5星)	 neta用得不错，尤其是结局            
(NA)	 马上就去看去            
(4星)	 还是四川女子最有性格。            
(5星)	 不过还是第一部好，我更喜欢展博和琬渝这两个角色            
(5星)	 连看了三天终于看完了，挺好的挺好的，这就挺好了，至于老友记和生活大爆炸我通通没看全。爱情公寓出三的话我还看！！！            
(4星)	 虽然还是在抄袭老友记，生活大爆炸等美剧，但是演员和剧本都还不错，算得上好笑的一部剧了~~~            
(5星)	 虽然他的剧情很多抄袭生活大爆炸的，不过还是那么爱 木办法            
(5星)	 太给力了··期待第三季。。。            
(5星)	 太扯了！！！！！！！！我喜欢！！！！！！！            
(3星)	 奇了个怪了，无感的曾小贤，居然出彩了起来，深得吾心~那个秦羽墨真是演技烂的一逼，悠悠比宛瑜强多了，希望宛姑娘再也别回来了。关谷没有了美嘉，毫无幽默感可言。同样想以语言讨喜，但跟佟掌柜比起来就天壤之别了。            
(4星)	 美剧、电影、动漫桥段大杂烩。            
(3星)	 意义大于实际吧，就是抄的太过了些            
(5星)	 夠娛樂！            
(4星)	 我不得不说 有那么两三处地方抄袭《生活大爆炸》，总得说来还是不错的            
(5星)	 一直忘记来豆瓣改状态了，这部不错，没有因为少了两位重要角色而失色，就是新加的演员普遍感觉不是很好，呃，很刻意，难道是资方要求捧的新人....开放式结局很让人期待第三季，唉，其实两个版本我都想看！            
(5星)	 比一还逗 一遍一遍又一遍            
(3星)	 有点傻…            
(5星)	 等第三季&gt;&lt;!!!!!            
(NA)	 什么什么？！？！没有宛瑜……？哦……啊什么什么？！？！没有展博……？哎……啊你搞错了没！！！连美嘉都没有看看看看你妹啊！摔！！！            
(3星)	 这个结局……            
(NA)	 顶校友，更顶洋哥            
(4星)	 虽然有点低俗，而且剧情太假太假，但仍是一道娱乐大众的好菜。            
(5星)	 5颗星已经完全局限了我的评分！            
(5星)	 邓家佳太可爱了，期待电影版和第三部了            
(4星)	 挺搞笑的。。。            
(4星)	 果然是TBBT、TITC和武林外传的合成体！！！！！            
(5星)	 很有诚意的作品，很少有电视剧续集拍得和第一步一样好            
(NA)	 同样笑抽了~            
(4星)	 很有前途~            
(4星)	 哈哈哈哈哈 第三部估计是12年寒假出来、、            
(NA)	 这个真的适合无聊的时候看。~哈哈。            
(NA)	 广告植入很厉害呀，哈哈            
(3星)	 我想要大团圆！            
(4星)	 !!!曾老师~~~和一菲姐在一起吧~~~~~            
(5星)	 恶搞的尺度令人难以置信，但非常自然，并不显得做作和突兀。个人感觉其整体水平与第一部差不多。            
(5星)	 D吧            
(5星)	 番茄台一天放6集一刚。。还有那个神马的妇炎胶囊的广告太泛滥了吧。。不过，还是值得滴~~            
(5星)	 虽然是美剧大杂烩但不影响我看的很欢乐            
(4星)	 先给四星，以兹鼓励。            
(4星)	 没有第一季的出彩，可能是少了我喜欢的主角            
(NA)	 还有第三季啊。。。B还是D- -            
(5星)	 看完了！非常好看！            
(5星)	 很不错，懂得放弃或许让自己的人生更美好            
(5星)	 悠悠：一菲高中的时候破了什么但她很高兴。。。关谷身上有一样东西比别的男人都长。。。很黄很暴力啊            
(4星)	 大爆炸的桥段增加了不少......好像一部美剧大综合......不过还是吸引我继续往下看。国内太缺少这种感觉的都市连续剧了......期待曾老师和一菲的情感进展~~~~            
(4星)	 这结局是坑爹呢？            
(3星)	 笑点和流行语和时事的大杂烩 有共鸣 不新鲜了            
(5星)	 他也爱看...            
(3星)	 第二季一点意思都没有~~~~            
(3星)	 没看过第一季的人表示这季笑料疲软。。。            
(4星)	 还是喜欢第一部，不过真的很喜欢一菲和曾小贤··            
(4星)	 虽然有的桥段确实是抄袭，但我还是觉得搞笑，最起码不算雷人。            
(5星)	 狠喜欢王传君啊            
(4星)	 不如第一部            
(2星)	 完全没有第一季的味道了 剧情不知所以然 都没什么笑点 看了一集都没有看下去的动力了几个主人公换的面目全非了 ╮(╯▽╰)╭爱情公寓还是原来那七个人的 喜欢宛瑜            
(4星)	 没有第一部经典了            
(5星)	 期待第三季，不过希望张伟和秦羽墨能被换掉。            
(4星)	 虽然广告很讨厌，很多笑料也看过，很讨厌羽墨和悠悠，怀念宛瑜和不可能再回来的美嘉。但是真心希望一菲和曾小贤在一起啊！！！            
(4星)	 确实有些大爆炸的影子，不过算是改编了，改编的很有心意            
(4星)	 爱情公寓，你不能从头到尾copy《老友记》《生活大爆炸》以及许多美剧的拍摄方式吧，我要吐血了。可是还是给四颗星吧。看在它还是搞笑的份上。            
(4星)	 虽然笑点依然不少，但是总感觉不如第一季那么来感了，特别植入广告也让人感觉很别扭。            
(4星)	 第九集比较好看            
(3星)	 信曾哥！            
(4星)	 UU不错 和关谷挺配的&gt;&lt;            
(5星)	 最后竟然感动的一塌糊涂了            
(3星)	 在东方卫视看。感觉还是没第一部来的感觉好。            
(4星)	 为什么新开的那女的跟大婶似的。如果之前看过【老友记】【生活大爆炸】【好汉两个半】，那这片子毫无噱头            
(5星)	 完了完了！我觉得我将来就是现实生活中悲催的张伟！！！！！！！励志了！！！            
(5星)	 我爱惨了曾小贤            
(2星)	 切            
(5星)	 抄抄就超越了            
(5星)	 期待啊            
(5星)	 等最后的结局，唉肯定大家都选D            
(3星)	 #第20集是本季最最出色的... 信曾哥, 就选D            
(5星)	 看到了不少装13的人的评论，说它抄袭、很烂神马的。你爱看不看。至少我觉得这个电视剧挺搞笑，给我带来快乐就够了。国产的做成这样也很不容易。看个电视图的是轻松快乐。别他妈把你们那些阴暗的小心理在这瞎放。至少这个电视剧收视率很高。大家很喜欢。            
(4星)	 抄抄抄吧            
(NA)	 我觉得曾小贤已经赢了，结果什么的突然不那么重要了。            
(5星)	 大爱所有住户~~            
(4星)	 D！            
(NA)	 虽说是向国外剧看齐，但是能有这种水平实属不易，挺搞笑的，鼓励鼓励。            
(5星)	 笑死            
(5星)	 五星必须的            
(5星)	 展博，宛瑜，美嘉~你们肥来吧~~~~~            
(3星)	 没有美嘉了T T            
(4星)	 就算段子有被指抄袭，但是看着就是笑了啊，内地难得拍出这样的片子还要被骂，反正有戳中我笑点。            
(4星)	 多处借鉴             
(5星)	 投票啥时候开始?            
(5星)	 感觉第二季比第一季商业起更浓一些            
(5星)	 有這麼一群朋友，偶爾傻傻，三生有幸...            
(5星)	 不管怎么样，我还是给5星了            
(4星)	 前期很癱軟，後勁還挺足            
(2星)	 很失望            
(NA)	 第四集里心脏病女孩长的像谁？说不上来，，非常眼熟。            
(4星)	 哈哈。结局真是= =。又要等第三季了。唉。。。            
(4星)	 这一季温情的戏份多了不少。最喜欢的还是娄艺潇~            
(5星)	 刚看了2集，续集是唐悠悠顶替美嘉角色，秦羽墨顶替宛瑜的角色，yes？            
(2星)	 没有了promo和二点五倍速，就不好玩了。            
(4星)	 还是很喜欢。            
(5星)	 没第一季好看            
(3星)	 有趣归有趣，但是创意乏力，如果只靠抄袭美剧和粘贴从网上复制来的冷笑话，中国影视产业是没有明天的。            
(3星)	 笑点没上部多了，而且怎么都是多剧情小团体在一起活动la？            
(5星)	 爱爱爱爱不完            
(5星)	 依然给力，看完后，怅然若失。。。。            
(2星)	 爱情大爆炸的it狂的罗曼史~            
(5星)	 笑得老子要死不活的。哇哈哈哈。            
(5星)	 還是第一部的原班人馬好點            
(4星)	 一菲和曾哥~真希望你们在一起~            
(5星)	 看的时候，到处都是阳光。            
(5星)	 当我看到最后这个开放式结尾时，我是有止不住的惊讶和不爽，但是在看到“续集”这个词的时候，我还是又扑哧的笑出声了，因为，一年以后，我还是会看到这几个熟悉又让人开心的人。            
(4星)	 关谷的睡衣超有爱!!!最后一集骗眼泪啊啊啊啊            
(5星)	 选D            
(4星)	 扣一星是为了怀念展博美嘉宛瑜。。。            
(4星)	 我的笑点还是挺高的            
(1星)	 不想再看了，有些人性格实在太2            
(NA)	 friend (China Version)            
(NA)	 等得好辛苦啊！！~~~~~            
(4星)	 吃饱的时候绝对不能看...太搞笑了~！！！            
(5星)	 俺喜欢，俺就是一粗人，就看过十几部美剧而已，比不上某些得道高僧阅片无数，但俺还是喜欢涂个乐呵。            
(5星)	 虽然仍有模仿美剧的地方，但是里边还是有很多能够刺激笑神经的地方            
(4星)	 我不喜欢邓家佳!            
(4星)	 和第一季水平相当，虽然模仿美剧的地方不少，但是它好看            
(4星)	 copycat            
(5星)	 近年来唯一一部想要追看的国产电视剧，并非多么有内涵，而是它真正丰富并且不俗套，也真的让我能笑得出来            
(4星)	 好吧，还有第三部。            
(3星)	 老爸老妈的桥段太多了。。。能换一个嘛。。。            
(NA)	 抄袭中的经典！            
(5星)	 小贤那~新来的那几个下个season可以消失掉吗！！！            
(3星)	 等待电影版            
(5星)	 La~La~La~La~La~La~~~~~            
(5星)	 我是爱迷，啊哈哈！电视台删减后的版本太不给力了，一集少5分钟，二十集就少了100分钟的内容。期待电影版和第三季。大爱一菲。            
(4星)	 喜欢子乔~            
(5星)	 为什么换人？~~~            
(5星)	 可还是比不上我心中的第一季 最重要的是和老公一起看 一起笑才开心            
(4星)	 对2的批判无非两点 一是抄 二是新人不给力  ，唧唧歪歪磨磨叽叽，其实没有几个好好看完的            
(4星)	 看了前两集，先给4星\(^o^)/~            
(4星)	 或许是第一部给我的印象太好了 第二部很期待很期待 但是给我的感觉 并没有十分的精彩 真的是先入为主吧 后来的这三个怎么着都比不上宛瑜展博和美嘉 也就邓家佳表演的还行 但是每次她一说话我就会想起“蹦蹬你个蹦蹬”·······还好吧 作为寒假打发无聊时光还是很不错的            
(4星)	 其中的羽默像长江七号里面那星女郎 有没有!?            
(5星)	 依旧搞笑的一比            
(NA)	 因为有一所以想看            
(5星)	 看了一下午。。。6集。。。感觉好快啊。。剧情很搞笑。。加入了煽情的剧情。。。不错。。。不过台词不够新            
(4星)	 失望大于期望            
(4星)	 我去！结局太特么狗血了！更多精彩，敬请期待爱情公寓3！！            
(3星)	 有点不懂到底是益达还是绿箭是赞助……            
(4星)	 不解释            
(5星)	 娱乐精神            
(3星)	 都是网上的段子啊            
(5星)	 虽然有很多美剧的影子 但是还不错~            
(4星)	 邓家佳真丑 新来的几个演技很做作 我怀念展博婉瑜美嘉            
(5星)	 无法解释。。我已经爱疯死了。。求吕子乔。。            
(4星)	 我选择D            
(5星)	 很好看的片子啊，第1季都看了几遍            
(4星)	 公寓再度开始            
(3星)	 就没第一季搞笑啊            
(3星)	 后面几集小贤一菲终于要有进展了!在一起!在一起!在一起!            
(4星)	 抄就抄吧~好笑就行了~~            
(5星)	 最后两集居然这么感人            
(5星)	 旷世巨坑！！！！！！！最后一幕真心感动。。。。贱人曾真心不贱啊！！！！曾老师很有爱啊。。。。。一菲耶很有爱啊。。。都很有爱啊！！！！！！！！！！！！巨坑巨坑！！！！这是哪只编剧想粗来的？！！！@Home            
(4星)	 盼了好久            
(3星)	 看到爱3的“谁会归来”预告出来了，赶紧把先前没有看完的最后几集看掉了，总体感觉不如1了，想念美嘉，想念宛俞和展博。            
(5星)	 为了你，我每天都会早早得爬起来的！            
(5星)	 难得的国产喜剧             
(3星)	 就是喜欢，没理由。            
(5星)	 关谷神奇的睡衣~卡哇伊嗫~~            
(3星)	 张伟很有爱有没有！！！！！！你妈去演什么尔康啊！！！            
(4星)	 广告多了点~            
(5星)	 没有理由说不好看啊 青春 偶像 原创 大陆 这些关键词 颠覆了我印象中刻板的大陆喜剧的模式 很喜欢~            
(5星)	 正在看首播，一菲总攻不解释...诚意借鉴的优秀作品，支持^^/            
(3星)	 你妹的益达呀~~ == ！吃饭的时候看着还满欢乐呐~~还Lady PiaPia   是否有点恶趣味？？！哈哈            
(5星)	 说那么多干嘛 就是好看            
(5星)	 笑点好密集。。。。。。。。。。。。            
(4星)	 没有第一季好看 可是这部我爱死一菲和小贤 哈哈            
(4星)	 搞笑            
(3星)	 有的梗还不错呢            
(4星)	 总觉得和第一季比缺了些什么            
(4星)	 曾老师，你一定要和一菲在一起！！！美嘉你快回来，关谷被人拐走鸟……            
(4星)	 好吧 只能忍受东方卫视的广告...            
(5星)	 这结尾。。靠            
(4星)	 虽然恶俗，剧情陈旧，抄袭颇多，但我还是笑了，开心就好            
(4星)	 说实话没有第一季那么搞笑了，充斥太多过气的网络笑话的第二季就如春晚一样引发不起连续真心的欢笑了。            
(5星)	 就这么没了？？？！！！！！我了个擦擦！！！！！这结尾真是痒了还挠不着！！！！！            
(4星)	 期待着全人回归！            
(5星)	 看完啦，哦也，人生真是寂寞如雪            
