http://movie.douban.com/subject/1395471/	实习医生格蕾 Grey's Anatomy
(5星)	 剧情片里坚持最久的一部。对于电视剧来说，能让演员的表演靠近所扮演的职业本身，这很让人佩服。而且编剧成功地让情感元素融入到了严肃的医务剧里，平衡感很好~            
(4星)	 不错。喜欢grey的独白。            
(5星)	 除了感叹还有感慨更有感动            
(5星)	 我真喜欢这女的!!!            
(4星)	 很精彩，不管是对事业还是生活，都很有动力！            
(NA)	 双关剖析。season1结局很纠结.。            
(5星)	 虽然人物关系复杂，剧情有时理不清楚，不过仔细想想每个人的做法都可以理解，不用去管他们为什么这样做，人的心理本来就很难了解，我最喜欢的美剧。            
(5星)	 带给我温暖。            
(4星)	 感情方面刻画得复杂而深刻，让我改变了对美剧感情方面不感冒的看法，剧情色调明快，有感动又奋斗，有背叛也有友情            
(5星)	 看完让人很想忙起来 过充实的生活。            
(NA)	 把医生的生活搞笑化，绯闻化了            
(5星)	 我的最爱            
(5星)	 I love all of them!!!!!Especially G,B,and C!!!            
(5星)	 郑            
(NA)	 超赞的系列！！            
(5星)	 目前还在追的为数不多的剧~~！            
(5星)	 可以预见将来几季的混乱关系。。            
(4星)	 小娜推荐的医务剧，挺好看的！            
(NA)	 好乱的人际关系啊            
(4星)	 很乱的关系，但是很好看。            
(5星)	 超赞！每一集都有惊喜            
(5星)	 izzie要是不回来多好啊            
(5星)	 对我的专业很有帮助            
(4星)	 无意中撞进去 不错 喜欢每一节有一个相对的主题            
(5星)	 很爱看的医务剧情~            
(5星)	 一直追到第6季，一群实习医生的生活，人与人之间亲情，友情，爱情的思考，处理            
(4星)	 很平淡 但却可以给我意外的感动             
(NA)	 开始还不错，到后来……混乱的男女，男男，女女关系啊，编剧到后来简直是……            
(3星)	 第一季看完，第六季跟完，第七集观看中。对美剧审美疲劳以逐渐显现，再加把油，估计就快对美剧免疫了：对美剧的高评价都因为它不断以戏剧张力来抓住你不放，其实就是关系混乱肥皂剧的骨子隐藏的医疗、罪案、科幻等表皮之下，看完也就是一笑而过，再深刻的感觉也就是稍纵即逝，没有必要太认真。            
(5星)	 除了太多性的描述，可以打满分。            
(5星)	 My favorite. Drive my tears .            
(5星)	 美剧的经典～希望出的更快些～            
(5星)	 如果再让我从新选择职业的话，我一定会毫不犹豫的选择当一名医生。不是金钱和地位替我做出大的选择，只是因为儿时的梦想。            
(5星)	 一直在看..喜欢的人都没拉现在大爱的只有小黑和yang  等待火花！            
(5星)	 疯狂的迷上了doctor yang。。。            
(4星)	 已经变成鸡肋了            
(4星)	 Dark&amp;Twisty~Nobody knows where one might end up~Nobody knows~~~            
(NA)	 不错，好看呢            
(4星)	 前三季还可以，后面越来越乱。特别是黑人走了之后，没有看的欲望了。            
(5星)	 Life is too short for you to give in. So fight. Fight for what is yours.Mcdreamy是梦中情人！Mcsteamy是另一个布皮！Georgie温暖又可爱！还有洒脱的Addison和凶巴巴的Bailey!            
(3星)	 越来越韩剧化了，么劲，还是Season1最好            
(4星)	 只推荐第一季 后面的感觉越编越。。。实在不能接受外国人的爱情观            
(4星)	 cosy in the rocket            
(3星)	 我问过我们那儿的美国医生,他说其实他们美国的医生更本不象那样,但是我还是喜欢Burk~~            
(NA)	 很不错            
(4星)	 医务剧总归很迷人的 尤其是这部剧男主女主啦 SPN恶搞GA的剧名为Dr Sexy确实是有道理滴~\(≧▽≦)/~啦啦啦            
(5星)	  当人们发现你是医生的时候，总会出现这样的情况，他们不再把你当做凡夫俗子，而视你为万物之神，他们一定把我们视为上帝，不然我们只是一群乌合之众，缺乏信心，不甚完美，平淡无奇。所以我们故作坚强，假扮清高，我们企图掩盖自己也是芸芸众生这一事实，            
(4星)	 看完了。逼人看第二季。            
(NA)	 各种排列组合……            
(4星)	 第一遍看时，觉得男女主的感情纠葛太婆妈讨厌，可慢慢地懂了。现在已经可以欣赏。这部剧里，有细腻混乱纠结的人生，也有没法忽视的爱。我学到很多，包括思考的角度。            
(NA)	 从没有人这么一部剧让我们如此恋恋不舍            
(4星)	 第一次看GA那时候还有魅力实足的Burke 虽然傻但是颇具美女缘的 O’Malley还有上海燥热的夏天… ….转眼间GA已经到了第6季Burke 走了，O’Malley挂了趣终人散的杯具也好，尘埃落定的爱情也好我们都有着各自不同的故事            
(5星)	 乍一看就爱的死去活来了！            
(5星)	 好听的口音和美丽的演员            
(5星)	 小小SG，人生悲欢离合竟在其中！            
(NA)	 9集完            
(5星)	 第一季最紧凑            
(5星)	 twisted and dark 。新的一季 追不下去            
(4星)	 看看外科医生的生活，想想当年擦身而过的学医之路，不知是庆幸还是遗憾            
(5星)	 喜欢的角色一个一个的离开了。。叹。。。            
(4星)	 全剧最初的几分钟Grey很美很酷，然后光晕就消失了。。。            
(3星)	 拖沓烂尾了，可惜            
(NA)	 太爱了可惜burke很早就离开了            
(5星)	 life of our own            
(4星)	 有點肥皂。。。延續了美劇的風格，每集都和性有關            
(5星)	 有点小感动~下学期~MY ANATOMY!            
(NA)	 非常喜欢Patrick Dempsey            
(5星)	 touching            
(5星)	 !!!!!!!!!            
(NA)	 将来作为实习医生的自己是否可以比她们强            
(5星)	 感觉每集都有收获.            
(5星)	 医务剧中最喜欢的。一医院一世界。            
(4星)	 借用别人的话就是人物关系如蜘蛛网一样乱            
(4星)	 欧美剧集一向很耐看 只不过ooxx的有点频繁 看多了反感            
(NA)	 That smile kills people            
(4星)	 狗血            
(4星)	 很喜欢George，太Q了~！            
(4星)	 忍耐着对grey的讨厌再看grey&#39;s anamony，每一次burke对yang的眼神都可以让人感动到哭！突然想到：我相信世上有神，不是你也不是我，只在你我这方寸之间；我相信奇迹，就是我们甘苦与共……i promise u, me!            
(4星)	 追了很久的剧，以至于看见这部剧的演员就觉得很亲切了。原本就对医务剧很感兴趣，这部剧会让人有很多感悟～            
(4星)	 Grey的微笑很迷人.            
(3星)	 看了Grey总觉得缺点啥，看了House才知道，确实缺点啥……            
(NA)	 曾经看了一暑假的美剧。            
(5星)	 这一季，真的好看，但是乱搞男女关系已经初现端倪            
(5星)	 很温馨很好的片子 很喜欢 格雷有时候美有时候丑有时候年轻有时候很老 亚洲女人CHRIST蛮好玩的             
(4星)	 了解人生的错综复杂，也喜欢剧里每一个人的肆意妄为，从不压抑自己的任何情感欲望。            
(5星)	 美式琼瑶剧~~超级喜欢Torres~~            
(5星)	 最近在重温，还是很经典！            
(4星)	 追到第三季弃了，前两季还是很好看的。排列组合上床的剧越来越狗血，这部剧是黎叔的菜            
(5星)	 大爱，唯一一部让我深深入迷的美剧            
(NA)	 看过第一季，人物还不错，就是受不了老给我看内脏....            
(5星)	 我热爱GA，没有GA的日子巨没乐趣            
(4星)	 第一季还不错            
(5星)	 即将开始我的临床实习之路~！            
(5星)	 物是人非了，George都走了。难以回到以前的感觉了~~~            
(5星)	 看得神魂颠倒~            
(2星)	 差点在桌上睡着。。。            
(4星)	 剧情水平时高时低，好的时候引人深思、不好的时候都怀疑是编剧在打瞌睡；总得来说是很不错的美剧，茶余饭后消遣一下还能一些小共鸣；若是喜欢看表演的话，此剧里的一众演员演技都相当不错。            
(5星)	 小小的医院融合生活的百味            
(3星)	 专一又好人的柏克医生走了，于是我的心也走了。。。。。            
(5星)	 一口气看完            
(4星)	 不错的医务剧，值得一看。            
(5星)	 第一季我很喜欢，很温馨，也不长，经典            
(4星)	 我真想说，编剧吃x去吧            
(4星)	 因为YC开始看的一部美剧            
(NA)	 逐渐脱离医生正道，实现两两任意排列组合            
(5星)	 mcdreamy            
(5星)	 无语了 经典中的经典            
(4星)	 等男女主角结婚等到第五季……晕啊            
(5星)	 喜欢GA的八卦剧情，时不时带给我的小感动和思考。            
(5星)	 我最喜欢的美剧，有趣的点，紧凑的剧情线索，感人的场面，更重要的是饱满的人物，我喜欢其中的每一个人。            
(5星)	 By remembering that one day,Somehow,Impossibly,It won&#39;t feel this way.It won&#39;t hurt this much.            
(4星)	 当时跟风看的那种，还好还是不失望的。。嘿嘿            
(5星)	 很赞。            
(5星)	 追了快4年的剧……宽面条泪……            
(5星)	 太喜欢了。太有爱了。太和我胃口了！            
(4星)	 不就是医生护士男男女女排列组合地上床么？            
(5星)	 还不错的剧，就是从第一集开始不知道为什么，虽然觉得mer好看，但就是觉得有点老。。。            
(NA)	 前四季是疯狂地喜欢。            
(4星)	 美国人就喜欢乱搞。还不错。不过没医龙好看，切入点不同嘛！            
(4星)	 不错的连续剧，只是什么时候才能终结呢？            
(5星)	 妈呀，啥也不说了，就是要继续看。            
(NA)	 在人生的职业成长阶段，遇见不同的并肩与共的人，是幸运的。我信任你，没有底线。            
(5星)	 喜欢那些温暖的台词            
(5星)	 最爱的美剧            
(4星)	 决定一直追下去的剧 只是好怀念那些离开的人 还我Burk...            
(5星)	 很喜欢            
(5星)	 边哭边笑边喜欢 GA就是最好的米国琼瑶DRAMA剧！            
(NA)	 喜欢喜欢，里边的人个个都喜欢            
(NA)	 一直在跟进            
(5星)	 这么多年就指着这片子活了            
(4星)	 配角各个都大又魅力啊。。            
(5星)	 好吧~我喜欢D~            
(5星)	 这里面的关系就是没办法形容的，所以在第六季的时候我实在看不下去了。。。。不过前几季都很不错的，而且总结了下叫DEREK的男人都很帅滴，另一个在CRIMINAL MINDS里的哦~~~哈哈            
(4星)	 题材比较新鲜，不过不喜欢男主。。。有点老了。。。            
(NA)	 just love it !            
(5星)	 看了实习医生格蕾不要幻想自己能和不同的帅气男医生上床，这是看美剧最健康的方式。            
(4星)	 追了好几年了            
(5星)	 看过的最好的美剧            
(NA)	 喜欢每一集开头或结尾总结～            
(4星)	 曾经特喜欢。。。越来越没劲了 男主角帅            
(4星)	 才看到第二季。。。            
(NA)	 kind of gloomy            
(5星)	 够乱的，各种各样的病和感情。            
(4星)	 兔子一旦吃起窝边草，天下就大乱了。            
(5星)	 啥都好 就是不喜欢grey            
(5星)	 我看的是相当的有感觉，就是美剧这个东西有些 恩            
(4星)	 arizona~~~~~~lalala~~~~~~~~~            
(NA)	 心中至爱            
(3星)	 看过一次坚持不下去。。。抛弃之            
(NA)	 好看            
(5星)	 配乐是最棒的            
(5星)	 不说了，力荐            
(3星)	 一开始还能看看，到后来实在受不了女主角的公鸭嗓和编剧的矫情了，不知道这部烂片为啥这么红 =。=            
(5星)	 大爱格蕾，不是说Meredith，而是这部剧，总能让人领悟很多人生哲理。            
(4星)	 理解 前行            
(5星)	 最爱sloan            
(5星)	 GA第一季永远是我的最爱            
(4星)	 Not bad            
(5星)	 美剧中的最爱.每一集都很感人.            
(5星)	 现在开始追这部剧，是不是实在有些滞后...但是，真的蛮好看的...很搞笑，比我想象中的要有人情味~            
(5星)	 喜欢她们的生活。            
(NA)	 不是我的菜，一季。            
(5星)	 我现在还记得第一集里的那句话：你们是食物链的最底层。呵呵            
(4星)	 时时会让我感动的Grey`s Anatomy            
(4星)	 我喜欢那个韩国女人~            
(4星)	 完美的偶遇            
(5星)	  开始看格蕾。倒是因为第一季只有9集。感觉容易看。慢慢的看下来。格蕾成了我最爱的美剧。也很多次被有些集深深感动过。这些私生活混乱的医生。真的很可爱。            
(4星)	 现在也是食之无味弃之可惜            
(3星)	 Cristina和Burke最可爱了，看了前四季，自从burke走了，也不追下去了            
(4星)	 感动 很喜欢前两季！            
(4星)	 今天看GA，grey在婴儿房外说：婴儿们是全新的生物。我不禁想到了：婴儿们就像从∑2中的S0开始一样，成长中经历F的无穷次迭代，最终达到one-to-one的序列，成为了完全不同的大人们。。。            
(NA)	 记得好像第二季的时候我一度是非常想放弃的，后来第三季又被拉回来了，其实我不喜欢看这帮人的混乱感情生活，感动我的反而是有时候一些医生和患者的感人互动。            
(5星)	 每集都有道理讲 陪自己度过很多不眠之夜            
(4星)	 很喜欢这样的节奏……            
(5星)	 一群年轻充满活力的实习医生，用轻松风趣的态度对待生老病死，如那个大男孩在电梯间里做心脏手术，手摸来抹去终于找到那条大动脉，兴奋莫常，莞尔:-)            
(5星)	 再重新看一遍。。            
(5星)	 谢谢GA，陪我走过了一段非常艰难的日子。            
(5星)	 力推的一部美剧，实在太好看了，紧凑的节奏，丰富的情节，勾人心魄的剧情。            
(4星)	 医治病人的同时也在医治自己。            
(5星)	 just so so            
(5星)	 以实习医生为主线，中间穿插着友谊、爱情、悲痛、欢乐、搞笑。。。。还有外科医生们忙忙碌碌紧张的工作和各种惊险、刺激的情况。支持George O&#39;Malley！！！            
(3星)	 日渐疲软的剧情和愈加混乱的角色关系足以成为我放弃它的理由。09秋季，GA，再见。            
(2星)	 看了一半,果断切断            
(5星)	 大爱            
(4星)	 剧情感情都很不错            
(4星)	 不错啊,我追看到第6季了            
(5星)	 呼呼 。。。看得我觉得睡觉都是在浪费时间！！            
(5星)	 超爱greay和dereck，因为他们都有迷离性感的眼神~~~不知不觉追到season six了说            
(4星)	 还不错            
(5星)	 一直在追的美剧 可以排上心目中的前三            
(3星)	 近似无感。            
(NA)	 很不错的故事，开始的惊艳，让人多少有些遐想，但是在一次一次的救助中，看到了光明，竞争            
(5星)	 唉，不指望Grey什么时候真的能和Dereck成正果，眼下只希望O&#39;maly和Izzey都快消失吧，实在招人讨厌！            
(NA)	 让我欲罢不能            
(5星)	 第一季真的体现浓缩就是精华．特别结尾处甩出的重磅炸弹让我直奔第二季            
(5星)	 每集都挺有味道的。。。发音也很清楚。越看越喜欢~~~~            
(3星)	 开始还行，后来就是一味的重复纠葛，没意思了。            
(NA)	 很不错的说，生活化            
(2星)	 情节有点拖               
(5星)	 最爱Meridith，会说话深邃的眼神及好听的美语，音乐也很棒，NOBODY KNOWS WHERE TO GO...            
(5星)	 格雷的解剖~不错~            
(NA)	 一开始很好看   到第三第四季剧情就烂了开始            
(5星)	 超级超级好看。。。。            
(5星)	 越看越着迷            
(5星)	 Merideth~~~~~Shepherd`````            
(4星)	 每次出差在飞机上打发时间。。            
(5星)	 人人在纠结中生存。            
(5星)	 每个不完美的人物，演出让人心跳同节奏的故事。            
(5星)	 incredible(in the good way)            
(5星)	 Grey！！            
(5星)	 催泪弹催泪弹，有时很有哲理的，处理感情的教科书            
(4星)	 看过几集  还不错            
(5星)	 觉得还是第一部比较好            
(5星)	 看一回哭一回            
(NA)	 第五季就不用看了            
(NA)	 想要悠闲过着小日子            
(5星)	 I like it            
(NA)	 好片            
(4星)	 非常棒 很久没看美剧 黑白男人都很帅 啊~            
(5星)	 很精彩，励志，虽然他们的私生活有点乱            
(NA)	 很美式            
(5星)	 恩。美剧剧情片里特有的YL的男女关系我就不说了。。= =我只想说，我好爱cristina yang啊。。这是我除了中国女曲的PC教练以外喜欢的第二个PC，好吧。。人家是美裔PC。。。第5季赶快给我开始啊！！！            
(4星)	 看着看着罢工了。停着停着就不知道演到哪儿了？没有追下去了。。。但片子本身还可以            
(NA)	 挺有意思的，人物关系虽然不能说是复杂但也不是简单的关系链，很喜欢            
(5星)	 永远的最爱            
(2星)	 受不了女主的性格，感觉编剧要捧的是个表面矫情内心做作的人  当然还有那不入眼的面孔            
(5星)	 美剧控。。。            
(3星)	 风流俏医生寻爱记            
(4星)	 1-5季            
(5星)	 最爱看的美剧            
(5星)	 很喜欢的医务剧之二            
(4星)	 除了第三季，其余都很棒。第五季更是让人忍不住地流泪。期待第六季。            
(4星)	 看来后来越来越觉得 梅雷迪斯很神经质            
(5星)	 终于现实一点            
(3星)	 前面还不错，后来越来越乱，完全不知道编剧在想些什么，很多冲突都莫名其妙，不喜欢男主，Geogre也有些不太可爱了，看好little grey.            
(4星)	 感慨于故事中的很多人和事 but 不喜欢女主            
(4星)	 哈.还可以.            
(4星)	 S1完结 首先喜欢Izzie 菲比一样的人物.            
(5星)	 我不知道该写什么，一直追看GA，因为跟片子的人的生存状态跟我周边的人十分相似，很无力的茫然。            
(5星)	 不知不觉一季看完了。。。            
(5星)	 一直在跟，喜欢里面的Derek，细腻的美男。剧情质量有好有坏，不过第5季真是不错，情节起伏跌宕，赞！            
(4星)	 为了D&amp;M才一直看下去的，等第六季ing..            
(5星)	 披着医务剧外衣的言情剧            
(4星)	 这也是我的职业。看到他们，也看到了我的未来生活。也许中国的医疗制度不比美国，但我们都是医生这一点是不变的。他们在成长，我也在成长。有许多要学的东西，专业也好生活也罢，透漏了一些。他们困惑过的，我也有。要像他们一样棒。努力，line，竞争，位置，责任，犯错学习，分寸，信念，秘密            
(NA)	 第5季看完哭了估计差不多要完结了？期待下一季            
(4星)	 好吧 刚刚看了报道 他们要把GEORGE写死 很悲哀~~            
(3星)	 节奏太慢。只能算是“Good”            
(3星)	 曾经前2季真的不错，记得Denny离开的时候，那个悲伤~后来addison走了，Gorge现在也走了，已经失去了对我的吸引力，再见GA！            
(5星)	 好看 尽管时间有点久远 还是很好看            
(NA)	 心碎了的呢。George            
(5星)	 很好！            
(4星)	 暂时还没看到我想看的小情节 so 让我继续目前很喜欢Burke中......            
(4星)	 很温馨！也很感人！            
(4星)	 讨厌gray，不知道她在葛什么！喜欢黑人胖胖姐~知道了很多急救的小常识~还有医生的残酷和面对            
(NA)	 这名字其实也是著名的解剖学书籍。学临床的同学告诉我的~            
(4星)	 CHRISTINA YANG            
(4星)	 怪我又是没有 耐心追》。。至少前面还是挺好看的。            
(5星)	 爱死了            
(5星)	 当做第一季来评的 堪称完美             
(5星)	 很真实，很人性            
(5星)	 在我投身医学的时候让我充满期待的电视剧            
(5星)	 最爱看做手术            
(NA)	 以医生为中心，从他们的视角，看人间冷暖~喜欢每集之后的阐述，总能给人以感悟。虽然有些情节貌似荒诞，却也在极力表现人性的优劣。不理解没关系，关键是能去接受那些我们不习惯的东西。这个世界，人与人之间相通的东西还是多些，虽然某些个表现出的观念有不同~期待第六季ing~            
(NA)	 我第一部美剧关系很乱呵呵            
(NA)	 很经典！！            
(4星)	 很早就下了。现在开始看。 09.8.10下午。哇噢。怎么直到09.10.1日晚才全部看完呢。这样断断续续的看竟也忘了最初的感动。你看那些实习医生每天五点多要起床然后工作到晚上才能回家睡觉。每天急诊室手术室诊断什么的都快要晕掉。但是他们依然微笑。挺好的。            
(5星)	 灵！虽然有时候有点悲观，但又忍不住看下去            
(NA)	 还可以，还没追完            
(5星)	 好看，回味外科的场景并不恶心~外带真实感            
(5星)	 超好看的第一季            
(4星)	 大量的鸡阿姨医学词汇···            
(5星)	 我超喜欢那个亚裔C            
(5星)	 GA is GA            
(4星)	 从疯狂的一口气看完前三季，到现在的无聊时才找出来看的            
(NA)	 力推的理由不是最好的，确实最适合此时的我看的。只是，只是，新的一季何时到来呢？            
(4星)	 感情线跟美国的交通似的，四通八达            
(5星)	 同感            
(4星)	 让我开始思考有关死亡的。。。            
(5星)	 看了就会喜欢的            
(NA)	 不同于白色巨塔那样描述医院内黑暗复杂权利斗争的片子，实习医生格雷是一个让人感动的片子，一个个性格分明的医生和病人，奇怪的案例            
(4星)	 感情戏比较次，只爱此剧的医学部分。BTW，特别讨厌女主的tune。。。            
(5星)	 大爱，虽然乱睡觉            
(NA)	 就是爱看，从头到尾            
(NA)	 纠结的生和死，爱与恨            
(5星)	 Cristina            
(5星)	 很煽情，就是喜欢看，哈哈~~            
(5星)	 我的最爱。。看了N遍了。。还是会被剧情感动的哭得稀里哗啦的。。。            
(5星)	 目前我看过的最好的医务剧···            
(4星)	 不错            
(5星)	 每段话都映射成长 每一句都意味深长            
(3星)	 无聊            
(NA)	 有些道理大家都懂、但就是需要一个不那么讨厌的人用浅白的形式说出来、喜欢格蕾            
(5星)	 剧情很纠结，但是不会烦，医疗剧有时候可以拍的真实得残酷，小故事传接的，看着很提神，每集有一到两个病例，节奏感很强。每个角色都很丰满，喜欢，嘿嘿            
(4星)	 和某同学每天看一集，伊很爱这个。鉴于我爱伊如命，只好跟从。            
(5星)	 聚完5季一起看的感觉很爽！            
(3星)	 相对后面几季来看，第一季居然是最弱的。            
(4星)	 哈哈derek            
(5星)	 好吧，我承认，我被感动了。            
(NA)	 那个一个人的暑假，在那间狭小简陋的宿舍里，连续看了三季。现在看到第四季15集，医院里除了不休不止的救死扶伤，等级森严的医师制度，错综复杂的男女关系，还有挥不去的成长阴影，原来我们都是一样……            
(NA)	 大爱~还在追~            
(2星)	 不好看，不推荐，不要浪费时间在这个片上。            
(5星)	 I love GA so much!            
(4星)	 一段时间内最喜欢的美剧~看了3季~            
(4星)	 短短的第一季            
(NA)	 不再感兴趣            
(5星)	 I love it。            
(5星)	 来自辉辉少爷的推荐 一集没差看到现在 经历了个别主演的离去 剧情上大跳跃 乱七八糟的男女关系 一成不变的拯救与温情说教 应该是我最喜欢的美剧 第五季的结尾让人牵肠挂肚            
(4星)	 第一季很好看            
(4星)	 前两季还是值得一看的            
(4星)	 不知道为什么，就是很吸引我。。。            
(5星)	 很有实验室的感觉            
(4星)	 嗯。不错。吸引人的情节。每集结束后总是温暖。            
(5星)	 总是对医学题材爱不释手            
(3星)	 看到中间看不下去了。。。            
(4星)	 先看的第五季，哭到崩溃            
(3星)	 人物间的感情复杂~            
(5星)	 格雷一直是偶的珍宝            
(4星)	 我爱，真的爱            
(NA)	 不看了。。            
(NA)	 除了人物关系太乱之外，其他的还是蛮喜欢的，经常看哭 呵呵            
(5星)	 I like them.Especially Doctor Balley~            
(5星)	 期待第六季            
(5星)	 前三季很不错，后面实在看不下去了。。。重新开始看，要找回当年努力的情形~~            
(5星)	 非常佩服编剧的功力，每一集的point抓的恰到好处，让人有感悟！            
(5星)	 看了这么多年的美剧，格蕾总能不断的给我惊喜，一次又一次的强烈的吸引着我…… 这种感觉实在是太爽了……            
(5星)	 complexion of heart            
(3星)	 披着医学的外衣言情着谈恋爱像排列组合            
(5星)	 形形色色的角色们,共同的是对生命的热爱~一个个泪水满眼的瞬间,看到了你们的挣扎与不悔...            
(5星)	 刚开始一二三季还不错，到后来就是除了睡觉就是睡觉，没啥事了            
(3星)	 要是感情戏再少点就好咯～            
(5星)	 好看呀。            
(5星)	 第一步接触的美剧也是追的时间最长的，虽然后来已经越发展越琼瑶阿姨了            
(5星)	 最爱美剧之一            
(4星)	 though only 9 episodes,, i like it!             
(NA)	 攻第二季阶段，虽则看HOUSE时瞥见GR的评价多是没好言语，但至少这二季看的我心有戚戚焉，继续回到用剧打发时间日子            
(5星)	 Meredith與Derek一夜情相遇．            
(5星)	 她的步子，她的眼神，她的挣扎，她的语气。你，一定要有定力。再见。            
(NA)	 乱伦啊...            
(NA)	 看这个的时候正是实习刚结束后，正因为有了几年的医学院大学生活，对于Grey和她的朋友们才有了强烈的共鸣。美国医务人员对于专业的坚持和执着，对患者的人文关怀，值得尊敬            
(3星)	 堕落啊            
(5星)	 看看觉得自己还是蛮轻松的            
(5星)	 初出茅庐的第一季。            
(4星)	 看到第二季，就我来说是完结。            
(4星)	 总的来说第一季最好看,BURKE走了之后少了一大看点....            
(4星)	 关键是结尾的独白            
(2星)	 我咋觉得很一般啊。。可能没用心看            
(5星)	 美剧给我最大的收获，是教会我怎么更好的生存。            
(4星)	 I love Alex sooooooo much.And Derek is cute.But Yang is really annoying.             
(NA)	 虽然只有八集，还是蛮好玩的。            
(NA)	 每个病例 每段对话 都是会影响剧情我最爱的医务剧            
(5星)	 编剧牛逼            
(5星)	 一直在追            
(5星)	 最爱！            
(5星)	 超级喜欢这部片子。只是和绝望的主妇一样，我真的不喜欢复杂的男女关系。            
(5星)	 我的最爱。&gt;&lt;            
(5星)	 真的蛮好看的 包括剧情和音乐            
(5星)	 很震撼            
(NA)	 more than just gross            
(5星)	 以前从来没有这样追过一个剧            
(NA)	 此时还没啥兴趣。            
(5星)	 太喜欢了            
(2星)	 这个是复杂爱情片不是医疗片，出现的实习生和导师都是要互相配对的，无聊到死            
(4星)	 后面不好看了            
(5星)	 赞!            
(4星)	 咪咪推荐！            
(5星)	 大爱，尤其是christian&#39;s wedding那集，我一直执拗的认为就是burke没有等她推开那扇门，那么骄傲的女子推开那扇门需要多少勇气。。。            
(5星)	 很棒~~            
(4星)	 我喜欢ＭＥＲ，尽管她老得不行（看过街拍确实衰老），但是看着怀疑主义者获得幸福．．．这算是万中无一？            
(4星)	 大学里在寝室和同学挤着一起看，毕业了也放弃了            
(5星)	 好看啊~~多数看过的人都会后悔没去当医生吧。。。            
(NA)	 终生挚爱啊！            
(5星)	 纠结得很好看            
(5星)	 一度最爱的美剧            
(5星)	 两个主治医师帅得来            
(NA)	 关系太混乱了，手术很好看            
(5星)	 cool~!!!            
(NA)	 2009-04-21 ~ 2009-04-23            
(4星)	 能把男女主角换了么？            
(4星)	 grey和mcdreamy作为第一男女主太不招我爱了，天~~            
(3星)	 越到后来越没意思 就看burke和yang了            
(5星)	 这一季结尾真是要了人的命。            
(3星)	 不喜欢            
(4星)	 去年有段时间很喜欢看，一口气看了5季，恩~ 后面有点托勒，我都为男主心疼了~~            
(5星)	 医务类的最佳            
(4星)	 每个人物性格鲜明。不过长看容易被疲劳。            
(3星)	 英语太专业 有难度            
(5星)	 Season 1-4            
(NA)	 我曾经的最爱，推荐给很多人看，有生死，大幸福小挫折，有我喜欢的风风火火的工作环境以及满足我曾经医生的梦想            
(NA)	 在周围人的强烈推荐下总算开始看这部剧。剧情进展太慢，医院里专业的东西太多了。年轻人积极努力的各自为自己的事业，可以归为励志片啦！            
(4星)	 sometimes she is just me            
(4星)	 歌很好听            
(5星)	 越看越喜欢大家，唯独越来越不喜欢格蕾...            
(5星)	 9集只是试水~\(≧▽≦)/~啦啦啦            
(4星)	 血库铃铛的着不住            
(4星)	 一半医务一半爱情，到了后面感情线乱得很            
(4星)	 看轻松美剧还是不错的！            
(3星)	 医生好忙啊好忙啊            
(3星)	 看完第一季看不下去了            
(4星)	 感情的线比全身脉络还复杂            
(5星)	 好看好看真好看!            
(5星)	 我最喜欢的女生推荐的，，，            
(4星)	 男主角帅            
(5星)	 我看的第一个美剧            
(4星)	 是我喜欢的题材            
(5星)	 这就是 江湖            
(4星)	 注意到了吗，在老友记最后几集中，亲爱的格蕾客串了一个角色，那个时侯真是年轻啊            
(5星)	 跌宕起伏又有哲理 我喜欢            
(4星)	 有点血肉模糊~            
(4星)	 第一季很精彩，并且有一种既熟悉又陌生的感觉，熟悉实习生的生活，陌生他们纷乱复杂的感情。从第三季开始它变成胡编乱造的三流言情剧后，我就跟它say goodbye了。            
(4星)	 从哪集哪部开始看都好，这是柴米油盐的感情小品            
(5星)	 这回是第5遍还是第6遍来着。。。            
(5星)	 开创美好年代！            
(NA)	 看过2季，不会继续看。。不明白为什么能得奖。            
(5星)	 结束时能让人微笑            
(4星)	 Drerk~            
(5星)	 2009年春节 初一到初六 每天看到凌晨3点 然后睡到中午12点 然后继续看到下午2、3点 然后起床吃稀饭.            
(4星)	 人物很吸引人,还有如何诊断和救治的情节也很棒            
(3星)	 不喜欢meredith            
(4星)	 第一到第三季很好看 每集紧凑而发人深省            
(2星)	 烦人的爱情片            
(NA)	 2006～2007，不知播了几季，有时看。            
(3星)	 实在不是我的菜            
(3星)	 前两季还行，后来……混乱的男女关系            
(4星)	 很不错的美剧            
(5星)	 前面很温馨，台词比较轻松活泼小幽默，但是感情太纠结了也烦人，美剧啊就是拖沓            
(4星)	 1.第一季总是好看的。2.让我对血淋淋的东西免疫力提高3.外科手术其实就是高级裁缝活儿4.生命很脆弱，而且变化无常，上一秒还生龙活虎，下一秒就与世长辞了。5.生命很坚强，伤的体无完肤惨不忍睹，也可以恢复如常。6.背景音乐都很赞。            
(5星)	 看到第三季，满喜欢里面的旁白和音乐，MS很多插曲我竟然还有的，呵呵。剧情也不枯燥，虽然关系有点开始乱了~            
(5星)	 很温情的剧，很启发，美音很好听            
(4星)	 越看越有点意思            
(NA)	 纠结            
(3星)	 i didn&#39;t feel it at start, but get better. still the complicated and casual relationships confused me.            
(3星)	 关系太混乱了            
(5星)	 印象最深的反而是DR.SURESH~            
