http://movie.douban.com/subject/4189694/	公主嫁到
(4星)	 很难得的是富贵之家兄弟情深，不是争家产不是讲勾心斗角。皇宫内的勾心斗角还是免不了。最有意思的是，他们说话都压韵。还有丁家夫妇总穿情侣装。            
(NA)	 打发时间。            
(3星)	 男主角还是好丑啊！！不过这部TVB看着就是热闹，嘻嘻哈哈这样子挺好            
(3星)	 前面很有笑点，但后面我觉得略显无聊            
(NA)	 轻轻松松也是正剧啊            
(3星)	 看到8看不下去了。。。明明20集就可以完结的。。。            
(3星)	 最后几集没忍住，，直接跳结局了~佘诗曼还素很好看滴呀~            
(3星)	 无大意义，消磨时间不错。            
(4星)	 如若要用严谨的审美去看待这部剧那么这部剧必定惨遭诟病，但是仅仅是凭着看热闹的心态去看的话那么这部剧会让你无趣的生活变得有话题一些            
(NA)	 温馨！            
(4星)	 把我雷翻的结尾            
(4星)	 搞笑            
(NA)	 好喜欢陈法拉            
(5星)	 看得很轻松啊            
(4星)	 相当相当相当闹腾……不过作为纯粹瞎开心的TVB剧~偶还素稀饭滴~            
(2星)	 从宫心计开始，TVB开始向着口号剧进发了吗？莫名有种看到当年红宝书背毛选的感觉。相同的旋律一再运用，编剧向自己致敬还是想调侃，没落了~~            
(3星)	 真难为编剧写出这么多半文半白又要押韵的对白了……觉得里边法拉妹妹甚是漂亮啊，除开这些，本剧更像是《金牌冰人》mix《醉打金枝》，可惜两部戏的神韵都抓不到            
(4星)	 休闲的看看还行。不过看完之后很想看看剧中的劝世贤文            
(3星)	 &gt;&gt; TVB又把20集能解决的东西拍成32集了。。拖沓果然也是金家精神。。原来孙贵妃是杨怡的亲姐姐~            
(5星)	 现在太喜欢陈豪了~~~~超级搞笑的片儿，很欢乐，压抑的节奏挺好。一定要看粤语版，粤语版的台词是顺顺，押韵的            
(4星)	 还是觉得陈自瑶比较好看 那些粤语押起韵来好好听 剧情不是很好看 无聊时倒是可以笑一笑            
(4星)	 除了金家精神比较狗血以外，不算太差劲，尤其阿佘的刁蛮公主，让人见识了不一样的佘诗曼            
(4星)	 除了结尾狗血了一点~作为戏剧还是很好的~期待第二部~嘿嘿            
(3星)	 情节真不咋的，不过TVB剧难得见到制作这么精良的            
(3星)	 纯粹是为了不忘记广东话看的，其实港剧还真是很白痴~            
(3星)	 闹闹闹闹闹闹拍拍拍拍拍拍拍            
(3星)	 好多押韵 每次都觉得自己在看tvb台庆            
(4星)	 真欢乐。            
(4星)	 除了没完没了的金家精神有点烦，这个剧虽然没什么深意没什么新意，但是还是欢乐的连续了下来这也是一种好吧~            
(3星)	 ==就为了学粤语才看的            
(4星)	 看了其乐融融的一部剧集。最常听到的一句台词是“金家精神...”（全体拍手）片中不乏搞笑的片段。佘诗曼把这个刁蛮任性的公主演得入木三分。片中的演员都是tvb的熟面孔，看着就感觉亲切。            
(3星)	 看了开头几集，看了结尾几集，当作是看完了。结局真的很TVB，差点被恶心到了。            
(3星)	 比宫心计好看多啦            
(4星)	 蛮好笑的嘛。            
(4星)	 还蛮轻松搞笑的  意外发现有点喜欢马国明了            
(4星)	 最后一集看得我好HAPPY             
(3星)	 笑。。            
(3星)	 越来越让人不明白的情景            
(4星)	 好喜感啊好欢乐~~消遣看看蛮好的            
(3星)	 超搞笑的`            
(3星)	 。。。。看完了，挺无聊的。。。金家拍手太傻了。。。            
(3星)	 十一假期就这么奉献了！！！！！！金枝欲孽&gt;宫心计&gt;公主嫁到，下一个是什么，面孔都一样也就罢了，其他的能不能有点新意，看着不内么无聊诶？            
(3星)	 皑皑，大俗片啊！！！            
(4星)	 结局已猜到，没有耐心看完            
(4星)	 虽然知道金家假死但还是骗取了我的泪水啊~~~            
(4星)	 诙谐，温馨，起落之间，自有一份感动。            
(3星)	 无聊时看看，也不错。            
(3星)	 那个演三好小时候的那个女孩真是丑的霸道。            
(4星)	 主要以搞笑为主，同时倡导一种团结的金家精神，但这样的片子只能说一般。主要是冲着演员去看的。            
(NA)	 除了造型，越看越无味            
(3星)	 剧情没惊喜 还可以吧            
(3星)	 好，我的兴趣不在这            
(4星)	 剧情上比宫心计好太多了。不过，有点烂尾了。            
(NA)	 純粹娛樂陪陪家人,白癡的表演方式就係要硬唧你笑!            
(4星)	 好看是好看，就是觉得新意不够，不过打发时间足矣！            
(4星)	 结局好感人~~~            
(3星)	 不需要什么智慧就能看的电视剧，大部分都是为了打发时间的。            
(3星)	 没多大意思。港剧走下坡路了            
(4星)	 不论剧情还是场景均属一般，但是胜在总有打动人的时刻。虽然做作、恶俗都不少，但是却能让人充满正面的能量，心情大好。            
(4星)	 金家精神，团结过人；纸蜻蜓情缘，讲笑将线牵。            
(5星)	 很积极正面的一部电视剧，让人感受到了浓浓的姊妹情、夫妻情和家的温暖！！            
(4星)	 银屏有维好有爱～～～好欢乐～～好欢乐～～            
(4星)	 最后两集看的好难过啊。。。            
(3星)	 一贯的TVB风格。            
(1星)	 很没意思！            
(4星)	 凌晨4：30，终于看完了。好有喜感啊。。。            
(3星)	 这三星也不过一个给了小妈一个给了小红姐一个给了小mary。            
(NA)	 歡樂的。最有趣的就是三少和阿四，他們兩個跟山楂水杆上了。中意喜劇~ hoho~            
(3星)	 开始挺逗，怎么到后来越来越不搞笑。我还是喜欢搞笑的。萧正楠是个挺可爱的男人。            
(3星)	 笑笑便好，閒時腦輕鬆。            
(3星)	 有点闹= =...            
(3星)	 就像一包膨化零食，消闲用的            
(NA)	 今晚终于睇少她噶大结局啦,真系幸福到羡慕死人啦!!            
(3星)	 没啥追求了，开始TVB！            
(3星)	 真不明白PPS评分干嘛那么高。假爆了。            
(3星)	 纯属打发是时间~~            
(4星)	 带给我好多欢笑…            
(NA)	 只看了大结局！好有爱的纸蜻蜓哇~~~我很少看到这么入戏的哇~~            
(NA)	 编剧强悍！！            
(2星)	 好幼稚  ，粗制滥造的编剧和演技，就靠服装吸引眼球            
(3星)	 打发时间看看还成，剧情很肤浅，纯属看热闹。            
(2星)	 最近想戒片，动画片，文艺片，TVB片。。            
(4星)	 好欢乐喜庆的剧，比宫1好很多。            
(2星)	 2010年09月14日，-17。2010年09月27日，18。2010年10月05日，32。            
(4星)	 虽然情节俗套，不过用词还是蛮好玩的。            
(3星)	 看之无味，弃之可惜。实在无聊的时候，拿来打发时间              
(3星)	 看了2集还蛮搞笑的。            
(4星)	 一向很中意TVB的轻喜宫廷风~            
(4星)	 一姐可爱得很！            
(3星)	 我有预感，我这七天假，会华丽丽地奉献给这个剧= =            
(3星)	 还行吧，就是看着搞笑的，纯消遣。但是看到26、7的时候就觉得导演是不是为了给钟嘉欣加戏啊，楞搞些有的没的，拜托，她的感情戏能不能少点，受不了她装可爱的样子。剧情也俗套的紧。对了，还有陈豪那几道皱纹，都可以夹死苍蝇了！            
(2星)	 不太靠谱。不过这戏走的就是喜剧路线，难免夸大            
(3星)	 后面的比前面好看。            
(3星)	 最后都好能生。。。            
(NA)	 hall life的消闲佳品            
(4星)	 恩……平日里打发时间是不错的选择……TVB的剧情总是有迹可循的，前半段比较有意思，后半截就比较落入俗套了……不过本人比较喜欢阿佘，也可以接受啦            
(4星)	 金家精神不错，但是讲完之后能不能别拍手啊。            
(4星)	 虽然有点小幼稚无厘头 但是搞笑 轻松               
(NA)	 国庆就看这个了，其实我还去看了雍正 小蝶 年羹尧。。。。。            
(5星)	 还可以啦 一集一集蛮精彩的 我倒是觉得有点像花好月圆的感觉 就是那个天天拍手的片段真的很傻 每次看到总有汗毛立起来的感觉             
(4星)	 编剧努力了。。。。            
(4星)	 3天全部看完~我不容易啊！！！！！！TVB....怎么说呢！要励志还是去看日剧            
(NA)	 没看完，还可以，吵是我弃剧的原因            
(3星)	 蛮搞笑的~~哈哈·~            
(5星)	 就是喜欢喜剧            
(4星)	 蛮搞笑的            
(3星)	 这个是看犯罪心理的调味料…神经紧绷的时候用来换口味不错！讨厌佘诗曼！假笑的女人！！            
(4星)	 TVB这结局都是一个编剧写的哈            
(3星)	 只能算还行吧，最终还是看完了~            
(4星)	 马国明是亮点。结局反而不是很喜欢。            
(2星)	 华而不实            
(4星)	 大部分台词很不错，但是金家经常集体喊口号并且拍掌自励。。。这总让我觉得很汗颜。。。            
(4星)	 看了让人挺开心的，TVB，你终于知道观众爱看什么了            
(5星)	 哈哈宝影视&#34; 最新公主嫁到高清观看... 在线高清公主嫁到 就上 哈哈宝影视            
(4星)	 喜欢喜剧，干吗那么多勾心斗角。。。这样就好。至于剧情，无厘头到爆。反正是喜剧，就不讲究那些规矩了！不是说她不好，是每次看到的佘诗曼的时候，都会想起那张她和电驴头像的比较图啊。⊙﹏⊙b汗不过造型挺好看的。呃，对了，金家开头的时候我都觉得还蛮奇怪，不讲道理啊。主题歌八错！            
(4星)	 很逗啊~恶搞了宫心计，黛玉焚稿，还珠格格，天龙八部。。。还有多少是我没看出来的。。。            
(4星)	 台词有水准~~！！            
(4星)	 虽然剧情很俗套，但是很搞笑！人生何必徒添烦恼，简简单单看一部轻喜剧，不是很好？！！！！            
(2星)	 其实我没看   只是我舍友在看  我有时候会无意中瞄到  实在太浮夸 受不了  镜头的切换也让我受不了  我实在太讨厌钟嘉欣这个2人了 没演技 没美貌 话说我一直觉得她很壮硕 还一直装逼装柔弱 怎么就可以出来丢人了呢？  剩下的两星是我给陈豪和阿佘的 我说tvb 你能搞点新意不？            
(5星)	 好看~很搞笑的~            
(5星)	 笑期待原班人马明年拍出第三部            
(3星)	 台词太多雷同，剧情套路严重            
(5星)	 阿she和陈豪，双双封后封帝吧~~            
(5星)	 这部电视很赞 只是少了很多的《宫心计》中的勾心斗角            
(NA)	 闲来无事消磨时间            
(3星)	 典型的港剧，不是不好看，是太典型了            
(3星)	 无聊打发下时间还是不错的，不过除的有点慢，我喜欢四集联播的            
(3星)	 因为演员沿用《宫1》的原班人马所以叫《宫2》真的有点牵强呢。喜剧成分多一些吧，“宫斗”的部分虽然有但不是主要的。因为看过《宫1》所以很期待《宫2》，结果有点小失望啊。有种韩剧的感觉，很长的一集其实只讲了很少的事情。但是TVB果然还是没让我失望，论大情节和故事梗概的话还是很有看头的            
(2星)	 看过一点点 没兴趣看下去了 普通的小小笑料            
(3星)	 欢乐友爱的TVB            
(1星)	 属于我极度无聊时都不会看的类型，一群成年白痴手舞足蹈瞎Ｈｉｇｈ，我就不该轻易尝试港剧，烂透了。            
(2星)	 我承认我是太无聊了才会想看它能拍成多烂            
(3星)	 我的公主是酱油，甚至有几集连酱油都不是。但是我为什么还在继续看下去。。。低级的金家，解释不了            
(4星)	 每天起来偷完菜就是打开PPS看这一天的更新，虽然看到佘连公主身份都不是了，觉着无比狗血，但是TVB总是能让我每天每天盼着追下去。            
(3星)	 看到一半没兴趣了            
(5星)	 喜欢喜欢~今晚终于看完噜~话说我还是在电脑上看的不得不说该戏由始至终都押韵，真真厉害！而且镜头切换也相当可爱，有特色啊。小清新~喜欢银屏和有维这一对~            
(3星)	 在无视钟小姐的情况下 可以看看打法时间~  剧情是有点老套,冇办法啦~            
(3星)	 虽然台词真的恶心到要shi但剧情还可以            
(4星)	 在香港的那几天就在看这个.. 爱上了佘诗曼..噢！            
(3星)	 哈哈，挺好看的。实习时候的调味品            
(3星)	 就内样。            
(3星)	 暂时没有看这个的心情            
(3星)	 搞了半天公主是打酱油的。。。 = =            
(2星)	 太无聊啦~~            
(4星)	 佘诗曼在这部戏里是我见过最漂亮的样子啦～            
(5星)	 家和万事兴            
(NA)	 www.sesew.info/?u=wenziqie            
(5星)	 mo 好搞笑            
(4星)	 很早的时候在学校里看了一半   那时候觉得有点幼稚  今年暑假又在家里看了后面部分  不得不说   电视里和电脑里还是有点不同的感觉的   真心觉得金家那种亲情比他们家卖的黄金还值钱               
(5星)	 蛮好看的~~~~~~~~~胜过宫心计1            
(3星)	 哈哈哈            
(4星)	 前几集还蛮好笑的            
(3星)	 纯属消遣            
(2星)	 无语。。。            
(5星)	 公主嫁到、结局满意、金家精神、排除万难、相爱相亲、团结一致。虽是喜剧、但悲喜交集、值得一看。            
(4星)	 港剧也开始这样，每天才出一集，不过还算好看拉。            
(5星)	 阿佘和陈豪忒有火花了，超赞~            
(4星)	 昭阳的性格比三好好多了，比较真实            
(4星)	 最喜欢里面的带有京剧色彩的配音。还有快板之类的。            
(4星)	 搞笑啊~哈哈哈哈~            
(4星)	 一向支持TVB            
(3星)	 欢天喜地  大结局            
(4星)	 剧情很白痴。但还是坚持看完了            
(3星)	 劇本語言富有特色給一星，演員特別是李香蘭出演給一星，劇本結構比前作緊湊給一星。            
(1星)	 傻里傻气！            
(NA)	 未成年人勿看www.sekkse.info/?wuxinde            
(3星)	 实在觉得不好看，强迫自己把结局看完，给三颗星已经很不错了。            
(4星)	 看到后面觉得还蛮有意思的，虽然没有新意，总算有内容            
(3星)	 闹是闹了点，但比泡沫偶像剧要舒服得多。            
(5星)	 我锺意法拉~~~            
(4星)	 宫心计感觉非常的让人失望，很难看，很让人失望~~可是这部公主嫁到挺讨喜的~~不错啊~~            
(4星)	 还不错。。比宫心计好看多了。。。前面挺搞笑的。。            
(3星)	 有点无聊 - -！ 再加一句，过年的时候选这个片子看到是觉得挺暖和的~            
(2星)	 有点无厘头，呵~            
(4星)	 一般~~都5错~~可以消磨时间            
(5星)	 感觉几年都没有看过好的港剧了，这次总算耐心的看完。结局虽有些俗套，但总体来说前面的情节很紧凑。不像以前的那些剧总是第一集把好人坏人交代下，之后好人落败坏人如日中天遮云蔽日，到大结局才邪不压正。            
(2星)	 太二了            
(3星)	 我真的是越来越讨厌小玉和吴四德这两个2B！如果不是追着看的，我一定会在10集内放弃            
(3星)	 一群神经病的搞笑闹剧 TVB我还是不能接受这一类的风格            
(3星)	 消磨时间            
(4星)	 我一直觉得 TVB拍的比大陆90%的电视剧好 内涵 剧情 作为社会教化方面 做的都好 丰富            
(3星)	 有点虎头蛇尾，还算不错看啦。            
(3星)	 TVB的剧越来越没情节。            
(5星)	 佘诗曼很适合演这种角色            
(4星)	 很欢乐，很搞笑。。。            
(2星)	 那个拍手很弱智的            
(3星)	 最劲的是80%的台词都押韵！搞到我平时讲野都好本能感押韵。。~            
(3星)	 看了几集粤语的，便被绕口令迷晕了头。还好普通话版本很快就出来了。剧情一般，就是蛮搞笑的。            
(4星)	 纯粹就是放松心情看的片子，达到某些效果也就行了，喜欢港剧的善恶终有报            
(5星)	 喜欢TVB的古装~~鄙视芒果~~            
(5星)	 TVB的剧虽然每次几乎都可以猜出剧情，可是却也此次带来感动。它至少可以让我心存感激，心存希望，好人终有好报。            
(4星)	 搞笑~压韵~            
(3星)	 打发时间很好的            
(4星)	 其实挺好看的呀~~就是有点吵。。            
(3星)	 有点吵，有点闹。一如既往的，关菊英唱的主题曲很好听。            
(3星)	 竟然又开始看粤剧……不过纯属无聊            
(1星)	 太扯     淡了。。。。。。            
(4星)	 看着轻松            
(3星)	 我被里面的一个个真理感染了~~公主把《劝世贤文》里的真理抄下来，折成纸蜻蜓传播出去；驸马捡到以此为精神支柱。。这些令人感动~~            
(3星)	 叫宫心计2，简直挂羊头卖狗肉啊，明明就是古装版的家好月圆嘛            
(4星)	 一击掌，盟誓化云烟，割断白头之约再击掌，夫妻情缘尽断，从此劳燕分飞三击掌，你我恩断义绝，我和李昭阳，从此各走各路，我的生死再与她无关             
(4星)	 很成功的粤语电视剧，看了会觉得懂白话的幸福            
(2星)	 起初很好，，后面越来越假，，星级一个一个减。。。            
(3星)	 搞笑的果然不太适合我~~            
(4星)	 够无聊 够好看            
(2星)	 集全台之力都可以拍得如此外焦内雷，我最佩服的是自己居然看完了，虽然拖过的时间很多==            
(5星)	 hao kan  比较喜欢看丁才旺和米仁慈  哈哈哈            
(4星)	 很热闹，很欢            
(4星)	 喜剧 随意看 不要认真            
(4星)	 公主嫁到已经出了二十几集了，趁放假准备看了，昨天下午一口气看了八集，蛮不错的，看着很轻松，演员搭配也不错。继续观看~~终于看完了大结局了！            
(3星)	 硬要编出很多事情。。。情节发展相当的快哟。。。            
(3星)	 我室友说  他们拍手的时候 佘诗曼一定觉得他们特别彪            
(4星)	 搞笑剧~不是宫心计2            
(5星)	 不得不信的缘分……            
(2星)	 老套的人马，老套的剧情，聊以KILL TIME~~~~            
(4星)	 大喜和大悲 弱智和真情 都在里面            
(3星)	 TVBing，哈哈            
(3星)	 TVB是效能最大化大典范。            
(2星)	 看完了，消遣吧            
(4星)	 蛮好看的 不过感觉佘的戏份有点少            
(3星)	 有点看不下去  恶搞宫心计？            
(5星)	   很好笑，而且还感人！  喜欢TVB！  台词也太棒了吧！            
(4星)	 。。。公主嫁到完结了。。。每天等更新的日子又要寂寞下去了。。。            
(2星)	 剧情狗血到一猜即中，哎，我咋就不去做编剧呢？嗯哼，我要是做编剧估计也有很多人说狗血。            
(3星)	 完全之恶搞            
(5星)	 正如主题歌里唱的，在电视剧中我看到每个人都在谨慎的选择真正爱自己的人，然后义无反顾地坚定地走下去。            
(3星)	 与当年的锦绣良缘系出同门，可惜近年TVB编剧走脑残路线，都是溏心风暴害得人！            
(4星)	 额。。。。只是有点搞笑，金家实在太讨厌了= =。。。。特别是太奶奶。。。。。。。。。。喜欢那三对哇哈哈哈            
(3星)	 轻松好笑            
(4星)	 挺有喜感的一部电视剧  轻松搞笑            
(3星)	 一部打发时间的片子。            
(2星)	 我真的很不喜欢钟嘉欣！！1            
(4星)	 20集~~            
(4星)	 还行            
(3星)	 很无聊就看看            
(3星)	 太繁琐了            
(3星)	 雷            
(4星)	 前半部分可以，后面不行。            
(3星)	 巨狗血 巨无厘头 HK MADE. 为了阿佘 法拉去看的～            
(5星)	 笑死人了哈.            
(4星)	 关菊英的主题曲非常之好听！！经典的TVB轻喜剧。完全是宫心计的服装和场地，演员一半也是原来的，题材有点像，但这个是喜剧....闲来无事看看还不错！            
(3星)	 ……金家各种=  =，有些情节真是和我的三关差太远，看得我哽得难受。。。。虽然雷但是还算好笑，蛮欢乐的。            
(5星)	 说词活泼            
(5星)	 搞笑·很棒！~·            
(2星)	 TVB剧越拍越无聊了~~            
(3星)	 无聊消遣看看罢            
(4星)	 银屏赛高！            
(3星)	 剧情有两个字可以形容：浮夸            
(3星)	 制作精良 可惜毫无逻辑可言。。笑过就忘了            
(4星)	 你们的台词好押韵！            
(5星)	 终于看完了这部，超爱听他们说话~我实在太爱tvb剧。五星！            
(3星)	 表妹爱看，我还行            
(3星)	 看完啦，佘诗曼很漂亮，剧情一般般啦，就这么看看，印象很深的就是拍手，还有大家一起说金家精神—。 —            
(3星)	 不知道为啥现在tvb老是弄一些很闹腾的剧呢~那些金句也太傻了吧~~不像以前的一些名句真的给人印象深刻~~            
(4星)	 感觉挺假的，不过看着玩消磨时间还不错            
(4星)	 虽然无厘头，还有那雷人的情节～拍手。。。。不过还是算很轻松的            
(4星)	 金家精神！恩！！            
(NA)	 家庭相处贵在一个和字            
(4星)	 不得不感叹，TVB编剧的功力，台词写得真经典~虽然这几张脸已经看烦了~            
(NA)	 傻傻的拍手,pa~pa~papapa~ papapapa~papa~            
(4星)	 比宫心计差那么一丢丢            
(3星)	 又名：金家精神跟我之前看的巡礼预告片完全不是一个版本。。这个服装华丽很多            
(4星)	 怎么可以不看TVB年度大戏！            
(4星)	 挺可爱的            
(5星)	 比宫心计好看太多了，好看好笑好玩，希望今年颁奖上不要像去年那样颗粒无收啦。            
(4星)	 虽然是搞笑片，但是哭了N回的，是我眼太浅吗            
(NA)	 前些日子观完第一集就觉得很脑残了然后今天看完第二集已经无法忍耐，我不喜欢佘诗曼演这种括噪的角色。陈豪果然是越来越没喜感唯一令我觉得还能帅气一点的也就是胭脂水粉那会了。            
(5星)	 逗            
(4星)	 比宫心计看着顺眼...            
(3星)	 秒杀时间还是看TVB            
(2星)	 看不下去了。本以为又是宫廷斗争的，结果是场闹剧，而且闹的让我看不下去。            
(5星)	 我知道这是肤浅，但是不用带脑子的轻松在很多时候是难能可贵的            
(NA)	 没想象中的那么好 佘诗曼和陈豪的戏份太少了            
(4星)	 好看            
(3星)	 犯神经，大晚上想起这个片了， 居然。。。。居然都看完了            
(NA)	 蓝眼  -  人生没有彩排，只有现场直播！http://www.bluetvs.com/            
(3星)	 一场闹剧 喜欢看TVB的人 可以一直追剧            
(3星)	 太欢乐~            
(4星)	 TVB请我去当编剧好不好？            
(4星)	 哈次~~~比宫心计好看多了            
(4星)	 一家大少睇一流~            
(5星)	 最近TVB难得的好看的片子的啊~            
(3星)	 看到第六集结束——越来越恶俗了，TVB老是一样的剧情            
(5星)	 现在越看越精彩，公主和驸马终于有情人终成眷属，但是我知道好戏好没上场呢？期待着……完美大结局！            
(2星)	 整剧都说RAP 受不了            
(3星)	 可能是我看这种片看的太多了...实在没撒感觉...哎！~演员都不小了...            
(3星)	 所有涉及金家的戏都极度弱智脑残，尤其是动不动就拍手！            
(NA)	 纯粹是闹着玩的，没啥深刻涵义，不过喜欢佘诗曼，嘻嘻            
(2星)	 金家精神怎么不去死。TVB都无聊成这样了，一天到晚喊口号，神经            
(4星)	 我总是说不看古装不看古装,又经不起诱惑的开始了。            
(NA)	 成部剧唯一感觉，爱得突然，坏人变好得又好突然，总之一个词“突然”            
(3星)	 不能说是很好看，但让人很舒服，金家的人好团结            
(5星)	 励志~~在低潮时不忘里面的台词~            
(4星)	 还是喜欢佘诗曼~虽然长得有点奇怪~~~            
(NA)	 粤语押韵十分好，不过剧情其实比较流水帐，到后面时候对前面的情节没有多少记忆。            
(4星)	 佘诗曼演什么都很好            
(3星)	 蛮搞笑的···            
(NA)	 至今看TVB的都喜欢看粤语的，唯一不喜欢的就是陈豪的原音，太难听了            
(3星)	 说实话我觉得剧情很烂            
(3星)	 TVB的剧真适合一边做作业一边看，顺便练练广东话听力            
(3星)	 平淡的港片            
(3星)	 ···            
(3星)	 一切尽在意料中...没什么惊喜可言了            
(3星)	 还看得下去。            
(4星)	 消磨时间~            
(4星)	 今年第二部阿佘的片子~每天一集~开怀一笑            
(3星)	 随便看看只能            
(4星)	 挺好看的，就是没什么内容。            
(4星)	 典型的TVB，看剧就该是如此轻松的一件事！！            
(3星)	 还可以啦 就是经常这几个人看着太烦了|这个剧怎么能拍30集            
(4星)	 哈哈...好好笑的...            
(4星)	 对白很给力。我欢喜！！给人欢乐的电视剧才是好的电视剧啊~            
(3星)	 一般搞笑……            
(3星)	 很蠢的一部剧。除了公主每个人都蠢钝如猪！            
(3星)	 奢华风继续            
(4星)	 蛮好玩的            
(3星)	 披着宫心计的外衣干着家好月圆的勾当，而且主角他家也姓金（甘）。            
(3星)	 额  阿佘很美~            
(3星)	 真的是还蛮搞笑的！            
(3星)	 雷剧……            
(3星)	 沉闷的时候笑笑打发打发时间还是很不错的啦~~            
(4星)	 一定要看粤语版的  好好笑哦~~            
(3星)	 不想看了            
(NA)	 在下呢            
(2星)	 剧情没有以前看的港剧紧凑，很散~~~港剧退步了，也没有宫心精彩内容，还说是宫心计第二部，失望            
(4星)	 间唔钟睇下。唔中意所谓的金句，好似睇紧歌剧甘。都系顺口溜。            
(3星)	 一般拉其实 不是特别搞笑 但是蛮轻松的            
(3星)	 下坡路走的好快            
(3星)	 反正都是拿来练粤语而已...            
(3星)	 只说这里面佘诗曼比在宫心计里讨喜很多，那个传说中的金家以及金家精神看起来一点说服力都没，关菊英阿姨其实演奸角会更好啊！            
(5星)	 作为娱乐片可以力荐            
(3星)	 华服美装，原班人马~            
(4星)	 纯属找乐。            
(3星)	 快餐片            
(4星)	 比宫心计好看            
(1星)	 港劇最吸引我的一向是用字刁鑽精鍊的台詞，充分展現港人聰明靈活的思維，可是近幾年的港劇都沒這項優點了，台詞空洞貧乏就算了，還往往一再重複，演員不膩觀眾聽到都膩了            
(3星)	 搞笑成分增多了~ 想放松的时候可以看下~            
(3星)	 既火辣又肉麻。            
(4星)	 最大的亮点是押韵的粤语，最大的败笔是钟嘉欣。。。            
(3星)	 还是有点意思的            
(3星)	 看得玩的电视剧。            
(2星)	 为什么我觉得这么弱智。。。是因为我没有娱乐精神么。。。            
(5星)	 我俗了- -            
(3星)	 已经看惯了陈豪那张脸了~~~            
(4星)	 李香琴 &lt;3            
(4星)	 总体还是很不错滴，情节挺紧凑的，大团圆结局是在预料之中的，笑料还是有的，推荐！            
(4星)	 很温馨，真的是情比金坚啊            
(NA)	 我能说这片很烂吗            
(5星)	 好看极了            
(4星)	 搞笑            
(3星)	 有些失失水准开始讨厌佘诗曼比起宫心计这部就像重复之前一部叫金玉满堂还是什么的港剧就是讲织布的故事反正感觉剧情很老套这个角色也不适合陈豪还是蛮喜欢他的~~~~~~~太闹腾看不下去了            
(3星)	 哎，怎么说呢，多么弱智的电视剧啊，tvb真是越来越不行了，当电视剧是唱戏啊~~没落了！            
(3星)	 其实我想打个三星半~            
(NA)	 好笑！！在追中！！            
(4星)	 放松家庭剧.......还好            
(5星)	 前几集不太好看，但后面很好，越来越精彩。            
(NA)	 金家的人一拍手我就头痛。            
(3星)	 真好玩~哈哈            
(4星)	 一星阿佘一星fala一星白马少年还有一星给这个剧在我难过的时候欢乐了我            
(4星)	 蛮搞的，确实蛮搞的            
(3星)	 开枝散叶三年抱两=.=            
(5星)	 好看 好好笑啊             
(3星)	 中规中矩打发时间的一部戏            
(NA)	 不小心，也看了。            
(5星)	 我喜欢            
(2星)	 太吵了            
(3星)	 实在受不了佘施曼的挤眉弄眼和那一家奇怪的拍手精神            
(3星)	 不好看            
(3星)	 总是很押韵的广东话长短句，开始听还不错，听多了以后很难受，觉得很不舒服，还有那个拍手的什么，感觉很傻。。。剧情也有点俗套，不过咧，这部戏我还真是没认出陈法拉和萧正楠，两个人都好适合古装扮相啊，完全没办法和时装扮相做联想。。。            
(NA)	 电视剧没感觉，不过主题曲磨耳朵喜欢上了            
(5星)	 佘诗曼很漂亮            
(2星)	 。。。。。。            
(3星)	 佘诗曼在这部剧里还挺漂亮的`            
(3星)	 很喜庆，适合过年的时候全家一起看            
(5星)	 情节旧但是依旧很好，赞演员            
(3星)	 挺搞笑的。            
(3星)	 已经看到13集了...伏笔很多，都还没展开没什么内容呀，就瞎闹不过，还是挺搞笑的            
(NA)	 还能再脑残一点么？……            
(4星)	 一直都超爱佘诗曼 今年佘诗曼的戏好少 于是《公主驾到》就成了今年我对TVB唯一的期待。好好好 我爱屋及乌了。            
(4星)	 搞笑，轻松的剧情。            
(3星)	 吵喧巴闭            
(2星)	 看了三集，彻底弃剧。自此对TVB彻底失去兴趣，大概从此基本不看了吧。。。哎。。。            
(4星)	 看了4集还不错，就是金家人老爱拍什么手==            
(NA)	 没事儿看着玩儿了~            
(4星)	 好玩儿呀，恶搞，每天都在等            
(4星)	 搞笑~~努力学习阿佘的保养功夫            
(NA)	 即使老套。权当娱乐。            
(4星)	 作为一部喜剧，中间又穿插各种悬念、各种悲剧，也算能够揪住人心。虽然仍有诸多漏洞，但尚算一部不错的喜剧吧。            
(4星)	 吹是吹得来...笑坏了。            
(3星)	 越发的觉得粗制滥造            
(3星)	 分很久看完的..金家精神..这类的片演的感觉太重，不好。结尾他们在街头回想第一次见面说的话，有意思。            
(4星)	 这部戏里面佘诗曼演得很好，远远超过当初演刘三好。            
(5星)	 喜气洋洋的~~            
(2星)	 又是你们两个。我放弃了。            
(5星)	 开怀就行~            
(5星)	 我是TVB兼阿佘的粉丝            
(3星)	 看了几集看不下去了……TVB啊TVB，就不能争争气么？            
(3星)	 看TVB是一种消遣            
(4星)	 欢乐~            
(NA)	 看了十来集 弃            
(3星)	 看了一半不想看了            
(NA)	 wawawa~编剧好奇怪啊~~金家卫道士            
(4星)	 挺搞笑~~            
(3星)	 服饰自然是华丽的到家了。剧情真的好傻，我一直拉鼠标。为什么总是巡礼比较好看呢？            
(5星)	 挺欢乐的啊，哈哈，这种电视剧，不要要求那么多，开心就好嘛            
