http://movie.douban.com/subject/5384548/	步步惊心
(NA)	 不能免俗啊！            
(4星)	 原来姹紫嫣红开遍，似这般都付与断井颓垣。良辰美景奈何天，赏心乐事谁家院?            
(1星)	None
(5星)	 很少有电视剧拍的这么贴近原著的，原著和电视剧都很喜欢~            
(3星)	 么哒林更新~            
(3星)	 唉，不说了。。。            
(4星)	 比较忠于原著，没让我失望。演员的表演也不错。值得一看。            
(4星)	 非恶搞，较为尊重历史，本就是很好看的故事，虽然不一定是喜欢的演员，但还算越看越有味道的一部剧，不错~            
(5星)	 感觉不错的电视剧。大爱若兰啊。好有气质            
(4星)	 2011.9.20  行到水穷处，坐看云起时            
(5星)	 支持！！！            
(5星)	 湖南卫视出一部不雷的剧实属不易。很喜欢。            
(4星)	 又是穿越，晴川和若曦姐妹们怎没遇到？！            
(5星)	 支持唐人！            
(1星)	 其实我不想给这么高的，不过为了当年的心水对象  三星吧            
(4星)	 熬夜看完。不太喜欢的悲情戏码。结尾意犹未尽。            
(5星)	 很期待 很好看 很美丽            
(4星)	 看完了马上就忘了。。不过追剧的途中还是很迷恋的            
(4星)	 我只是来看刘诗诗还有吴奇隆的。。。            
(4星)	 居然看进去了。。。            
(5星)	 吴四爷过后，再无血肉雍正            
(4星)	 我终于看电视了            
(4星)	 喜欢啰嗦的十四还有青春未圆满时的纠结、缠绵！只不过，始终觉得女主是自作自受！            
(4星)	 在大陆剧里算不错了，就是剧情拖沓堪比韩剧啊。。。女主不美型，感情线索硬伤太多~~but我爱上了十四爷！            
(5星)	 刘诗诗超耐看的姑娘~   挺喜欢            
(5星)	 尼玛你们拿它跟脑残剧《宫》比，有可比性吗？一个8.5分，一个5.8分，笑话谁呢。            
(3星)	 我也看看穿越，感觉比宫好些            
(2星)	 恶俗，我就是不待见唐人一姐，捧得高，真心一般，小说党伤不起！            
(4星)	 还我十三阿哥，哭死我了，啊啊啊啊...            
(4星)	 同样是穿越同样是芒果台比宫好了几万倍~为这个都打四星！~            
(5星)	 既来之 则安之 喜欢十三爷            
(4星)	 结局太烂，大失所望            
(5星)	 终于为高三的梦画下了一个句号。            
(5星)	 忠于原创。            
(5星)	 太虐了太纠结了。时间交待的不是很好。演员显得不是很漂亮。其他都挺满意。            
(5星)	 演员很有爱，故事不错看。。。            
(5星)	 难得穿越能够基本在历史基础上演绎，爱情缠绵悱恻，宫中各种争储手段也令人惊心动魄。原文描写中并没有完人，每个人都有好坏两面，都有顾念感情一面，也都不乏狠辣手段，比较符合人性。            
(NA)	 就那样吧            
(4星)	 凑合一下            
(NA)	 若曦这女人不简单呀            
(4星)	 人物跟自己看书时的感觉一样 不得不说演员们是下了很大功夫的 若曦的纠结 若兰的美 四爷的冷 八爷的温润 都是想象中的样子~            
(5星)	 爱煞十四。            
(4星)	 喜欢哪个？四爷八爷？也许13更好吧。            
(5星)	 编剧合理，演员演得也合理。            
(NA)	 四爷死忠不解释。            
(2星)	 若曦這個人實在是太極品了！            
(4星)	 除了女主后宫有点庞大以外都还不错            
(5星)	 我……萌……十……四            
(NA)	 世界上没有美女了吗？找个那么丑的人来当女主角,一点气质都没有,衰            
(5星)	 太尊重原著了T T四星给这一点还有一星给十四爷。。大将军王！！            
(2星)	 一星给桐华，一星给服装之类的剧务  快进到第九集 果断弃之 不是心理的感觉            
(5星)	 无关风月，只为真心            
(4星)	 不错，20集开始进入高潮，之前剧情有些弱，后面很好看            
(5星)	 当时只道是平常。            
(3星)	 穿越回清朝，当个小嫔妃/丫鬟，凭借现代人的知识以及相比起古时女子的开放举止，捕获X阿哥的心，并陷入夺嫡风云，是清穿小说的一贯套路。如果早两年出来，我给4星……            
(3星)	 若曦是打了肉毒杆菌么所以没有表情么。。。十阿哥演的也太弱智了吧。。            
(4星)	 片子后半部不错，一群男演员倒是挺帅的，该找个机会重读清史了            
(1星)	 我说刘诗诗没感情就算了，连表情都没有！！！浪费了吴奇隆这个大帅哥。            
(4星)	 yy剧，还可以看看的            
(5星)	 小时候一定很喜欢这种故事，现在只觉得悲凉            
(5星)	 一开始为什么不可以同生共死。            
(3星)	 十四啊十四，你这么好的人，不该钟情于若曦的，她不值得额            
(3星)	 最后一集估计最好看            
(4星)	 还算拍出了穿越的感觉            
(5星)	 201109除了女猪，所有人物，无论外形还是神情，都实现了目前改编电视剧与原著吻合的极致，在我心目中，数字军团都可以和F4媲美了，虐心啊……最后两集哭完一卷卫生纸啊……            
(5星)	 原著大爱，比之前的恶俗剧，必须给5星            
(3星)	 后面没看完。提不起心思了            
(4星)	 相当忠于原著啊 比那啥宫好太多了啊~  虽然我杨幂刘诗诗都稀饭~            
(5星)	 绝对要看的啦！！！            
(2星)	 电视太差了，假得要死，导演无语啊。            
(2星)	 看到24集，我放弃追下去了，女主角太能自己苦逼自己了。整天一副苦瓜脸，看着都能得忧郁症。            
(5星)	 很精致很深情            
(5星)	 看过小说再看看电视剧~终于 看完了，于是我发现，不论是梦回大清还是步步惊心我始终都是坚定的十三爷党。什么四爷、八爷、十四爷，虽然都是很好很好的，但是，十三的豪放、洒脱、重情义，始终是我所无法忘怀的，就如我喜欢令狐冲一样。。。这样的人，才值得我去爱！            
(4星)	 小说还不错，电视就一般了            
(4星)	 我有点无聊了            
(5星)	  Mark一下我八年来第一部完整看下来的大陆电视剧。            
(3星)	 看在衣服那么好看的面子上。。。            
(5星)	 阅过伤人心，看过抽人神            
(5星)	 难得精致的穿越古装戏，人物性格刻画细腻演绎传神，看后留有余味            
(5星)	 好看   只是太高清  女主的豆豆看得很清楚            
(3星)	 为什么大家都在看？可能清朝的阿哥们娶的都是穿越女，哈哈~            
(4星)	 这年头要找个不那么雷人的片子到底有多难            
(3星)	 哇，分那么高！！！            
(4星)	 为了十四和十三╮(￣▽￣)╭             
(5星)	 电视剧在最大限度上尊重原著，制作之精良是国产电视剧不可多得的。个个养眼的“数字兵团“演技也是让人眼前一亮，选角十分成功，就连几个配角都大方绿叶光芒。演员们个个用心之至，使得每个角色都感情饱满。若曦，八爷，四爷，十三爷，十四爷，个个可圈可点，若兰，八福晋也毫不逊色。堪称经典。            
(4星)	 喜欢宫的演员，步步的剧情。            
(5星)	 纠结的爱            
(4星)	 和朋友说起，说是没有结局，才是最好的结局。没有结局，便得了解脱，少了期盼。没了期盼，便多了自在，少了烦扰。可是若无期盼，便也没了寄托和依所，虽没了失落，也没了喜悦。所以啊，作茧自缚却觉得理所应得乐在其中。            
(4星)	 其实我很讨厌苦情剧            
(5星)	 难得的好电视剧。历史、言情、漂亮的服装和风景全都有了。不容易啊            
(4星)	 从15集开始觉得的好看。。前面都是跳了很多。。。youtube上面DVD版本和芒果台版本有点傻傻分不清楚。。。已经看完。。。后面纯属催泪。。。请自备纸巾            
(NA)	 巩SIR你穿越了巩SIR！！！            
(5星)	 林更新~~            
(3星)	 为什么这么火呢。。。实际考察了下表示不理解。。。            
(5星)	 遗憾所以美丽            
(3星)	 勾心斗角 。一个动作几秒钟能有那么多顾虑思考，多深的道行啊...            
(5星)	 从未想过自己会沦陷在这种类型的电视剧中，有惊喜，有意外，还有……            
(5星)	 跟着哭跟着笑的入戏了，穿越了~            
(5星)	 十四好萌~~~~另外 宫就是个笑话            
(5星)	 我俗了，各种泪奔....            
(3星)	 三颗星全给林更新ㄟ (￣▽￣ㄟ)            
(5星)	 行到水穷处，坐看云起时☺             
(3星)	 看看雍正王朝，这个剧简直弱爆了啊。里面的感情戏也太矫情。            
(4星)	 看看。。。。真热闹啊            
(NA)	 啧，女主最不该存在            
(4星)	 拍的已经算不错了            
(4星)	 戏服好精致~            
(4星)	 爱情也只能在电视剧里看看了            
(3星)	 “行到水穷处，坐看云起时”            
(4星)	 难得一部小言的翻拍这么成功的。            
(4星)	 太红啦             
(5星)	 贴近原著，贴近历史，水平高于其他穿清剧            
(3星)	 看书的时候我本来是无党派人士的，看完电视，我是坚定的十四党，哈哈            
(4星)	 因编剧添加的某些NC桥段给扣半星。其实宁愿就拍到小说结尾。霹雳虎的翻身剧啊感概。麻麻一直说LSS长得像董洁。虽然小说里喜欢13，不过就剧来说咱是4爷党。            
(1星)	 超级恶心的女猪脚，典型的做了婊子还要立牌坊            
(4星)	 能吸引男生的清宫戏不容易~            
(3星)	 超爱小说，超爱桐华，超爱老4和13、14~但是电视木有小说好看，节奏太慢了~我只看了4集就没耐心看下去了~            
(5星)	 看完结局，心久久不能平静。若曦弥留之际，日日等候着四爷，思着，念着。。。。含憾而终。 “找个有风的日子，把我撒出去。。。。一辈子困在这紫禁城，现今得以去寻得自由。。。。”——若曦 每集都开着三寸天堂作背景音乐，竟是想不到的煽情，随着若曦淌去了不少痴心泪，剧情罢，只是这份苦情依旧。            
(4星)	 和杨幂相比真是很有实力啊~~            
(5星)	 超爱八爷。。八爷这个角色郑嘉颖诠释的很到位，很有味道，让人不能不爱！！            
(3星)	 袁弘戏里戏外都不错诶            
(NA)	 我是有多踏马手贱。。。【泪目。。。            
(NA)	 还有电视剧或者电影的剧照能比这里更多的么@_@......            
(4星)	 为什么当事者迷呢，因为当事者看事情总有局限的。            
(5星)	 很好很强大 特别是八爷那温柔深情的眼睛  剧情也很给力  不错            
(5星)	 在某些人的淫威下，必须打了五星...            
(5星)	 若曦为什么选四爷而不是八爷？“你不是贪生怕死之人 为何不能与我生死与共？”原来爱情真的不是什么非君不可的事 你今天能爱上这个人爱的死心塌地 明天却说不定也能赴汤蹈火为别人            
(5星)	 细节真的是最能看每个人的演技的了  老四老八还有皇阿玛 各种性格通过眼神小动作表情 体现的淋漓精致              
(NA)	 我觉得看的挺悲剧的，最后没追下去。。。。            
(5星)	 感觉比《宫》好看。            
(4星)	 养眼的男人们。最后两集哭惨了......            
(4星)	 終於看完了～            
(5星)	 很爱很爱四~很爱很爱这部剧 只希望快点出完            
(5星)	 沉沦其中，无法自拔的大戏。            
(4星)	 后十集开始跟着演员一起哭。还是小说的力量更强。            
(3星)	 所谓帅哥扎堆 看得眼花缭乱。。。比那闹腾的宫锁心玉好看太多了            
(5星)	 第一次出不了戏，出了戏也觉得一切都合乎情理，大概所有的不完美都来自人性的不完美            
(4星)	 特地为了提高分数来评价下 片子不错 KC好帅 作为书迷 我觉得拍得还是不错的 说刘诗诗难看的。。。 我只能说 眼光不同吧 我觉得不错啊            
(4星)	 好看的呀~原著就还蛮吸引人的~难得的国产好剧呀~            
(4星)	 还是去看小说吧，我也被“步步”了，但是能hold住            
(3星)	 不做任何评价。            
(NA)	 凑个热闹~非说喜欢和羡慕的话，要属敏敏格格了            
(4星)	 刘诗诗很美啊            
(5星)	 看完最後5集 4星upgrade到5個~ 比宮好太多...            
(5星)	 一个电视剧能打这个分数，都亏了好本子，现在品茶的人越来越少了啊。            
(4星)	 没看不知道，一看吓一跳。醒目的清穿剧。            
(2星)	 没剧情、没演技、没内涵！红得快一定会没落得快！            
(4星)	 数字兵团很有爱，剪辑有点混乱            
(5星)	 小说当时觉得无趣，电视反而有了惊喜，莫名觉得有趣            
(NA)	 哎哟说点神马好呢？坚持看完它绝对是自作自受&gt;.&lt;            
(5星)	 原来我真得很不文艺。            
(5星)	 很虐很虐。。灰常虐。。我还是喜欢四阿哥~~~            
(5星)	 拍得很唯美，也很尊重原著，基本没有改动，演员也选得很不错啊。吴奇隆以前粉嫩嫩的时候对他没感觉，过了知天命的年龄居然熬出男人味儿了，不错，赞~            
(5星)	 为什么那么少人评价呢？很爱四阿哥，可是结局大家都知道的，很想看下去又不敢看下去            
(4星)	 希望吴奇隆以后能继续接好本子，拍好剧，否则真可惜了他的演技。刘丝丝有沉静如水的气质。不知能否保持呀。            
(5星)	 果然没让我失望，在天雷滚滚的清装剧中，真的很出彩~            
(4星)	 好剧，比《宫》好百倍。            
(4星)	 还行            
(3星)	 因为有吴奇隆            
(NA)	 刚刚在同事的劝说下看了第一集为什么2011年的若曦不觉得4阿哥像吴奇隆？            
(4星)	 明知结局，却不自主爱上八阿哥。有人说太过现实，但是，现代人，不都是这样的么            
(4星)	 20111003，大结局...            
(3星)	 精美的服装、倜傥的公子真是令人赏心悦目啊～            
(5星)	 喜欢刘诗诗            
(4星)	
(3星)	 算是小说改电视剧比较符合我心中人物定位的一个了吧。四阿哥意外地气质很合，八阿哥少了点城府。9个阿哥选的都不错。若曦呢，怕是怎么选都没法让大家都满意吧。            
(5星)	 精彩之处在于每个人物都有戏，每个人物都生动。剧本，表演，摄影，场景，剪辑，配乐很是优秀。可见制作人员专业功底的扎实。好作者搭上好制作，于是一部优秀的电视剧就诞生了。            
(3星)	 我受不了郑嘉颖的小眼神啊啊啊            
(1星)	 寻秦记不到8分 这片想有几分？？            
(5星)	 哭死在抽纸里哭死在抽纸里哭死在抽纸里            
(5星)	 力顶，太好看了。。。。。。。            
(5星)	 小说好看，改编算基本尊重原著了，数字军团演员挑选得不错            
(4星)	 人家宫又没标榜说是正史剧 我服了你楼主的智商了！人家是穿越类带有历史题材的电视剧！知道什么事电视剧吗？弱智也知道是虚构的，跟小说一样！你要真把他当历史，那你就不是犯白痴儿的错误？！要看历史你去看历史书啊，何必看电视剧！或者没办法你就去看正史剧，即使正史剧也会有虚构的！为什么！            
(4星)	 靠谱。            
(4星)	 不错，就是女主角总是长痘，一副苦瓜脸，看着烦。四阿哥总是挺直了腰。。。            
(4星)	 郑嘉颖老了呀，想当年正太一枚啊~不过还是很温软如玉的。。            
(4星)	 喜欢十三嘛。。。            
(5星)	 喜欢很喜欢！            
(4星)	 结局其实很真实，若曦一个人孤独的死去。            
(4星)	 伤心伤肺了~            
(4星)	 笑也笑了，哭也哭了，为此连续熬了好几夜盗3、4点，本以为可以看到一段刻骨铭心的爱情，却悲伤的发现爱情是如此不经意。只是觉得有点在若曦身上看见自己的影子            
(NA)	 支持四爷和若曦            
(NA)	 比较尊重原著            
(5星)	 只有当失去平淡的时候我们才会渴望平淡，最后方知什么都回不去了。            
(3星)	 因为书减一分            
(3星)	 看了大半集，女主不好看，男主们明显老了            
(5星)	 里面的演员都很给力，演出了小说的意境，很唯美，很深沉，也很沉痛。刘诗诗演出了那个在处处挣扎的若曦，吴奇隆也刻画了一个深情冷漠的四爷。至于八爷，我总以为外表温柔的男人往往是不可靠的，这也充分证明了这一点。里面最帅的自然是十三爷了，嘻嘻，也是最懂若曦的那个人。十四爷也不错，但毕竟没有            
(3星)	 偶像剧总是有小情绪的            
(NA)	 喜欢刘诗诗！精美的制作！            
(3星)	 soso            
(5星)	 看了步步的小说 觉得很不错，然后再看电视发现保留了书里的对白和场景，比某剧要好些            
(5星)	 八爷太合我意了。每一集都有那么一两个超级打动我心的情感流露啊，被八爷秒到了！            
(4星)	 遵从于原著，大段大段的台词都直接用了！剧情很紧凑，八阿哥和四阿哥若是能再找年轻一点的演员就更好啦！            
(4星)	None
(5星)	 本以为看了小说后再看电视剧感觉会没那么强烈的，没想到，最后几集看的人心碎啊~   若曦出紫禁城时见八爷时最后那一转身那一拥抱忍不住了，若曦死在歌声中十四怀抱里忍不住了，四爷读信、抢骨灰盒、看着那一箱子若曦写的字时忍不住了……最是羡慕十三与若曦的知己感情，最是希望有十四这样的朋友~            
(3星)	 又是清装剧，真不知道为何制作人对清剧如此感兴趣，还是观众对辫子+旗头情有独钟。还不是一般的清装剧，真是坑爹的穿越，本人对此极为不理解，各人口味不一样，也没什么大不了的，整个剧下来，除了那几件衣服有些看头，真不觉得有什么好看，不过到后部分表示穿来穿去也是那几件衣服，也就这样了            
(5星)	 清宫剧 唯美            
(4星)	 确实比宫好多了。喜欢十三。            
(4星)	 也就无聊打发时光了~看看就算了~            
(5星)	 比宫好太多了！            
(4星)	 我喜欢十四爷             
(4星)	 看完了。/看到21集了。有時有點拖沓。有時有點矯情。但總體而言算不錯了。掉了幾次眼淚。P.S.女主角的確沒那麼漂亮。但女主角姐姐很有氣質。。哈哈~            
(3星)	 比寻秦记不足比琼瑶剧有余。。刘诗诗真心丑演技不错偶尔董洁；吴有点小呆；郑我倒是觉得比以前演的都好。相比各福晋爷都好帅啊。好不容易来一美女还是目光呆滞啊。若曦选老四弃老八深得都市女人心。            
(2星)	 穿越类完全不带感，此剧主演平平故事平平制作平平            
(5星)	 现在发现 若曦就该刘诗诗演 后期的淡定苍凉很够味啊            
(4星)	 这么多年看的第一部大陆的电视剧了！！！我是四爷党=_=            
(5星)	 唉，心疼四爷和十三。。。            
(5星)	 冲着吴奇隆去看的！比那个恶心的《宫》靠谱多了！            
(4星)	 我以为我不屑看，可如今我再追。四爷党排队中 . 按芒果台放广告的频率和长度完全是毁了这片, 从网上找了大结局,看得稀里哗啦.  不过又穿越回来的设想有点破坏整体氛围. 人生都是这样的,不管平常人还是富贵人, 何苦再去缝个美好结局的补丁            
(3星)	 若兰和玉檀 比流丝丝美多了            
(5星)	 想给四星，算了，其实没拍成脑残剧就很给面子了。            
(5星)	 拍得好!!!!太喜欢了,忠于原著,好!!            
(4星)	 小说更好看些，但基本还是尊重原著的            
(3星)	 穿越好玩。我也想穿。            
(4星)	 居然用这个与《宫》比，简直玷污了步步            
(5星)	 落花成泥碾作尘，只有香如故！            
(5星)	 正在看，比雷死人不偿命的宫要好看多了，跟于抄抄的NC剧不是一个档次的            
(5星)	 六星。            
(5星)	 行看水穷处 坐看云起时            
(2星)	 看了几集实在看不下去            
(5星)	 昨天看完小说哭了……            
(3星)	 步步惊心 豆瓣评分这么高！！！全都是腐女看帅哥，一看到帅哥就对硬伤拦编剧视而不见了么？还是说符合了妇女们的YY啊- -            
(4星)	 我以前看过的书，是不是都要拍成电视了            
(5星)	 十三寄托了我的人生理想在里面   冷冷的老四对若曦的关切理解和爱让人甚为感动   如果是我面对爱情与人生的时候会选择老八坚守爱情还是选择另一种也许更为幸福的人生呢?所谓的死生契阔与子成说执子之手与子偕老果真那么那么难???            
(3星)	 一点都不够惊心！！            
(5星)	 感情处理地太细腻了，有太多无奈，有太多逼不得已，即使早知结局，仍止不住流泪，给我，给若曦            
(4星)	 因为是改编，所以总会和原著差一点点。结局出BUG了。不过赞一下刘诗诗的表演，最后真的很有原著的意味。            
(4星)	 怎两个苦逼了得！！！            
(5星)	 爱看有八爷的戏啊啊啊啊。八爷的眼神就是那种，你即使要把我卖了，我会跟你的走的。。            
(NA)	 真的就只是瑪麗蘇。。演員陣容再龐大也是瑪麗蘇。。。。這年頭大家都腫麼了。。            
(NA)	 时年，康熙第四十三。天下太平，但一场震动历史的“九龙夺嫡”正在暗潮涌动。权利的厮杀，爱情的灼烧，在被无限放大的历史舞台上，张晓，不，是马尔泰?若曦的命运无可避免的与众位亲王阿哥们交织在一起……若曦一心一意的想去改变历史，改变八阿哥，可是八阿哥选择了江山。后来为了找一颗大树，和            
(3星)	 好吧，尽管它剧情已经俗到了不行；尽管情节发展完全不符合逻辑；尽管演员的演技甚至让我怀疑他们自己都能不能忍住笑场；尽管它完全毁了我心中吴奇隆大帅哥的形象；尽管八爷的矫情已经到了让我汗毛倒立，全身起鸡皮的地步；尽管极度讨厌若曦这个明明就是水性杨花、现实势利却还一副清高样的女人；尽管每            
(4星)	 这个剧组忒欢乐！ 这两天是四爷党的村天到啦！话说我印象里看的第一部电视剧就是吴奇隆和陈志朋主演的 小侠龙旋风=    =            
(5星)	 就是我心里的样子。            
(3星)	 制作认真，演员也是各有发挥。但对于由小说来的8爷党，电视的描绘太少。大体感觉一般~            
(5星)	 先看的电视剧再看书，觉得剧真心好看。瞧了十几集 表示真没那么多闲工夫可挥霍了 适可而止吧有空再看…= =            
(5星)	 比较靠谱的穿越剧。            
(5星)	 哭到打嗝，吴四吉祥。            
(5星)	 小说好看！！！电视剧好看！！！！            
(4星)	 原来姹紫嫣红开遍，似这般都付与断井颓垣，良辰美景奈何天，赏心乐事谁家院？朝飞暮卷，云霞翠轩，雨丝风片，烟波画船，锦屏人忒看的这韶光贱。则为你如花美眷，似水流年，是答儿闲寻遍，在幽闺自怜。            
(3星)	 爱屋及乌看的···可真没我期待中好看···            
(2星)	 不好看，感觉。。。怎么若曦一下子爱八阿哥，一下子爱四阿哥，后来又和十四阿哥在一起，她不是真的在爱，爱得那么乱，其实，也不觉得有什么爱情可言，越看越不想看了。            
(4星)	 雷雷更健康。。但是还是挺喜欢看郑嘉颖和吴奇隆滴。。。            
(5星)	None
(4星)	 吴奇隆入面演得比郑嘉颖好呢~            
(3星)	 到头来还是虐得死去活来的烂剧            
(4星)	 看完整部剧最喜欢的还是十四爷T.T 林更新啊林更新，你能不能不要那么帅T.T 不过还是觉得若曦是个不讨喜的角色，说她重情义吧却私心太重，绝对心机女啊。总的来说还是骗到了一点眼泪的=0=            
(5星)	 极好的电视剧，就是女主长得不咋地            
(NA)	 好看呢 跟书很想 说的 那些演员其实还是揣摩到了桐华的精髓了呢            
(5星)	None
(5星)	 又开始爱九爷了……诶呀好纠结呀！            
(3星)	 对一女多男不感冒            
(4星)	 何必回到现代呢？就那样把他们忘了不是更好？            
(4星)	 有细节处理，近几年来难得能看的古装电视剧……            
(4星)	 刘诗诗真的不美颜。郑嘉颖老师一副我很温柔，沉沦吧！的表情，就流氓装个知书达理的样，怎么看怎么不对劲            
(5星)	 看到心痛……喜欢他们的衣服            
(3星)	 开头跟宫差不多二，中间开始有意思些，中间往后感情戏部分太虐太恶心了！！所以对马尔太弱西一往情深的阿哥们，我统统都觉得做作，无聊！！若溪这女人就不用说了，简直没法看。。怎么不早点死呢？！！祸害精啊！！！里面哪个女人都比她可爱多了，不管是若兰，明玉还是明慧。这个若溪是不是精分严重啊！            
(4星)	 YY大作啊            
(4星)	 无疑，这是一部制作精良的电视剧……            
(5星)	 请让俺脑残一回吧，我去这不是古代版的花样男子么！虽然人多了点。。。质量差了点。。。            
(5星)	 剧很精致，大爱吴奇隆。             
(4星)	 结局不喜欢。我认可的结局是，既回到现代，那段感情就是回忆，不要再出现什么遇见了一个长相一样的人这样狗血的情节。。            
(3星)	 目前大家最熟的史实估计就是九子夺嫡了额······            
(4星)	 我是十四爷脑残粉@@！！！            
(5星)	 好喜欢八阿哥~            
(NA)	 那天堂是我爱过你的地方..            
(NA)	 台词写得很好。            
(5星)	 今天看完。。从33集哭到最后。激动屎了            
(3星)	 有那么好看吗。。。            
(5星)	 喜欢吴奇隆,他强吻小曦曦好激动啊            
(4星)	 还算靠谱，演员也不错，服装业不错            
(5星)	 是偶看多最爱滴穿越小说,灰常期待电视剧版            
(4星)	 女主角太纠结了            
(3星)	 娇笑的也太让人不舒服了吧            
(5星)	 收视率是一方面,还要看品质如何            
(5星)	 哭的眼睛疼。。。            
(4星)	 四爷党一枚            
(5星)	 看小说倒是很多人都说好，要不怎么说是”清穿的扛鼎之作呢“，可为什么电视剧版的《步步惊心》就这么多人批评呢？演员和制作阵容都很不错吖，反正我是顶这部剧啦！            
(4星)	 行到水穷处，坐看云起时。            
(5星)	 小说叙述了女主穿越后在清朝皇室惊心动魄的每一步，虽然电视剧的灯光、化妆、特效有点差强人意，但演员的选择、着装、动作、语言都很符合历史，总之值得一看。            
(5星)	 很尊重原著，阿哥各有特色，不管诗诗美不美，演的好不好，我都会一直支持她！            
(4星)	 苦逼啊苦逼，虐心啊虐心            
(5星)	 每天追着看的好着急啊~~哎，小说就哭得死去活来，听说改了结局，但愿会好些~            
(5星)	 我好喜欢吴奇隆，好喜欢好喜欢，好喜欢四爷。            
(5星)	 我只想说我好久没在电视上追剧了            
(3星)	 刘诗诗你太丑了去整容吧            
(5星)	 唐人出了那么多雷剧这次步步改编幅度没那么大，符合原著。感觉还是不错的。虽然一直觉得女主的感情有太多顾虑，比起明慧明玉姐妹、比起若兰、比起绿芜，甚至比起兄弟之间十四对老八，十三对老四都显得自私，不过还是要说算是清穿剧中的佼佼者。值得一看            
(5星)	 这个结局其实要比书里来的更悲，不单给四爷留下了余生的悲，也给醒来的张晓留下了余生的悲。还有= =张晓现在的心理年龄相当于一个四十几的女人了= = 由爱故生忧，由爱故生怖；若离于爱者，无忧亦无怖。             
(5星)	 不分昼夜的把同名小说看完，除了大饱眼福外，只剩下一丝忧伤，若结局不这样该多好！            
(4星)	 呼~终于可以不用蹲芒果台了~作为原作小说饭+唐人剧饭表示，虽然一开始出卡斯时候颇有微词，真的看了还是挺给力的~老十三到位~但是！！为毛不让女猪死在雍正年间啊喂！穿回来是要干嘛啊喂！！！            
(5星)	 看了几集甄嬛传，果断再看一遍步步            
(5星)	 几个演员长得都挺好，演技也不错            
(3星)	 相当年清兵入关，他们决计不会想到此举会给后人带来这么丰富的娱乐资料。            
(5星)	 本年度唯一让我追的电视剧，喜欢上面的每一个。。。。数字。。。            
(3星)	 在看，本来我还以为是恐怖片，看那个片头，《步步惊心》。哦。除了女1还有王爷们的男人外，我发现还有其他长得可以的了。那些宫女真的不好看啊 。剧情还好。我还在追逐着看，等我看完先哈。            
(5星)	 看过的最好的穿越剧 果然悲剧才会打动人心啊。。。            
(3星)	 兄弟们已经闪得什么穿越玛丽苏都阻止不了了            
(5星)	 ┭┮﹏┭┮吴奇隆好帅┭┮﹏┭┮            
(5星)	 不错了            
(4星)	 刘诗诗比杨幂好看多了，身材也比杨幂好多了            
(3星)	 看完了，我觉得只有雍正哭的时候才有泪点==            
(5星)	 如此悲伤如此爱。            
(5星)	 我的萌点一向古怪的(≖ ‿ ≖)✧            
(5星)	 游园惊梦，梦不醒。            
(5星)	 大爱啊            
(4星)	 虐            
(5星)	 能让我看的这么入迷的电视剧简直是个奇迹！！肝肠寸断啊肝肠寸断。。            
(3星)	 比宫好点            
(4星)	 被剧透了 没看完            
(5星)	 最后几集看的稀里哗啦的。哎结局真悲~~十三阿哥真帅。其实十四阿哥也好可怜的。。。弄的我还了解了好多历史，哈哈哈~~~            
(3星)	 前面儿还行。。。后面看着她整天哭我都烦。。。            
(5星)	 精致            
(5星)	 非常符合原著，每个演员都很赞，刘诗诗有若溪的味道，KC完全就是我心中的88，比某脑残剧中草包十爷附体的八阿哥太多太多了。开始还担心吴演4会不好，现在成了最惊喜最赞的角色！            
(4星)	 ……终于看完了，最后十几集，哭掉了我半包软抽……但人家问我好不好看，我还是说不算太好……这到底是咋整……理智与情感么囧rz。四爷萌，四爷劲，四爷好苦逼啊……(┳＿┳)... 久违多年地看完的一部国产BG（……）电视剧，怎么着也给打个四星吧！            
(5星)	 算是很不错了。            
(3星)	 我实在是不喜欢若曦那个矫情样            
(5星)	 就杨幂好看！！            
(2星)	 还是不要看偶像剧好了~            
(1星)	 我想看的可不是情情爱爱            
(4星)	 服饰都不错，很精致。相较原著没大改动，可以看看。            
(3星)	 恭喜此剧成功引发又一轮清宫穿越口水大战！            
(4星)	 看在认真的份上多给一颗星，拍得还算细腻。以前觉得刘诗诗有点呆，这里却觉得她的天然呆还蛮可爱的。郑嘉颖、袁弘看着比以前好。不能明白女主为何放弃老八，虽然是现实所迫，或者心性不够切合，说到底恐怕还是爱得不深。而妄图用爱情使对方放弃江山够小言的。            
(4星)	 4 13            
(2星)	 剧情拖沓，没新意。无聊边骂边看            
(4星)	 看在制作够精良的份上多给一颗星，剧情太慢了，不过这应该就是所谓的细腻。后面太虐人了。但是倾世皇妃一出我瞬间就觉得步步拍得太好了，果然有对比才有收获。            
(5星)	 终于看完了！！！看的废寝忘食啊！！！还是十四爷和十三爷最有爱！！！1314！！吴奇隆在现代是个神马发型啊！非主流！！            
(2星)	 穿越剧一部不如一部啊~~            
(3星)	 特技十分的“碉堡”！！！！！OMG。。。            
(3星)	 剧是很一般，不过大爱八爷阿。结局如果是四爷和八爷都一起穿回去就好了            
(2星)	 穿越果然不适合我..看了一半弃了= =            
(4星)	 比宫好很多，九子夺嫡的戏算有，情节也较符合史实。尤其是比芒果台接档的什么皇妃好看不知道多少倍啊。。。。。            
(1星)	 拜托，编剧你是随机抽取书中情节拼凑成电视剧的么？书像白开水，电视剧简直像蒸馏水            
