http://movie.douban.com/subject/2996855/	珠光宝气
(3星)	 长了点，后半段没有前半段好            
(4星)	 反应了香港富豪的圈子呀 ，值得看            
(5星)	 爱情，亲情，利益，在这部电视剧中体现得淋漓尽致，三个女人为了维护自己的爱情和利益，原本和睦的家庭却愈渐糟糕透顶，血浓于水的亲情却显得如此脆弱。            
(NA)	 没看完。。。也是看的有点累。。。            
(5星)	 好看            
(3星)	 倒在长征路上。。。我对贺峰成功之后的一切都不感兴趣啊。            
(NA)	 我喜欢、            
(3星)	 勾心斗角罢了~却也令人有了一番深思            
(4星)	 太长的故事。很多时候只是为了练练广东话，看看美女。精彩的情节就那么些。很多情节都容易让人咬牙看不过去。最后虽然死的死散的散，但总算三姐妹还是因为一家人而好好的。那些过去的快乐的时光，很美好。黄宗泽。不错~~            
(3星)	 节奏慢了点，讲话绕几绕，看得累死了。老二单纯得像脑残，有点假。            
(3星)	 这个社会太现实 ，这部剧太现实！            
(3星)	 开始觉得还不错。。。后来越看越拖拉。。。            
(3星)	 看得我对人都失去信心了。。喜欢贺哲南。。            
(NA)	 电影不错，黎姿好漂亮            
(4星)	 不愧台庆剧            
(4星)	 50集之前还不错，之后完全变了。。。            
(4星)	 黎姿漂亮的没话说！虽然这部戏中大部分人不喜欢她演的角色！            
(4星)	 看完的时候长吁一口气。。。。因为太长了！终于看完了            
(NA)	 其实不赖，就是太长了，，是我看过最长的            
(3星)	 一般吧，有点虎头蛇尾            
(4星)	 看的时候觉得一集可以说很多东西，但是又发现漏个一集两集一句带过完全不影响剧情的连贯性（当然除了一些很重要的剧情）。不过真的很好看。就是看看演员们，豪车名牌也挺好的（..）剧情的话，结局还蛮反转的。我觉得            
(4星)	 这么大的制作，这么多的老牌，不捧不行，不过制作真的不如以前，很多情节乱七八糟            
(5星)	 剧情很珠光，结尾的也很宝气。如果你能耐着性子看完这80多集，你会突然觉得，任何人活着都不易。尤其是那些想要活出些名堂的人。            
(4星)	 爱恨纠结！            
(1星)	 滚吧``            
(3星)	 开头还不错,可是八十集太长了            
(NA)	 黎姿、邵美琪、蔡少芬很嗲很嗲钩心斗角出奇制胜很欢喜林保怡的说……哇哈哈哈哈            
(NA)	 看过一点点的一点点啊 -。-            
(3星)	 我的港剧时代已过去            
(5星)	 靠它打发了在德国的无聊日子            
(5星)	 结局好像没看完... 停了一阵子后就没想法再看了.. 不过就我看的而言还是很好看的,也确实火了一把!            
(3星)	 看了一大半，累了            
(3星)	 又长又没什么内容，奋斗到40实在是坚持不下去了。。。            
(4星)	 有点啰嗦　　　还可以　　不过看着很累　　　身心都很疲倦　有必要这要活着吗　　也许是黎姿的最后一部　　有些创新　　又有些老套            
(NA)	 前半部还可以，后半部有点敷衍的感觉。我看完全是因为学习粤语。            
(3星)	 能坚持看完，纯粹是培养自己无论做任何事都要有始有终的好习惯            
(3星)	 感觉有点扯            
(3星)	 真是好长啊            
(3星)	 结局有点唐突了吧。            
(4星)	 勾心斗角～～看得很累            
(4星)	 我们总得有点资本，为了活下去和更好的活下去            
(4星)	 孽 虐 乱 变 便            
(5星)	 非看不可            
(4星)	 连续剧的硬伤,越演越无趣不管怎么斗,我依然喜欢蔡少芬            
(4星)	 大爱Jessica！Ada的演技登峰造极了！和岳华的搭配那个默契啊！大狐狸小狐狸万岁            
(3星)	 莫名其妙的剧情，总算温情大结局。            
(5星)	 虽然情节非常的纠结。             
(3星)	 看完之后就一个结论：这剧名字取得真TM贴切、            
(4星)	 好长追看的累死结局让我懂得：绕一个圈回到原点            
(4星)	 单纯为黎姿林保怡和mo而看...            
(4星)	 好看好看。女人的爭鬥。男人的爭鬥。要不是太長了我打5            
(4星)	 黎姿的角色本来是我最期待的，可是没有转变太大，没有金枝欲孽经典            
(4星)	 黄德斌和陈豪很迷人，黎姿很美。蔡少芬的忘年恋很感人。同时还有迷人的大叔姜大卫，可惜结尾有点仓促，很多东西没交代明白，这是TVB剧情的通病。            
(NA)	 還是蠻好看的 ···不過有點長啊···呵呵 還是比較喜歡港劇的            
(3星)	 开始不错，但最后的感觉就是拖~~~~~~~最后的结局更让人觉得草草了事~~~~~~~~~~~~~~~            
(4星)	 看看美女，看看服饰，看看佩饰，顺便看看剧情。            
(NA)	 很好的片子，超爱贺峰！            
(3星)	 太长了，最后几集实在看不下去了            
(5星)	 前期追的狂热  过了60就不想看了            
(4星)	 不错            
(4星)	 要有坚定追下去的决心`不管看到多纠结，多气愤，多郁闷……不然就像我，马拉松去到四分之三，就断了`            
(4星)	 还是一样的港剧商战片老套路，不过有始终猜不透康雅思是什么人，所以加一分~            
(5星)	 现实啊            
(5星)	 HK的上流社会~~            
(3星)	 太长            
(4星)	 除了长了点...            
(3星)	 情节铺设还不错，不过就是看的过程中很生气就是了。尤其是对雅瞳，总是一副“我是救世主”的样子，自己的事情都管不好，却总是掺和这家，掺和那家，说这个不对，说那个做人不对。可往往就是她的不经大脑，随口乱说话，把事情变得更糟，引出更多的事情。如果不是她到贺家闹，贺峰就不会死……            
(3星)	 不是很喜欢这种，把人性暴露到如此地步的戏。里面的女人，我一个都不喜欢。太傻太痴太疯癫，所谓豪门，真是如此？            
(NA)	 内容拖沓            
(3星)	 想创新却依旧狗血的故事。。和所有TVB剧相同，虎头蛇尾。。            
(3星)	 又冷又悲伤            
(3星)	 前半部分还行，后面的就一般了。            
(3星)	 阵容真的很强大，可是太长了，而且好评差评都有，所以看了十几集，就放弃了……            
(3星)	 脱缰野马            
(3星)	 八十集是在有点熬人。。。到后面纠结的都快看不下去了~~            
(3星)	 豪门的勾心斗角,姊妹之间亲爱的疏远.结局草草了事            
(3星)	  看到后来真想砸电脑...            
(4星)	 前面的比较好，基本没有跳得，但到后面尤其是到了后面20集左右就比较烦了，就剩下争吵、猜疑、冤枉之类的事，看着很累，很影响整体的感觉            
(NA)	 越看越看不下去了            
(4星)	 还是蛮有意思滴！            
(3星)	 还好呀。就是特长了 特长了 特长了。。            
(NA)	 不要看啦，浪费时间            
(3星)	 只追到42集，越来越牵强了，刚看很入迷的说……总的来说很不错，人物性格塑造的很好。            
(NA)	 09            
(NA)	 没勇气看第二遍。。。            
(4星)	 想要回头很难，那是因为不敢放手。            
(3星)	 越往后越烂了，编剧脑子坏掉了……            
(4星)	 看了60集实在不想看了，直接看了结局，冲着前面如此的吸引我给四星，后面太扯淡了。。。那三个女主角的个性都那么让人讨厌，可是生活中又不少见然后发现不管对多优秀的女人来说，找个好男人都真难啊，怪不得玛丽萨后半生单身。。。            
(5星)	 蔡少芬表演不错            
(5星)	 终于看完了~~~~~~~~~~~~~~~~~~~~            
(3星)	 一开始看觉得很赞很好看，大制作，但是到了后面还是有点拖沓，觉得不高兴再看下去了的感觉~~            
(4星)	 看到50多集，，看的时候很好看，，没看的时候也没很想看，，            
(NA)	 82集,两倍速看完的.            
(3星)	 群星闪耀 越看越纠结 太长了            
(4星)	 你想也想不到的下一步。            
(3星)	 看了大半决定给3星了。目前为止，只有小妹是个正常人。大妹冲动，二妹愚蠢。贺峰真是好男人。另外，里面提到柳州哦。            
(4星)	 其实本来是真的蛮喜欢贺峰的= =但是后来实在是太雷了!!!前面蛮好看 后面差强人意=.= 看完82集确实需要毅力- -            
(3星)	 剧情那个叫狗血啊，真正的狗血            
(3星)	 82集，还真不是一般的长～边绣十字绣，半听半看的看完这部电视剧。            
(3星)	 三个女儿，你爱哪个?你是哪个?            
(4星)	 更新一集看一集结尾不是很有意思~            
(4星)	 机关算尽，到头来……            
(2星)	 看到60集,不容易呀,没打算看完了..            
(5星)	 PPS里给了最中肯 最简短 最精辟的内容浓缩它说 三姐妹恶斗后和好我乐了            
(4星)	 还行，前40集挺好，，后四十集看了挺郁闷，人物好像都疯了~80集的剧集有点冗长。            
(4星)	 长度有点让人受不了 不过这么多明星呢 得支持一下~            
(4星)	 总的来说比较好看，但48集以后内容不很紧凑，有点东拉西扯的，根据我这个TVB资深影迷的经验，港产片控制在30集就行了            
(3星)	 学完投行以后我发现...TVB剧其实很写实...里面那段贺家父子斗气完全就是按着李嘉诚和李泽楷写的...            
(3星)	 前20集不错。后面有点。。。            
(3星)	 好乱，好复杂，复杂到麻烦            
(NA)	 80多集，硬生生被我一个星期看完了，猛女一个。            
(NA)	 很爱更新太慢.讨厌            
(4星)	 剧情长的就很纠结            
(2星)	 自从TVB之前那部什么电视因宫廷斗争大卖之后，就开始改走勾心斗角路线，为了勾心斗角而勾心斗角~            
(4星)	 我看过的第一部也是目前唯一的一部港剧。还行，有一定看头。            
(4星)	 结局真够莫名其妙的。            
(4星)	  看了一半  , 好多噢.            
(3星)	 这部电视剧好长哦！！！            
(4星)	 在珠光寶氣裏浮沉迷失            
(3星)	 豪门斗智            
(3星)	 前面很精彩后面很拖拉            
(NA)	 差強人意..            
(3星)	 何必要把好端端的片子搞那么纠结呢            
(3星)	 里面都是坏人，太不给人希望老。。。            
(2星)	 太长太长，大牌堆出来的大剧            
(3星)	 太长了，中间有一部分看得都没耐心了，后面比较精彩            
(2星)	 无聊~~~~~·            
(NA)	 很长很好看            
(5星)	 经典剧集            
(4星)	 到底是老七当编剧~            
(4星)	 开头不错             
(3星)	 整容强大，当黎姿的告别剧看的，比较拖            
(3星)	 纠葛            
(3星)	 按理我应该很喜欢看的。可是为什么味同嚼蜡呢，只有一个原因：美人迟暮~~对于爱美人的我来说，实在打击。            
(4星)	 前半部节奏慢            
(4星)	 不错的演员            
(4星)	 结局不错。。当中太长。，            
(3星)	 只因为Ada            
(4星)	 很长但看了一集后会忍不住想看后一集。            
(5星)	 人性的善与恶，万劫不复~            
(2星)	 sigh            
(3星)	 编剧超拖沓。为了BOWIE看的            
(4星)	 前面很精彩但总觉得故事实在是虎头蛇尾了……            
(4星)	 CS萌萌萌&gt;&lt;            
(NA)	 十分纠结的关系. 终于纠结完了.TVB一贯的好结局.            
(4星)	 不错的TVB大片，值得一看，虽然到后面有些不耐烦了。            
(4星)	 喜欢康雅言和高长胜的爱情            
(NA)	 看到40于是就没看下去。人我中意，剧情还是....            
(4星)	 黎姿息影作             
(4星)	 太长了，有点罗嗦不过蔡少芬演得很好            
(4星)	 太长了。。可是我还是看完了。。喜欢calvin            
(5星)	  演员阵容好强大~            
(4星)	 终于看完了···            
(5星)	 太长了            
(4星)	 港片拍到80集还能抖抖活活把故事基本说圆了，就可以得4星了。            
(NA)	 当时记得自己是追着赶着看的，因为确实连载太慢了，觉得还行，虽然在未看完的时候是觉得很好看的，但到最后的感觉就是：就这样了啊！？            
(3星)	 最后完全是逼迫自己看光...            
(4星)	 还是喜欢高常胜!            
(NA)	 70集往后怎么拍成这样了？？失望~~~            
(3星)	 之前没看完，现在继续看完            
(4星)	 花枝在天地，凭什么可采探自己····            
(4星)	 商战片，人性的描写，值得一看            
(4星)	 漫长好看            
(5星)	 就算 不可能 有这么多钱 这么多贵人 这么多得失 我们还是 要 像香港人一样 豁出去工作 豁出去生活 豁出去爱  呀            
(4星)	 太长了。。。不过蔡少芬的演技太棒了            
(3星)	 太复杂~~            
(4星)	 好片，就是太长，黎姿养眼            
(NA)	  男人和女人 父母和儿女             
(4星)	 值得看一下前55集~~            
(NA)	 去年看的～真的好看的一部．黎姿好美的说～漂亮～            
(4星)	 第一部不错，很现实到了第二部就越来越没劲，像在拖剧情            
(4星)	 平淡才是最珍贵的幸福            
(3星)	 很难解释看完之后的感觉。。。不值啊。。。有点小浪费我的时间。。。~            
(4星)	 狗尾。。。            
(4星)	 有点啰嗦····            
(NA)	 三位大姐的合作年度大片,就是赞            
(4星)	 觉得这部港剧有点看头的，里面的人物刻画的还是蛮深刻的。            
(NA)	 还差十集...我粤语的全部来源！            
(3星)	 过于喧哗            
(4星)	 蛮不错的，不过剧情的转折有时候过于突兀            
(4星)	 后面有点拖            
(5星)	 只在暑假看了几集,长啊..还不错,几年来少有的好剧,豪华真实.            
(3星)	 实在太长了。。。有点强迫看完的感觉            
(2星)	 为了GIGI二看，的确不好。但为了GIGI看完            
(2星)	 看不下去了。。。            
(4星)	 拖沓            
(2星)	 太拖沓，越到最后越不想看            
(4星)	 纠结老套加狗血的TVB，还是欲罢不能啊            
(4星)	 没有谁是永远的好人            
(4星)	 不要最后一集会比较好            
(NA)	 结尾很雷人，完全失去看全的想法            
(2星)	 千万别追未完结~迫于惯性看完的~            
(3星)	 拖沓啊～            
(NA)	 前面看的很好，到50多集的时候我没有勇气看下去了，就没看完。            
(3星)	 现开始还很有兴致，后来就没啥兴趣了，基本Martin死后就不想看了~            
(5星)	 好久没有这么过隐的港剧了，与想当年的创世纪有一拼            
(3星)	 某些人的生活写照            
(3星)	 实在是太长了~~            
(3星)	 看了我一个寒假。555貌似是我唯一一部从头看到尾的电视剧。            
(5星)	 其实表演得都不错            
(NA)	 太长了            
(5星)	 我家黎姿的告别作。。。。。太爱她了！            
(5星)	 我很喜欢~            
(3星)	 前面挺不错，后头就变成老太太裹脚布了。黎姿还是很美            
(4星)	 不错。。但是有点长            
(NA)	 情节如此拖沓~无聊~还那么长~~            
(NA)	 太长了！            
(5星)	 一部香港的上流社会的生活方式，很好的呈现给观众，不管中间有多少的骗局，但都是为了自己爱的人，说是谁的错，谁的也不是。世间的诱惑太多，到底什么是我们最想要的呢            
(3星)	 结尾太仓促            
(NA)	 看到现在了，可真是长呀，如果缩到20集，可能更好.只喜欢游日东            
(3星)	 前，还行；后，拖沓。            
(4星)	 没看完太长了            
(4星)	 四星都给小妹了，ADA的演技真的很赞！            
(4星)	 大四住宿舍時嘅集體回憶lar~每晚的精神寄托            
(4星)	 够长的了            
(4星)	 不改TVB勾心斗角的一贯风格 也是我看港剧的主要原因 阵容依旧强大 喜欢蔡少芬在里面小妹的性格  只是结局草草收场  有点不尽人意            
(4星)	 前面的十多集没什么意思，叙述人物关系，描述人物性格，但越看越精彩，人性的丑陋也逐渐展露无遗，不错。            
(NA)	 喜欢的一集一集的追..            
(2星)	 挣扎到60多集，实在坚持不下去了～            
(NA)	 三姐妹真的很强悍！            
(3星)	 看了一半。得知有60多集，就放弃了。            
(4星)	 阵容强大！有钱真的好吗？            
(3星)	 结尾真是烂~~~剧情也在拖拖拖~~            
(3星)	 不稀罕烦躁的爱情！            
(3星)	 黎姿的最后一部戏            
(3星)	 太长了            
(4星)	 整整80集啊。天哦，不过我接只是觉得林保怡很可爱，看了些细节很快乐很幸福。还有TVB的演员实力确实不是盖的咯。            
(2星)	 看的要发疯了            
(4星)	 真佩服自己一年多了还没把它看完~ 悬空ing            
(NA)	 太扯了            
(3星)	 看过之后老大和老三让人气得牙根痒痒，老二好假哦！男主角为什么没有新的呢？            
(NA)	 看不下去了            
(3星)	 豪门深似海情深怨亦浓            
(NA)	 太长了            
(2星)	 未播放前就是一部很火的电视剧，而且有84集之多，演员阵容强大，又是一部大制作！可是看过后，发现剧情发展的缓慢，让人看了后觉得没有想象中的精彩！            
(NA)	 豪门。俗气散发的芬芳。康家三姐妹的反目。机关算尽的康妈。            
(2星)	 TVB最差的臺慶劇了            
(5星)	 时尚剧。。            
(4星)	 看到后面自己都混乱了..            
(4星)	 蔡少芬的演技最为突出            
(4星)	 黎姿跟陈豪真的很配            
(5星)	 最近疯狂迷恋的电视剧。。。有时候妈妈太强势，真的很恐怖但是他们妈妈还是很深算的。。。最喜欢陈豪和黎姿演的那对了，虽说里面的情节和台词就是最普通的恋爱常说的话但是看着看着也会觉得会想找个人谈恋爱呀。。。            
(NA)	 没看光，长了点，开始看是因为喜欢邵美琪林保怡那一对            
(3星)	 忒长了，但多少是受到点关于人情世故的教育            
(4星)	 好多奢侈品在里面出现，当时是一集一集追着看完，比较喜欢。            
(NA)	 没有喜欢的角色，但还是赞            
(3星)	 情节太缓慢了...            
(3星)	 長篇巨作            
(3星)	 太复杂的剧情了            
(NA)	 好听的歌~            
(3星)	 我老了 还是港剧不行了             
(4星)	 蔡少芬的气场……很喜欢            
(4星)	 还好了……只是觉得结尾仓促了点……            
(3星)	 情節最后變得拖沓            
(3星)	 82集啊，追得好累。            
(3星)	 打发时间也不错            
(4星)	 看到后面就真的没有意思了~~            
(4星)	 就是爱港剧            
(3星)	 虎头蛇尾！！            
(3星)	 豪门恩怨，我爱看，但是让我经常犹豫的是，看个电视剧那么揪心有点过了吧            
(3星)	 没看完，没有想象中的好看。。可惜            
(NA)	 好看好看，喜欢喜欢            
(3星)	 看过几集。。有我爱的蔡少芬。。我不睬它            
(4星)	 在播的时候就追，后来太长放弃了…其实如果是播完再看，也许我会一口气念完= =            
(4星)	 还可以，就是结尾显得唐突。。。            
(4星)	 不管怎么说，还是觉得挺好看的。我喜欢CAVIN和SYLVIA.            
(3星)	 实在太纠结            
(3星)	 没什么新意，而且女猪脚该有新人了。唯一喜欢大妹。            
(3星)	 看的累得~喜欢阿MO~            
(NA)	 看完感觉很无耐~            
(4星)	 就中间20到50集的样子还可以            
(3星)	 初开还行，越看越没劲。实在是长。            
(3星)	 纠结的剧情            
(4星)	 頭重腳輕 。。。            
(4星)	 黎姿真好看。            
(4星)	 结尾囧了            
(3星)	 看得頭痛... 都是變態。只有英姐是正常人。追了那麽多集。只好硬着頭皮往下看~            
(4星)	 喜欢cs            
(3星)	 结尾太无聊的            
(3星)	 唉，怎么说呢，到中间都还挺好看的，到贺峰翻身后怎么都神癫癫的变味了……            
(4星)	 虽然很长，但还是不会觉得啰嗦。喜欢黎姿和蔡少芬！喜欢陈豪！            
(4星)	 原本不是很喜欢看,但是在家里很无聊,就有捡起来看了看,嗯,不错还可以            
(3星)	 充分体现了港人的自私愚蠢和势利            
(3星)	 不咋滴            
(4星)	 上次没看完.这次又捡起从头至尾看了遍.            
(4星)	 迅雷上宣传的时候竟然说这是“嫁入豪门的教科书”  天啊~~~            
(4星)	 80多集~后面剧情有些乱了~不过我超爱我的gigi和mo~constence和terrence在一起啵!            
(NA)	 完全係價值觀嘅錯亂            
(3星)	 耐性看完了，可是没什么感觉            
(3星)	 看此片需快进            
(NA)	 亲情，爱情，事业，伦理，是非，很难取舍，很难分辨，很复杂            
(3星)	 越到后面越看不下去~哎~            
(3星)	 跟一般的短剧比强那么一点儿，但是整体还是没有以前的长剧好看，尤其最后的非悲剧转变过于突兀            
(5星)	 喜欢黎姿··            
(4星)	 跨度时间并不大~事情发生的很大起大落            
(NA)	 太纠结了            
(NA)	 前半段好看，后半段雷人            
(5星)	 好看！            
(3星)	 看了10集看不动了，狗血的剧情，TVB现在确实不行了。好歹大制作，还能看看，现在还是要靠老人撑起TVB台面啊。            
(4星)	 三姐妹的妈妈前半段真的好厉害。内斗太厉害了，不知道这是不是中国人的特色。            
(3星)	 喜欢林保怡，这个不帅却很有魅力的演员            
(4星)	 啰嗦了点儿~ 不过时尚元素相当有看头            
(3星)	 斗来斗去都不知道是为什么，一群人真是累啊！            
(4星)	 第一次把一部长达80多集的电视剧完全看下来            
(4星)	 TVB年度大戏            
(2星)	 同上            
(5星)	 喜欢这个TVB的大剧。剧情很好。尤其是这些明星们！            
(3星)	 看了一半~~看不下去了~            
(NA)	 教你做公关教你做名媛            
(3星)	 太迁就演员的剧本最后就是这样,情节当真很雷人,但是服装和人都相当好看            
(4星)	 就是太长了！            
(3星)	 看了一头一尾，中间跳跳看看            
(3星)	 贵族的生活，奢华的世界，圈外人为之牺牲一切，可进去之后却发现原来还是做个圈外人比较好            
(1星)	 很久之前就看不港剧了，因我觉得港剧质量下滑90年代末就已经不济了。但时下港剧依旧风靡。某次正好撞见同学在看，跟着看了开头几集，因此也想是不是自己太守旧了，应该重新审视。接着追剧，不是我毒舌，编剧的脑子真的是灌水了，毫无新意，剧情拖沓，人物偏执。几乎每个人都让人讨厌。连带着每个演员都招人烦。            
(4星)	 前大半部很好很精彩，后面就差了            
(4星)	 前40集比较精彩，后面越看越无聊。剧情有些虎头蛇尾            
(3星)	 失望中...            
(3星)	 裹脚布一般            
(3星)	 实在看不下去            
(NA)	 最后几十集真是败笔！            
(NA)	 勾心斗角始终抵不过爱。            
(3星)	 後面實在太冗長了...            
(4星)	 前面的好看，后面的就不咋地了            
(3星)	  太长了 ,纠结死了~ 里面就没好人吖!            
(NA)	 我觉得陈豪从一个丑男  成为一个巨大气场的型男女人千万不要变成女强人最好的东西 就是有心爱的男人疼爱            
(4星)	 82集的剧集。。哪有这么多好写的。            
(4星)	 个人觉得很好看.            
(4星)	 姐妹的勾心斗角有点夸张            
(4星)	 很现实的一部片子。            
(5星)	 虎头蛇尾            
(3星)	 总体还不错，钩心斗角的纷纷扰扰。            
(3星)	 太长了，剧情太扯，40多集就看不下去了~            
(4星)	 推荐呐~            
(3星)	 总的来说，我还是有点失望，虽然演员们的表现都很好。可能是剧本吧。一开始是很完美的，到后来感觉有点急躁了            
(NA)	 还是觉得黎姿最漂亮，邵美琪真的是青春不再。            
(NA)	 很好看            
(3星)	 老早就开始追，结果到了结局反而没了看下去的动力，谁让这情节和人物太扯了呢，原先的亮点也在剧情中一点点的消磨掉了。。。纯粹图个热闹罢了。。。            
(4星)	 珠光宝气背后的黯然销魂……            
(3星)	 不喜歡劇情~不過裏面的人和衣服還是很養眼的~            
(4星)	 高长胜好MAN。。。其实三颗心，蔡少芬演技才4颗心。。            
(5星)	 上流社会的战争,作为观众保持的就是观望心态            
(3星)	 看的我累死了~ 剧情纠结，又长~  不过还是不错滴            
(NA)	 不想再接着看了，就当我看完了吧~            
(NA)	 喜欢三妹，而且是灰常喜欢            
(4星)	 看的累得~~~~            
(NA)	 花了N个月后，终于啃完了这部80多集的电视剧，看完失望多多。。。            
(3星)	 贺峰啊~~贺峰~~~我只认识精分前的贺峰            
(4星)	 喜欢里面‘高常胜‘这个角色            
(3星)	 毅然決然地追完了，光是這種勇氣。覺得sunny和Sylvia更配，莫砸我～            
(3星)	 后面的几集稍微有些矫情了            
(2星)	 不知道为什么没有坚持看下去的感觉，总觉得不如以前的家族剧好，可能太珠光宝气了吧。            
(NA)	 真的很长 看的很煎熬 结尾太仓促            
(4星)	 82集，真不知道是怎么看下来的，我觉得剧情并不让人喜欢，但是我觉得商业片段还是比较真实的。            
(5星)	 开始比较晚，但是最后下载的比较快，差不多同时看到大结局，结局吧，有点耐人寻味，有点粗糙，典型的香港电视剧的结尾。            
(3星)	 剧集好长     深刻理解一句话   人不为己天诛地灭            
(3星)	 = =看了七十多集放棄了&gt;.&lt;            
(3星)	 看多了就有点腻            
(4星)	 就是太长了            
(5星)	 这个真好看~~~            
(2星)	 56集之后好无聊。。。            
(NA)	 看过前面几十集，写上去只是纪念看这部电视剧时的岁月            
(4星)	 好长            
(4星)	 有史以来第一次花这么多时间追看，哎，比不上最辉煌的TVB，但是可以看看，还是有点看点的。            
(NA)	 前段挺好  后面太闹听了 不过还是看完了 4个月             
(3星)	 太长了            
(2星)	 又长又无聊，还是看完了。。。            
(3星)	 人生就是如此            
(NA)	 前面刚开始有点乱有点看着累，后来就开始期待，怎么说也群星闪烁，但是太长，而且有些问题还是有点模糊的吧，人太多，结局很TVB            
(4星)	 或许看到后面太长了好累哦　不过黎姿的最后一部作品不错啦            
(5星)	 中意其中的对白，似第二部金枝欲孽，说话都发人深思，呵呵。还有很喜欢林保怡，哈哈。不过结局有点仓促的感觉            
(4星)	 最鈡意阿Will.            
(4星)	 好看            
(4星)	 只能说他很长，喜欢前半部分，可是从老太太坐牢，贺峰被绑架，接着死掉，连小朋友都死了，老太太也痴了，总觉得是为了找点事演，不够真实的后半部分……总体来说他们的表演很好，想大妹和常胜在一起，想我们的老翟了，太帅了，比林保怡帅多了！~            
(2星)	 怎么说，感觉很一般的剧，浪费了我很多时间。            
(NA)	 就是说，谁都靠不住，只能信任自己。 一家人终究是一家人，血浓于水不是吹出来滴            
(3星)	 冗长得可以去死了...            
(NA)	 喂！什么台庆电视剧呀！节奏很慢，情节到最后真的连看下去的冲动与想法都没有。由于某些原因，最后我只听了结局，连下载来看的欲望都没有╮(╯_╰)╭            
(4星)	 60集以后就有点混乱了。但是这么纠结的港剧还是值得一看            
(3星)	 看完后沒有想象中那么期待 分久必合 合久必分 人性的鬥爭            
(5星)	 TVB最强阵容，好喜欢            
(3星)	 不好            
(NA)	 很喜欢蔡少芬了！还有哦！越来越喜欢陈豪了呢！(*^__^*) 嘻嘻……帅啊！            
(3星)	 一群人勾心斗角的挺有趣的，只是83集太长了，勾到后面大家都累了，如果缩减成五六十集，不失为一部经典。            
(NA)	 很长很长 终于看完了 中间受不了跳了几集 总体不错 看完之后觉得人混到这个份上真是难受            
(3星)	 终于看完了，好累            
(3星)	 前面还不错            
(4星)	 很赞            
(3星)	 豪门生活            
(3星)	 太纠结了            
(4星)	 有时候是该想想赚钱究竟为了什么！！是不是什么都可以拿来作为赌注？？            
(2星)	 越到后面 越不想看 忍着看完结局 赶紧关了            
(NA)	 怪！            
(4星)	 真长啊，终于在PPLive上看完了... 真佩服我能坚持看完...            
(2星)	 从头追到尾，令我很失望的一部电视剧            
(NA)	 最后几集没坚持看完……            
(3星)	 一部看着特让人纠结的电视剧！为了利益，人性可以扭曲到无法想象的地步！雅思很自私，自私到连自己的妈妈都拿去顶罪，雅言是我最喜欢的角色，但为了爱情也出买了姐妹，真是傻女！这里面没有一个单纯的角色！看的时候，心情会好压抑！不过也会让你有很多人性的思考……            
(3星)	 只是为了学粤语...            
(3星)	 太长太长太长            
(NA)	 好久没有迷恋过这样一部片子了.每天都等着更新,终于看完了.不错            
(3星)	 香港剧总是给人难以入戏的感觉。这部剧整体还是不错的，里面也有很多道理比较奥受用，但就是难以入戏            
(4星)	 TVB。。。            
(3星)	 炒作较厉害，剧情其实一般般……            
(4星)	 勾心斗角的精彩,妈妈最厉害哦!            
(3星)	 卡在了69集然后放弃，我想我是不适合这么冗长纷乱的长剧了            
(4星)	 蛮长的电视剧,有钱也麻烦,斗来斗去            
(3星)	 偶居然坚持下来鸟~结尾太仓促~            
(4星)	 别人都说不好看，可我还是追的很起劲，陪我度过很多无聊时光～            
(NA)	 失望            
(4星)	 前40集还不错，之后人物性格变化太大            
(3星)	 其实蛮一般的。。。            
(3星)	 果然电视剧不能拍太长……            
(2星)	 这部超级长剧比较失败有一节没一节的拖着看完的编剧很失水准            
(4星)	 台庆剧还是有很多看点~ 最后两集三姐妹因为自己的母亲而冰释前嫌是最能打动人的了~            
(2星)	 让人大跌眼镜的tvb，很多年没看过港剧了，本希望这部大制作能让我燃起对港剧的兴趣，哎，更加失望。失态，竟然如此失态            
(4星)	 这是我追得最幸苦的一部港片了，好长，从来没这样追过。长到，我看完后面的，已经忘记前面的情节了。整部片子都逃不出一个“情”字。爱情，亲情，友情。还好，故事的结尾是我能接受的。。。三个姐妹的恩恩怨怨最终也得到化解。。。喜欢的港片，继续支持下。支持下黎姿。。。。            
(NA)	 虎头蛇尾            
(NA)	 全部看完了,花了两个月的时间.            
(4星)	 ...            
(4星)	 这个 人生 真复杂 ... 不过也很多彩~ 或许就像是五彩斑斓的宝石 会让人感到富足和虚荣 但偶尔也会折射到你的眼睛 让你看不清珍贵的到底是什么东西 ...            
(4星)	 好长好长。。蹦蹦跳跳的看完了。呵呵。            
(4星)	 在任何情况不要忘记自己是谁，在做些什么            
(3星)	 肥皂剧，无聊时可以看看，打发时间也不错。            
(3星)	 鸡肋            
(NA)	 追了4个多月82集啊！真不容易！女人原来可以因为男人改变这么多……            
(3星)	 第一次看一个完整的港剧，唯一的收获是粤语进步了。剧集开头的时候还是蛮好看的，后面就太牵强执拗了！~            
(2星)	 挺无语的...            
(NA)	   刚开始挺好看的，像许多港剧一样情节生动紧凑，但后面结局有点不喜欢，人物都变坏了·····            
(4星)	 当他们都如他们妈妈的心愿嫁进豪门时一切都变了他们也不再是以前的那个大妹、二妹还有小妹。            
(3星)	 失望啊～            
(4星)	 喜欢Ada~~            
