http://movie.douban.com/subject/1786739/	还珠格格
(3星)	 这个……            
(1星)	 容嬷嬷是个S！！！            
(4星)	 。。。。。。            
(4星)	 这个开播的第一天 是我练书法的第一天 我的书法荒废了 而还珠也在众人的口中妖魔化了……            
(5星)	 我的少年时代啊！看这部连续剧看上了一辈子的眼镜！            
(4星)	 我爱容嬷嬷= =+            
(2星)	 暑假居然又在电视上看到了……看了一点感觉情话说的特别有喜感……            
(4星)	 看了不知道几遍……唉不堪回首，我居然现在还在看！            
(4星)	 当年连我外婆都把还珠格格看好了两遍~            
(3星)	 当年合家观赏的片子            
(3星)	 第一部，风靡整个内地。            
(5星)	 芒果台又放了…又放了…放了            
(4星)	 这真的是儿时回忆            
(4星)	 当时好喜欢哦……            
(4星)	 好吧，其实那时候还小嘛，喜欢这，没问题吧？            
(3星)	 尔康和紫薇什么的最喜欢了...            
(4星)	 原来我也纯情过            
(5星)	 喜欢五阿哥和小燕子这一对 柳青好憨啊 哈哈 柳红也是一好姑娘 怎么没人人喜欢呢?            
(4星)	 捏哈哈 都不知道看了多少次了～            
(NA)	 当年偷偷摸摸接口去找邻居家的女孩子玩才能偷看的电视剧            
(3星)	 放在当年看 其实还行            
(3星)	 谁没有看过我说            
(3星)	 这得有多少年了 但是每年湖南卫视各种档期放的时候 还是会不时看上几眼 或许 这已经是一种习惯了吧            
(3星)	 芒果台必备。。            
(NA)	 大江南北，都来看咯，赚足了全国人名的眼球啊            
(3星)	
(4星)	 嗨。。小时候呀小时候            
(3星)	 是湖南卫视的功劳，一遍一遍得放啊            
(3星)	 芒果台鬼畜循环洗脑中……            
(NA)	 4            
(4星)	 98年我到底是读几年级嘞            
(4星)	 哈哈 只是加上来 说我看过 是人都看过            
(5星)	 五星，不解释            
(4星)	 还是第一部经典  不过决不看第二次            
(NA)	 小时候看的            
(2星)	 为了这个我还打人了............            
(4星)	  = =评论你一脸            
(5星)	 小时候追着看，现在看觉得好傻            
(4星)	 小时候浪费了不少时间在这。不亦乐乎。对剧情倒背如流。            
(4星)	 老燕子，容嬷嬷&gt;&lt;!!!            
(5星)	 嬷嬷嬷嬷嬷。。。            
(NA)	 回忆。            
(3星)	 必须纪念一下我苦闷的童年            
(4星)	 当年你俩很惊艳！            
(5星)	 属于那个时代的五颗星！            
(4星)	 经典的剧再复制也只是徒增笑柄。            
(3星)	 虽然经典，但是你怎么还天天在放啊。            
(4星)	 还珠格格太TM给力了！            
(4星)	 当时年纪小，每天还傻不拉叽地准时收看来着，多少算童年的一个美好回忆吧            
(4星)	 儿时的记忆            
(4星)	 一转眼10年了            
(4星)	 小时候看得特欢            
(4星)	 当年还是非常爱看的            
(4星)	 1998年            
(5星)	 重播次数黑人的很。            
(4星)	 小时候特爱看。            
(5星)	 00后看过没= =            
(4星)	 额，湖南卫视还在播~_~            
(5星)	 我叫紫薇~~~            
(4星)	 不要再拍了！            
(4星)	 儿时的欢乐基本来源于你们了。。            
(4星)	 = =            
(4星)	 第一部还挺好玩的            
(5星)	 还是第一部好。。。 但是现在看见金锁我想吐。。。            
(4星)	 经典是经典…但每年都播就受不鸟了            
(5星)	 其实想当年还是觉得非常好看的            
(3星)	 看过 不解释            
(NA)	 每天坐在电视机前等.儿时的乐趣            
(2星)	 我被芒果折磨的不行了 逢假必播……            
(3星)	 木哈哈哈哈。。。。            
(5星)	 现在真不知道当年咋这么迷这个&gt;&lt;            
(NA)	 &gt;0&lt;            
(5星)	 在演话剧！！！！！！！！！！！            
(3星)	 靠新奇的风格出奇制胜。。。其实一般的···            
(5星)	 第一部基本上是我第一次看电视剧……            
(3星)	 有时代性            
(4星)	 从小就这么认为            
(4星)	 以前还挺萌的，大了，没了少女心……            
(4星)	 青涩岁月的回忆呀 ^^            
(NA)	 当时全国疯狂啊            
(4星)	 当我还是一个小孩时...            
(NA)	 只是感慨一下自己的青春 十二年间 物是人非            
(5星)	 那年播的时候我才幼儿园吧，现在已经高中生了，每年电视里都在放，真是记忆中的经典啊，那时候赵薇和林心如和范冰冰都好嫩，哈哈            
(4星)	 哟 我童年的偶像剧~            
(3星)	 虽然这个电视剧拍了N久，也放了N遍，我真的是第一次完整看完            
(NA)	 = =琼瑶            
(5星)	 哈哈，这都行            
(5星)	 芒果台求求你别重播了吧！！！            
(4星)	 好看            
(4星)	 以此纪念新版《还珠格格》，谁跟谁呀？什么和什么啊？            
(3星)	 不得不承认我看过。。            
(4星)	 琼瑶商业化的最巅峰            
(3星)	  一部皇宫的敢爱敢恨的.续写            
(4星)	 就给四颗星吧，小时候的美好回忆。当时很喜欢很喜欢，但是被湖南卫视反反复复重播都播烂了            
(4星)	 - -            
(5星)	 虽然现在看不下去了，但是那还真是一个年代。。。            
(4星)	 当年也算是神作吧……            
(5星)	 TMD...怎么否认看过呢..            
(4星)	 我爱容麽麽~            
(1星)	 真悲催，一晚上资源组里我就被鸡锅改名成香妃了。。。。            
(4星)	 小燕子:)            
(5星)	 ..年年播..            
(NA)	 谁没看过的请举手！            
(3星)	 那个年代有谁敢说没看过= =            
(NA)	 今天仔细看了一段还珠格格 他们演的太烂了 周杰装B 林心如装可怜 范冰冰配合装可怜 其实林心如演的更像丫鬟 有些段落很GAY 猪脚是尔康分别和其他人 啊 还有那熟悉的旋律 都13年了 。。。芒果台都放了13年了 OMG奇迹啊 漂亮丫鬟 俏寡妇  制服黑丝 萌萝莉 身未动心已远            
(5星)	 嗯 喜欢。            
(5星)	 小学六年级的时候最追捧的~~            
(NA)	 现在还是稀饭！            
(4星)	 曾经的爱，现在的恶俗，不管怎样都是童年的记忆，鄙视芒果台            
(4星)	 小时候。            
(NA)	 初二初三时，政治课代表的欧小姐晚上为了赶回家看催着人交作业啊晚自习！            
(5星)	 绝对的 小时候的回忆            
(5星)	 把谈情说爱的戏都删了还是能看的。五星因为经典。            
(NA)	 湖南台每年假期必播...            
(3星)	 不明白小时候怎么喜欢。但是还是经典吧。            
(4星)	 没看过的，举手！            
(4星)	 嗷嗷嗷 我妈那会屎不让我看 现在她让我看我屎都不看            
(3星)	 。。。。不说啥了。。。            
(4星)	 哎。。。少不经事啊            
(NA)	 有时候还是喜欢重温的 湖南台一放假就放            
(3星)	 你是风儿我是沙...            
(3星)	 估计中国人都看过吧            
(2星)	 曾经的疯狂，只怪当时年少无知。今时看回去，只觉肠子都青了。            
(3星)	 我无法否认。。当时确实看疯了。            
(NA)	 不想看过都不行...            
(5星)	 当年的疯狂和喜欢HOT的疯狂有一拼。            
(4星)	 7            
(3星)	 一个小丫鬟，如今混得比两个主子都好了。            
(4星)	 遥想少年青衫日            
(NA)	 这怎么能没看过            
(4星)	 太经典了曾经给我幼小的心灵带来了巨大的震撼一度患有容嬷嬷恐惧症小时候真的觉得很恐怖的还有当皇阿玛要杀谁谁的时候超级担心真是全身心投入到电视里去的啊最近才知道这是湖南卫视的自制大戏？没想到芒果台这么牛            
(5星)	 每次播都看。。从经典到雷。。            
(4星)	 有谁没看过。。            
(2星)	 最近奶奶再看第五遍 被迫的。。。            
(NA)	 这……年少无知轻狂的时候看的了 不做评价            
(4星)	 高中毕业那年实在无聊            
(3星)	 曾经的经典，重播太多以致快吐            
(3星)	 自己都囧了==            
(2星)	 现在看起来很脑残。            
(4星)	 初中的还珠，高中的流星            
(4星)	 说真的⋯⋯挺好看            
(5星)	 那是相当的火爆。            
(4星)	 小时候还是很喜欢的 = =            
(4星)	 我爸到现在都说这小燕子祸害人，害的我不好好看书。哈哈            
(NA)	 pricess pearl?what?OMG!            
(3星)	 童年..            
(5星)	 虽然现在想起那些台词。。额。。            
(5星)	 童年的回忆            
(4星)	 应该算是童年的回忆吧.            
(NA)	 不知道为什么这么红，其实没有多么大意思            
(4星)	 虽然现在看着雷，当年还是蛮喜欢的说。。            
(3星)	 当年的记忆~            
(5星)	 哦 小燕子！我还是喜欢你的！            
(3星)	 经典ing。。。            
(4星)	 小时候的经典，现在觉得好肉麻……            
(5星)	 第一部，当时大家都在谈论这个            
(NA)	 哎呀 迷死了曾经 爸爸还给我拿了林心如写真 囧            
(5星)	 我记得倍清楚 我当时是三年级 播小燕子和五阿哥从马上掉下来滚来滚去之后还亲亲了的那集的转天我期末考试。。。            
(4星)	 看了不下5遍了吧            
(3星)	 想当年我坐在电视机前等着看的份上，给个3星。            
(3星)	 这个... 当年的话一定是5星，可惜了 琼瑶阿姨式的爱现在不是不流行而是好恶心。            
(4星)	 以前也喜欢过。。 = =            
(NA)	 笑死我了 暑假来了 湖南台又要来了            
(NA)	 。。。。            
(4星)	 想当年，还是狠追的啊。            
(NA)	 我就记一下我看过，对美丽的穷瑶大妈很恶。            
(NA)	 童年            
(5星)	 ...            
(3星)	 一看到这四个字就想到没完没了重播的芒果台            
(5星)	 點會未睇過? 想當年, 我們都黐晒線            
(5星)	 我的童年。            
(5星)	 嗷、、、、、这片子没看过的请举手！！！            
(5星)	 童年。            
(3星)	 今年暑假我希望湖南臺不要再播了            
(NA)	 蛮好的 经典            
(5星)	 心中的经典 我的年代的偶像剧… 哈哈            
(4星)	 第一部还是可以的，后面的就不要说了。            
(NA)	 這麼經典······            
(4星)	 当时的剧情也就那样了 不过现在看来还是比较渣的 不过这个倒是开创了历史了            
(NA)	 看着一大群人都在装13，真是一件快乐的事            
(5星)	 我童年的记忆啊！            
(NA)	 你还记得大明湖畔的夏雨荷吗？            
(1星)	 這也是十幾年前就開始的爛劇之一。            
(3星)	 这剧估计满看过的人应该蛮少的            
(4星)	 当初还被迷得七荤八素的。现在真想呕。            
(4星)	 同龄人中还有没看过这个电视剧的人吗？珍惜动物了            
(4星)	 这个是看了多少遍呐。            
(4星)	 虽然这片儿被各种吐槽，但我不得不承认我当年看的还是挺津津有味的            
(3星)	 呃。。。童年必看。。。不堪回首            
(NA)	 毕竟是儿时最美的回忆            
(4星)	 说实话，第一部，对于那时小小的我，还是不错的            
(1星)	 该剧在我建立是非观的成长过程中功不可没，小时候烂片的标准。            
(3星)	 尽管觉得承认很傻，但我确实看过            
(5星)	 绝对经典啊！不过对白绝对有够叽歪！            
(5星)	 会红的就是会红，这没办法啦！            
(4星)	 怎能美看过！            
(4星)	 怀旧            
(5星)	 啊喔            
(5星)	 久远的回忆            
(4星)	 我发现大家的剧评十年后的居多 ╮(╯▽╰)╭            
(4星)	 小学时候看的原著，开头与电视剧有一定差别。            
(NA)	 小燕子和紫薇。诶哟，我可能还没看小说的时候就接受了琼瑶阿姨的部分爱情观。            
(4星)	 小学看的。不过芒果台假期最喜欢重播了，一年又一年的。。。天雷啊            
(NA)	 中国人估计没有没看过这部剧的了            
(4星)	 第二部才是狗尾续貂            
(4星)	 我刷。。我刷。。。。            
(4星)	 虽说现在HN台再放，估计每个人都想换台，但是当初的风靡那叫一个万人空巷~            
(3星)	 重播无数次的剧，我也会重复地去看。无知的年幼时光全被这类剧打发了。。。            
(5星)	 给紫薇多一颗星            
(NA)	 经典阿、            
(3星)	 第一部看得挺带劲的            
(4星)	 唉。。。不能免俗啊。。。            
(4星)	 小时候喜欢  我推荐给外婆看的  以至于我外婆非常喜欢这部电视剧  后来她看什么电视剧都提不起兴趣了  后来每次还珠格格重播她都看  10多年了她还是喜欢看  哎。。。她都看不伤 剧情倒背如流了还要看  还有她也喜欢琼瑶的情深深雨蒙蒙  每次播也看 也是我推荐的 ╮(╯▽╰)╭哎            
(3星)	 不评价            
(4星)	 第一部 确实还 可以。            
(5星)	 童年的爱            
(4星)	 当时造成了多大的轰动啊            
(3星)	 重播十几年了，真受不了            
(4星)	 曾经疯狂喜欢啊，现在想起来太囧了。。            
(4星)	 曾经少女时光。            
(4星)	 大家都该去看！给你一颗坚强的心脏！            
(NA)	 囧             
(3星)	 十年了，没到寒暑假，马桶台就边放广告边放格格，每年看上几眼，我也算看全了。            
(4星)	 如果没看过这部电视剧，应该就不能称之为80后吧            
(3星)	 小学看第一遍，之后的每年芒果台都播。。。            
(4星)	 不止一遍            
(4星)	 这是童年的一部分            
(4星)	 上学时很喜欢的电视剧，哈哈            
(NA)	 经典啊            
(NA)	 比较无感……            
(NA)	 哈哈，我为什么找到了这个……我喜欢小燕子呀小燕子~~            
(4星)	 好吧            
(5星)	 凑！豆瓣威武！啥都有！            
(5星)	 那啥。我是还珠迷。            
(5星)	 你是风儿我是沙~~~            
(NA)	 看还珠格格的心情变化很明显，最开始看得时候，觉得故事动人；后来觉得语言很美，很多典故诗经名篇；再后来重温的时候，觉得这故事有点二，而且尔康和紫薇的对话怎么这么扭捏矫情呢。。。。            
(5星)	 小姐，小燕子她骗了你！            
(3星)	 受不了琼瑶大妈的台词            
(NA)	 看还猪格格系列的时候，是我20来年里最赶时髦的一段时期            
(NA)	 当年太火爆了            
(2星)	 有人没看过么……            
(NA)	 以前很追            
(4星)	 现在看来好狗血，但是当年确实看了好多遍            
(NA)	 其实蛮不错的 就是重放太多把大家腻到了            
(3星)	 哎、那时候娱乐方式有限啊            
(2星)	 废话太多，受不了            
(5星)	 多強悍的臺詞~~~~            
(4星)	 你是格格，我是阿哥~~~缠缠绵绵，绕天涯~~~~            
(1星)	 白痴脑残无厘头的剧情，疯颠浮夸二百五的演员。            
(4星)	 。。。。。。            
(5星)	 哈哈哈哈 小时候真的觉得蛮好看的            
(3星)	 小时候的爱            
(4星)	 每个假期都能看到它            
(2星)	 当时还小            
(5星)	 當年很迷小燕子            
(4星)	 好像是还没搬家的时候看的吧..忘了..            
(3星)	 每天夏天湖南卫视都在播 真是看了一百遍了            
(4星)	 没人没看过。。。            
(4星)	 小时候追的电视剧            
(3星)	 童年            
(5星)	 虽然现在看起来有点崩溃但是难以忘记当时的喜爱            
(3星)	 全家一起看，只有我不喜欢！            
(3星)	 尽管剧情非常狗血，但看到好笑的地方我还是会笑。从此狗血的剧情免疫指数大涨~不过毕竟是童年时代的经典。。。。            
(4星)	 不管现在觉得有多花痴，毕竟也是伴随着长大的片子，小时候可是一集没落的看完的呢！            
(4星)	 不用多说了            
(5星)	 看了至少5遍 嘲笑自便~            
(4星)	 当年红的哦            
(NA)	 小时候超爱··            
(NA)	 现在觉得当时迷恋这电视的自己挺傻但是年少的时候不都这么傻吗            
(3星)	 当年真是红透大陆啊，可惜盛况不再，听说要翻拍，不知道会成怎样的情况            
(5星)	 跟新还珠一比，简直是神了！            
(5星)	 何必否认，童年不可或缺的记忆。            
(4星)	 毕竟是偶像剧的启蒙。。。            
(2星)	 不明白当时怎么会这么喜欢这部剧？真是年少不懂事啊，被琼瑶阿姨哄了            
(3星)	 当年觉得紫薇漂亮的不行……现在看来就是一怨妇……            
(4星)	 第一部还是不错的 当时对赵薇很惊艳的说 还以为是傅明宪呢            
(5星)	 琼瑶一部不同于别的作品的作品，真的很经典，但也不用每年都放吧！芒果台！            
(5星)	 喜欢~~~第一次看的时候是小学，现在每年的五一、寒假、暑假、国庆等假期，电视台都会播放，而我总是百看不厌~~~喜欢ing            
(4星)	 第一次看的时候根本没想到能火成这样            
(NA)	 喜欢            
(5星)	 不管怎麼說，都是童年回憶裡印象最深的一部。。。            
(5星)	 全國沸騰 那年我才小學三年級。            
(3星)	 那会有人说俺长得像小燕子，俺不高兴。亲眼见了赵薇后，发现她真美。            
(4星)	 小时候觉得巨好看            
(3星)	 喜欢活泼可爱的“小燕子”            
(2星)	 唉，什么嘛乱七八糟的两位格格            
(3星)	 小时候看的很开心            
(4星)	 第一部还是挺好看的.             
(NA)	 小燕子            
(5星)	 。。。大陆偶像剧            
(4星)	 其实以前很爱看。            
(5星)	 有谁没看过？            
(4星)	 我真不想承认我看过= =但我确实看过好多遍。            
(3星)	 当年很轰动的一部片子            
(5星)	 又想起小学的那一段疯狂的日子拿赵薇海报去照相馆翻拍照片,买有关赵薇的一切娱乐杂志搞得我妈妈现在在电视上看见她都会叫我快看~呵呵            
(4星)	 第一部看疯啦。。呵呵。。看到豆瓣上的片名还有日文呢，好是惊讶！            
(5星)	 芒果台。。。            
(5星)	 嗯……我只是想说我看过            
(2星)	 我真傻，真的！            
(4星)	 呵呵，儿时的经典啊~            
(NA)	 儿时的经典            
(3星)	 在那个年代可谓家家户户都在看啊，看了很多遍了            
(4星)	 我当年的确挺喜欢这剧，还买过盗版书OTLLLLLLLLL            
(3星)	 瑶大姐的巨作！            
(3星)	 小學四年級開始看的吧。至少三遍。            
(5星)	 童年喜爱过啊。。。            
(4星)	 当年那个迷啊            
(5星)	 反复看了好几遍            
(5星)	 对于还珠格格，是童年的见证，那时还年少，印象中第一部火剧，貌似到现在也没有出其右者            
(5星)	 - -即使，还是。            
(5星)	 童年的记忆~            
(1星)	 狗血            
(4星)	 第一部挺好看的。。后面的不行            
(3星)	 哇靠 这个古董的渣渣了            
(4星)	 呵呵 还是不错的            
(4星)	 即使现在芒果台有播也会忍不住停下来看两眼。            
(5星)	 我的童年啊 1.2都好好看 3貌似就没有看了            
(4星)	 某卫视重播了又重播。怎能没印象。            
(3星)	 5555.童年的记忆5555            
(5星)	 这个。。没看过的人比较少数吧，记得放的时候，好像是小学4 5年级这个样子。。。现在回看发觉里面演员的妆非常浓，果然很有时代感~反正重看了n多遍了。            
(4星)	 破碎的我 破碎的你 哈哈哈            
(4星)	 那时风靡全国的啊~            
(3星)	 看吐了。。。            
(NA)	 封存了我记忆的电视剧。            
(4星)	 十几年前跟着跑的电视剧...活沷的小燕子...            
(5星)	 98年的回忆啊            
(4星)	 一个时代的产物            
(4星)	 如今赵薇都生娃了。            
(NA)	 至少完整地看过3遍            
(5星)	 不知道为什么当初那么的喜欢。现在再看到某些煽情的台词，觉得特搞笑。            
(4星)	 算是经典？琼瑶奶奶的戏很多人捧。            
(5星)	 看了十几遍            
(4星)	 胡编乱造居然也经典了10年，挺佩服“穷聊”阿姨的。在国外，几乎所有人都拿这部戏大发无聊的时间，哈哈。喜欢人物的执着，却讨厌繁琐矫情做作的对白            
(NA)	 哎哟为…            
(4星)	 当时为什么那么崇拜小燕子。            
(4星)	 第一次觉得看大陆拍的琼瑶的剧            
(3星)	 可是当年觉得可好看了。            
(NA)	 皇额娘~十二阿哥在窗外看着您……            
(4星)	 充满回忆的            
(4星)	 那是赵薇真年轻啊            
(5星)	 印象深刻            
(3星)	 烏托邦            
(4星)	 這都過去十二年啦            
(3星)	 每年湖南台都要重播……            
(3星)	 年幼无知的产物。            
(5星)	 自己的剧岂有不顶之理啊！            
(5星)	 、            
(5星)	 哈，我小时候最喜欢看了。            
(4星)	 介素童年！            
(4星)	 还是挺经典的。。尽管一直翻来覆去的播            
(5星)	 小学时的最爱~            
(4星)	 哈哈·我小时候的回忆啊            
(3星)	 这演员画的都跟国宝似的            
(4星)	 你是疯子我是傻子。初中的时候就是迷恋一帮子疯子傻子玩越狱（宫）。            
(4星)	 小时候看的乐不可支的部戏~            
(5星)	 漪房你到了大明湖畔朕也照样爱你            
(4星)	 国内最早的组团偶像剧，作为经典也就给个4星吧            
(5星)	 小燕子            
(NA)	 永远喜欢的小燕子....            
(3星)	 我只想说。。。当年啊当年            
(4星)	 小学时唯一的休闲活动就是晚上看还珠格格            
(3星)	 初中的时候迷恋，现在多亏了湖南卫视，让我终于忍不住看到就想吐了            
(5星)	 我爸挚爱            
(3星)	  我要看日语配音的             
(3星)	 当时还真是风靡呀            
(5星)	 经典啦~            
(4星)	 其实初中看的时候，觉得挺好看的，也搞笑。不过现在就觉得一般了。重播太多了吧，每次暑假，都看到湖南台放，烦死。            
(5星)	 这个不用多说。            
(4星)	 还珠1还是可以滴，当然也架不住芒果台年年放n遍            
(NA)	 还是第一部好，不过还是可恶的琼瑶剧            
(3星)	 绝对是童年的回忆            
(5星)	 童年尾巴上，最美好的回忆。当时买了一套碟，还是VCD，一遍遍的看，碟看坏了，台词会背了            
(5星)	 那会不写作业趴着窗户上偷偷看            
(3星)	 童年的回忆~但不得不说，我们的眼光变了很多很多~            
(NA)	 遙遠的記憶喲。            
(5星)	 奶奶每看必哭！            
(4星)	 小时候很喜欢            
(4星)	 第一部引起风潮好大            
(3星)	 三星半            
(3星)	 那时候谁没看过那么一两集的，真是一夜火遍大江南北～            
(4星)	 有了新版的对比才发现这部是多么的经典            
(5星)	 初中的记忆            
(4星)	 童年的记忆            
(3星)	 给我枯燥的高三生活增添了许多欢乐            
(4星)	 经典的琼瑶剧，小的时候常看，现在也就只能陪老妈回忆回忆了....            
(4星)	 没有第二第三部该多好            
(3星)	 儿时的连续剧 闪了            
(3星)	 刚出的时候确实挺好看的            
(NA)	 湖南台……假期必播剧……            
(3星)	 肯定看过，想当初的风靡啊，现在啊想不通，想当初怎么会喜欢看的，唉....年幼无知！！！            
(5星)	 嘿嘿,至爱            
(4星)	 赵薇是怎么从以前的小燕子变成如今中国电影界女演员中的领军人物的            
(3星)	 确实不太喜欢赵薇~~            
(NA)	 咳咳。。当年我也疯狂痴迷过。。。            
(3星)	 。。。            
(5星)	 哈哈哈，你是疯子我是傻            
(4星)	 小时候爱看的            
(5星)	 五颗星给小时候的回忆            
(4星)	 哦买噶，居然才发现你            
(NA)	 那时我不怎么喜欢小燕子，现在也是            
(NA)	 ...那时候好小好小            
(3星)	 假            
(4星)	 周杰是鼻孔教主。            
(NA)	 小学时光            
(3星)	 我的天，播到烂了。。。            
(4星)	 有点小作，不过在打发时间的剧集里面算很不错了~            
(4星)	 只限于I，II跟III有点不知所谓            
(5星)	 纪念我的青春年少~在虎年的初始~又看这部老剧，看到好笑的地方还是会笑，看到悲伤的地方还是会流泪。只愿，一切都好~而那些也许擦肩而过，也许机缘巧合的爱~能有柳暗花明的一天~            
(NA)	 彻底被芒果台搞无语了            
(NA)	 我真的不想說我看過。            
(4星)	 曾经的回忆啊～            
(NA)	 ，。。。。。。            
(4星)	 也是十年前看过            
(2星)	 哦呵呵现在回想起来真是一场噩梦啊。。。            
(4星)	 当回忆成为主菜，这道菜的味道估计大家都是无法忘记和忽略的            
(4星)	 接着来，当年的有朋君。            
(3星)	 这个算是小时候的琼瑶梦吧。            
(3星)	 阿军暴喜欢的一部电视剧            
(4星)	 85分            
(5星)	 你敢说你没看过么            
(5星)	 经典！5星送上！全是我美好的青葱岁月啊。。。TT            
(5星)	 阳光灿烂的日子。那年15岁。            
(3星)	 那个时候的我还小，这部剧很火，所以我就看了，不过其实真挺经典的，就是受不了某台一到放假就无休止的放...            
(NA)	 咱喜欢英文版~            
(4星)	 年轻…………我们年轻的时候            
(4星)	 LOLI时代的回忆            
(5星)	 搞不懂为什么豆瓣推荐这个给我。。。还是给个力荐吧~毕竟也算看它长大的            
(3星)	 这个……            
(5星)	 这个还是很经典滴            
(5星)	 当年风风火火            
(5星)	 我的琼瑶情节            
(5星)	 皇阿玛，你还记得大明湖畔的夏雨荷吗？？            
(5星)	 为芒果台挣了不少收视率~            
(NA)	 没看过这个就不是90后咯            
(NA)	 还珠我当年居然看了八遍。            
(4星)	 小学的时候很热的一部电视剧啊~几乎每个人都会看~            
(4星)	 電視臺老兄:應該沒有人沒看過了吧   你們也不用每逢放假就播吧 - -            
(4星)	 可爱            
(4星)	 不說好不好看這已經算是經典......當年人人追看            
(3星)	 雨蝶。。。有人唱雨蝶跟我套近乎！！！            
(5星)	 如果我現在再看到片頭曲 張鐵林帶著冢卿去圍場打獵 還是會渾身雞皮疙瘩。那些打低分的人 你們那會兒就沒有每天守在電視機前 沒有津津樂道 沒有見了小燕子就笑啊            
(3星)	 完全落伍            
(4星)	 经典的片子。。。我爹的最爱~~            
(5星)	 星星全部给它的影响力，当然也是网络不普及大热门时代的产物            
(3星)	 叽叽喳喳            
(5星)	 美好的童年。            
(5星)	 无论现在怎么看待，无法否认曾经的挚爱。每个大人曾经都是小孩。            
(4星)	 唉, 当年我老喜欢看了, 还老买那些贴纸往家里贴,,现在还有呢..            
(3星)	 哈哈，芒果台经典制造。            
(4星)	 那时候的赵薇与现在的赵薇，不得不说时间的魔力真大~            
(4星)	 回顾往昔。。            
(3星)	 为什么当年如此爱看，只要一有电视台播，就立即去追，深夜的重播也不放过，买衣服，都要买印有小燕子的，就连中秋节买的灯笼都要买还珠格格，但是现在再看，不禁觉得其实也不是那么的好看啊，剧情真是很傻，很天真，哎，长大了，感觉真的不一样啦。            
(3星)	 你说它不好看我们还是看过很多遍。童年的回忆吧。呵呵            
(4星)	 多么欢乐啊~            
(5星)	 经典！只是后来在电视上看到腻了，没有了当初的那份热衷！            
(5星)	 苍天救我~~            
(5星)	 经典了这也            
(4星)	  琼瑶             
(5星)	 还需要理由么。。。。。。            
(NA)	 好久远了。。。。            
(3星)	 曾经的大爱  现在我长大了            
(4星)	 曾经的赵薇mm            
(1星)	 从这部电视剧才知道动力火车...            
(5星)	 小燕子飛飛，五阿哥追追，爾康在家想紫薇。怎么可以不打5分？！            
(5星)	 很好玩            
(5星)	 还是第一部最好。            
(4星)	 以当年的审美观来看还是很好看的吧！~只是不会再看重播而已了！~            
(NA)	 童年啊            
(5星)	 一段时间迷小燕子            
(5星)	 百看不厌那~            
(3星)	 汗，下面的又名好好笑啊……当年看了一遍又一遍= =中国老百姓都爱狗血剧情哇            
(3星)	 琼瑶```唉,不知道该怎么说了```总是那么的煽情```我快受够了```            
(5星)	 说真的  谁没有喜欢看过啊……            
(4星)	 当时风靡东南亚啊～十年前的记忆……            
(4星)	 当初看的时候真的算是万人空巷啊~~其实还不错            
(4星)	 那时候觉得很好看            
(4星)	 还珠格格第一部，老子还在上小学，当时什么都不懂，反而笑的很开怀            
(3星)	 ........            
(5星)	 童年的记忆            
(NA)	 哇塞~~~            
(4星)	 喜欢就是喜欢 不需要理由            
(4星)	 看了n次，囧。            
(5星)	 我说豆瓣同学啊，你别老猜猜猜的了，老娘看过还不行吗            
(4星)	 喜欢赵薇和小燕子。            
(5星)	 紫薇 漂亮死了 喜欢啊            
(3星)	  琼瑶害死人啊！~~            
(5星)	 小燕子的一个时代。当年只记得我在小学毕业给好友写同学录时，签自己的名还要带着把赵薇和苏有朋的名字写上去..呵呵~还有，人生的第一版正版卡带，小燕子赵薇。            
(NA)	 第一部最好看，很经典啊，小燕子，太讨人喜欢了，经典啊            
(5星)	 虽然再回头看显得很不成熟，但至少曾经迷恋            
(NA)	 當年的這部電視劇可是紅遍了大江南北啊            
(3星)	 当时很讨厌金锁，现在不讨厌范冰冰            
(4星)	 第一部最好            
(4星)	 名噪一时呀，虽然后来口碑有点差，不过家喻户晓也是种本事了            
(5星)	 当时可算万人空巷啦            
(5星)	 彼时也是蛮好看的            
(3星)	 小燕子，            
(3星)	 算是一种颠覆            
(5星)	 无关好坏，这是一代人心中最初的梦.........            
(5星)	 小学时代的电视剧~很经典！就是从那时候喜欢上赵薇的~            
(4星)	 想当年红遍大江南北的时候我也跟风了~~！            
(4星)	 对穷摇奶奶来说是一个突破,应该鼓励            
(4星)	 那时红阿  大家都喜欢 但是看的多了 才发现讨厌小燕子 虽然很直爽很善良 但是太会惹麻烦 给人添乱 不体贴人家不考虑人家             
(4星)	 当年算是狠狠的红了一把！80后的记忆啊。演员都很优秀，除了大鼻孔康            
(5星)	 哈哈            
(NA)	 芒果芒果            
(3星)	 好像有人很喜欢？我也沉迷过，99年的时候            
(4星)	 轰动一时的肥皂剧            
(4星)	 最深刻的            
(5星)	 童年的回忆啊            
(NA)	 我小            
(4星)	 第一部真的是蛮好看的，看了小燕子才懂得什么是一炮而红。            
(4星)	 记得那时候电视上一播就看得劲劲的            
(5星)	 以现在的目光来看是挺幼稚的、但是不可否认的是它固有的社会地位、即使你很讨厌、但是谁会不知道它的大名呢、也是我成长的一个里程碑啊            
(4星)	 当时上课前必唱此电视剧主题曲，晚上跑到别人家看这个电视            
(4星)	 想当年...            
(4星)	 一个年代。            
(4星)	 第一次追星。。很多又囧又可爱的回忆，和某人一起。。            
(3星)	 我只能说我看过~~~其实我更喜欢的是第一部和第三部额~~~            
