http://movie.douban.com/subject/5384549/	倾世皇妃
(4星)	 没看过小说，但从看了几集的电视剧得知，剧情方面比较平常，可能就是演员和制作还过得去！另：服装很不错啊……            
(NA)	 ...以為霍建華有很多戲            
(NA)	 其实就开头雷啦            
(2星)	 本着爱看雷剧的心态，每天看完才睡觉！！！！！！            
(3星)	 灰常灰常玛丽.没有帅锅.            
(2星)	 就是为了看林心如等人···其他，不予评价··几乎没有这些人就跳过···            
(4星)	 还不错啊，比步步惊心好！            
(5星)	 呵呵            
(4星)	 毕竟是书改编的，人物的情感变化和情节推进真的有种随心所欲的感觉            
(3星)	 喜欢前半部分和中后部分，连城死后就太虐了。。让我不得不觉得电视剧就是找几个过得好好的人，整出点故事来，非得把他们折腾的体无完肤，即使最后没死心也跟死了差不多了。。虐人的产物啊。。最后的悬念要怎样？求完整版啊            
(5星)	 其实本来挺想看的，但是这个不知道该说啥子，完全是为了支持主角才给的这个分啊            
(3星)	 其实我完全是为了看王琳。。            
(5星)	 就是不知道以后剧情如何发展。。林心如的妆扮也很美，淡淡的。非常舒服。。            
(NA)	 里面有个男不男女不女的太监，还是长发，到底是太监还是宫女！！！？？？            
(3星)	 我只是为了看霍建华我囧你妹的竟然又是做炮灰男！！！！！            
(1星)	 烂透了，白痴一样的编剧，肯定没学过历史，五代十国怎么会出现大唐和武则天这种事情            
(3星)	 一星给霍霍，一星给二宽，一星给佐鹰小王子，妈的，就靠男色吧你。PS，豆瓣评分终于下去了            
(1星)	 烂得可以，看过了后就没有一点兴趣了。一颗星给霍霍。            
(5星)	 和小说分开来看，剧情还是很吸引人的            
(3星)	 一星给霍建华，一星给杨佑宁，一星给汽油死翘翘的结局！！！            
(3星)	 冲着天涯二美看的~            
(1星)	 也是完全冲着小霍来的，一颗心全给他好了，剧情他妈的太狗血，实在看不下去，亏了我等了半年啊！和步步简直没有可比性！            
(2星)	 雷……林心如又各种完美，亲爱的虽然你很美但是你真老了……这剧可以定名为美人心计2，宽美人最有爱…            
(2星)	 感觉《倾世皇妃》比《步步惊心》差了一截……据说倾世置装费过千万，觉得只有北汉的服饰还算好看。主要是剧情，玛丽苏、狗血、空洞……            
(3星)	 雷得够诚意。            
(3星)	 祈佑啊~~~ ~\(≧▽≦)/~            
(NA)	 悲剧啊...            
(1星)	 林心如演什么都是一个样，真善美风雅颂华丽丽的小白兔，看着馥雅被虐我仿佛看到了大明湖畔的夏紫薇啊，紫薇附体了啊。            
(4星)	 大皇子好帅啊受不了啊~~~            
(4星)	 霍建华好帅            
(3星)	 繼續棄之。            
(2星)	 咦~~~真心很失望，十分钟都撑不下去。。。豆瓣最低分            
(2星)	 这个剧...棋子这个词用了不下上千遍吧..听的我好恶心..            
(2星)	 比之其他的有点差劲了。            
(4星)	 很多不实的细节也罢。心如演技愈发好了。            
(3星)	 走不出步步 所以看的。。。实在是比不上。。。            
(1星)	 一星给霍建华~脑残剧虽好，不要多看哟。            
(1星)	 霍建华挂了，终于可以弃剧了！天涯四美占了俩还能拍成这样令人发指的片儿，玛丽苏这病必须得治啊！            
(5星)	 对于那些苛刻、不留点口德的人真是无话可说，还有这个影评真是不专业，哪里有袁弘？？？？？？            
(4星)	 惠英红大姐大啊~~！            
(3星)	 摊手~            
(2星)	 看了半集，就造型可以            
(3星)	 后续有点拖拉了！            
(2星)	 看上去，很不真实！            
(3星)	 林心如番外版美人心计，赶脚此剧题材并不是特别值得拍。            
(3星)	 片头曲是谁唱的啊，瞎哼哼，结尾乱七八糟的~            
(2星)	 倾世皇妃，倾世白痴            
(3星)	 看完全局，哭的一把鼻涕一把眼泪的还是霍霍的戏，那深情，纯情的眼神啊~，心疼的我直摸屏幕。            
(1星)	 冲着五代十国来的，被玛丽苏雷出来了。后来听同学说根本木有柴荣，额错了，额真的错了。。。            
(3星)	 冲严宽来看的~            
(NA)	 如果是架空历史，结局变成女尊会不会更好呢。万千爱恋于一身真未必是好事啊。祈佑很妖孽，赞一个。            
(1星)	 看烦了这种女主做作，到处施舍善良的电视，看看最近的古装戏，步步算是比较好的，女主跟各男主没有这么多的做作。。。一颗星是给霍建华的            
(5星)	 5分给雷人的快乐            
(1星)	 没开播前还有点期待，看了几集之后实在追不下去，弃之。            
(2星)	 孩子都可以不生的电视剧伤不起啊！            
(2星)	 林MM这么大年纪了，还要演小姑娘，装嫩真的是受不了了，皮肤已经松驰了，一直这样下去希望不要像那些不肯服老的大妈一样呀。有点深度拿点演技出来嘛，本来挺待见的，却专门拍些貌似有深度其实就是啥啥的电视，有点失望            
(3星)	 霍建华竟然悲剧的死掉了，还和那个女人死在一起，看到那里之后就再也看不下去了。            
(3星)	 没有继续追下去。看了步步以后，感觉该片不是很适应。。。为了最喜欢的霍建华，还是+1星。还是比较喜欢怪侠一枝梅的离歌笑            
(NA)	 为毛那么多人说霍建华帅，审美差异啊，为了严宽也要顶这部剧            
(3星)	 阅            
(1星)	 霍建华不错，但此剧太玛丽苏了……看不下去啊……            
(NA)	 还好            
(2星)	 吐槽很欢乐            
(5星)	 无与伦比            
(NA)	 闲来无事，林心如的闲来无事也就这些年了吧。            
(3星)	 曲折一生、终究孤单于世、            
(2星)	 人贰如我妈都觉得剧情根本不能推敲就可想而知了。。。1星是加给两个帅哥的 （¯﹃¯）            
(3星)	 相对于原著有较大的改动，有些剧情改的有点牵强···演员阵容还可以            
(5星)	 这样的倾世皇妃阵容还是华丽的，一个皇妃，两个皇子，三个太后！一开始不怎么好看，到后来剧情层层递进，步步惊心！很久没见过如次吊人的古装剧了。我就纳闷怎么真有那么多人为她死，她的命比猫还多。哈哈            
(5星)	 除了一二集，后面都挺好看的~好吧，为了宽爷，我打了5星~            
(5星)	 很喜欢看诶~~            
(5星)	 女人本身就是一种武器            
(3星)	 我以为霍建华是男一没想到却做了男二，这么帅的古装装扮简直是太浪费了！！果然是来友情演出的~~整体来说呢，刘涛饰演的静若，晨梓妍饰演的苏姚的扮相都好美。尤其是@晨梓妍 的银盘脸。。想起了宝姐姐，脸若银盘~ 其他出场的女子都可以省略不计。。嗯，五代十国时期的衣服也都飘逸地美~~            
(5星)	 俊男美女众多，终于来个多男喜欢一女的剧码！嘿嘿！            
(3星)	 大家都老了            
(3星)	 目前还能看下去，有天涯二美一直撑着，估计我不会像看步步那样弃剧吧！哈，我也很花啊，说弃就弃。sorry 啊，我又弃剧了。            
(3星)	 过于狗血了。。            
(1星)	 啊！！！受不了了，雷声阵阵T T            
(4星)	 看完之后不禁感叹 这马度云真是万年不遇腹黑男 那张脸看得我毛骨悚然 在这里呼吁一下 后天教育真是很重要的            
(5星)	 原来的小说很冗长，有很多废话废剧情，有很多可有可无的人物。。我觉得把连成弄得现在这样的性格未尝不可。这样才更贴近现实。世上不如意事十之八九，那么完美的人早被菩萨召唤回去了。。我觉得此剧还是有很大可看性的。            
(2星)	 其实是林心如自己想当玛丽苏被各种美男包围的感觉吧。            
(5星)	 情感纠结，心计复杂            
(2星)	 倾世皇妃，我不要，好雷！！！            
(1星)	 就是想看看林心如在这里面能有什么超越            
(3星)	 严宽和霍连成比心如还美，有木有~~~            
(3星)	 超级虐心的一部电视剧            
(NA)	 喜翻·喜翻，推荐推荐~            
(3星)	 只有心如和花公公值得看。。。            
(2星)	None
(2星)	 倾~世~皇~妃~我不要好累~~~，不出戏等什么呢            
(2星)	 well, 传说中如果是天涯四美同台，天线宝宝都有人看所以，这里有二美比肩，两个星啊            
(3星)	 陪麻麻看电视剧之二            
(1星)	 玛丽苏的极致 大妈扮萝莉 受不鸟~~            
(3星)	 小橙子死后 我觉得就看不了了 果然再被汽油和负压感动也没有小橙子长睫毛流着豆大的眼泪让我久久不能释怀 还有各个国家的母后情是那种纠结缠绕的恨意和大爱烘托了一下 看完了            
(2星)	 啊~~紫薇你的眼睛还是那么大*。*            
(4星)	 奔着雅雅和汽油去的，各种虐人呀。。。！“要死了，要死了。”            
(4星)	 一部剧都没有播完，甚至还没有开播就有那么多评价，看都不看就否定的人也太不负责任了吧            
(4星)	 【2011,10,06--2011,10,23】林心如的确是老了啊，不过还是一样喜欢~就是死了一个，又死了一，一个接一个该死的不该死的都死了！糟心的电视剧！！            
(NA)	 特意去看杜海涛跟吴昕的打酱油。。嘿嘿            
(2星)	 我是去看霍建华的 ╮(╯▽╰)╭            
(3星)	 林大妈一把年纪了还逮谁就喊姐姐真心想丢臭鸡蛋！！我看这剧完全是因为严宽，还有花公公好萌！！！但是为什么这么虐啊啊啊啊啊啊            
(3星)	None
(3星)	 小说还可以 电视剧有点雷            
(2星)	 不得不说，玛丽苏啊，弱智儿童多欢乐            
(4星)	 一遇馥雅误终生。我是连城党。            
(3星)	 前两集很无奈 要不是那几个主演 真心不想看了 算了 坚持下去看几眼            
(2星)	 看了个第一集开头就被默默的雷走了...如此脑残的渣剧本...可惜了一堆好演员。            
(4星)	 挺不错的，好看呀好看~ 只不过还是觉得剧情有些淡，不够丰富，而结局又太过梦幻了……            
(3星)	 地球人都知道，没有霍建华，这片给一星都多了~~            
(2星)	 尼玛干嘛穿得跟个棒子似的啊！！！            
(3星)	 各种纠结，各种虐心的情节，场景、服饰蛮华丽的            
(1星)	 跳了25集，实在看不下去了，严宽和霍建华都拉不回我了。每集的槽点都多到吐不过来。。。。            
(3星)	 描述不了了。。            
(2星)	 胡闹嘛            
(2星)	 终于看完了。。。            
(3星)	 没看过原著。但是仍然觉得这个剧情太狗血了            
(2星)	 又一雷剧 受不了            
(3星)	 倾世皇妃 我不要 好累…            
(2星)	 太娱乐了，我阵亡了都。。。。            
(2星)	 勉强拖了5集，实在看不下去了。我等不到霍建华和严宽的对手戏了……谁做个精华版的兄弟相爱相杀的MV出来吧！！这一对应该有前途的！！（小乔我对不起你，我不会变卦的，你，你才是王道……）            
(3星)	 演员颜很好，剧情一般般，看不下去            
(3星)	 每一个娶了妳的男淫 都木有好下场 克夫啊 完全的克夫啊            
(2星)	 太监演的不错，惠英红，洪小玲也还可以，怎么剧情就这么不紧凑，没什么亮点，看不进去有木有            
(1星)	 真希望我没看过。。。瞎了眼了都。。。            
(5星)	 草木枯荣，七年一瞬。。。虐死了T^T            
(2星)	 小说剧本太一般，电视剧狗血雷剧不解释。            
(3星)	 鉴于心如的诚意给个三星，但剧情实在太差            
(4星)	 结局怎么是这样的额- -哎            
(3星)	 烂尾了。            
(2星)	 玛丽苏的林心如大妈你的胖脸吓到寡人了！！！还有你万年不变的装嫩紫薇神表情啊！！！！各种年龄各种身份各种心态通用啊！！！！啥破演技啊！！！！两星给霍霍的颜好了！！！！            
(2星)	 白瞎了这么多美男，演出了这个烂剧。。。            
(2星)	 看了4集后果断的不想再看了，尼玛呀，为什么我就觉得那花太监一直在和皇帝搞基呢？            
(2星)	 看了第一集吓到了，看完第二集完全不知所云，伤不起，2星纯为帅哥。            
(1星)	 看了十五集，实在看不下去了！！TMD，这什么狗血剧情！            
(NA)	 简直在考验我的耐心。不过妆容很美。剧情还是逃不出那几个。。            
(4星)	 投资半亿的电视剧，制作精良，人物鲜活。馥雅、连城、祈佑的三角恋爱让人揪心。处处藏着心机，处处有人算计，馥雅步步维艰。是2011年最好看的宫斗剧之一。最后十集太精彩了，比前面好很多。            
(3星)	 电视剧里的爱情，爱一个人的时候总是用尽了生命似的。眼泪刚掉下来，转眼就恢复了平静。死亡来得太匆忙，终究是个十足悲剧。            
(3星)	 雷剧，严宽的脸还憔悴得一米，NC颜饭表示很桑心            
(3星)	 三星还是看在霍建华古装扮相这么帅才给的。太令人失望了。            
(3星)	 连成死了，我也看好了~~            
(1星)	 俗套。ps。后来补看了前面两集，各种扯淡各种雷。。。            
(1星)	 除了主角还可以一看外 情节几乎无一可取            
(3星)	 連城大美人            
(NA)	 鄙视观众的智商。            
(3星)	 霍桑你今后不要再接演这么苦逼的角色可以不？ 看到你挂的那一集，果断弃剧了。。。            
(3星)	 .......            
(2星)	 都是好演员啊，但电视剧本编的太烂，女主真是个大白痴啊...            
(2星)	 霍建华一颗心 严宽一颗心 嘿嘿~ 我这娇俏的小花旦们(づ￣3￣)づ~~再玛丽苏颠覆历史观豢养脑残粉的戏都是浮云~ ╮(￣▽￣)╭            
(3星)	 看到海涛和吴昕我就没有看下去的欲望了            
(3星)	 随便看看吧。。。。。。至少还有帅哥            
(3星)	 嘛，霍建华和林心如都很喜欢~虽然我看过的电视剧不多……但是觉得这个不错=w=            
(3星)	 女主的魅力还真是不能光看外表            
(2星)	 看了一集，受不了了。雷雨点点啊，林心如怎么选的剧本啊。            
(2星)	 快进看完，所谓复仇就是爱来爱去，真的就只是一出言情剧。。。            
(3星)	 借用下歌词，倾世皇妃，我不要，好雷~            
(3星)	 剧情还是做了部分改编的，估计原著太复杂，拍摄起来难度太大，我理解一下好了~看前几集为什么觉得心如演技不如从前了呢。。。心如最后的造型实在是不够美啊！总体还可以，适合假日观看！            
(1星)	 我的靠呀，千年瘟神就是你啊！！！            
(2星)	 烂透了、            
(4星)	 一定不要被开始几集雷走了！越到后面越好看！第十集开始我准备追了！我这个考研戒电视剧党一口气看到现在啊！我是个小女人，热爱好看的言情~~美人如云~天涯的一些夸张造谣的喷子可以无视！            
(3星)	 开头好雷的玛丽苏剧情,我真没底线,因为有美人,居然看下去了...后来道长戏份少了居然也不影响观感及期待感!每天追着看!光看紫薇和小乙哥上演琼瑶剧感觉就很妙!剧情各种漏洞,但我甘当颜控NC粉~看小乙哥扮腹黑扮痴情,哇呀呀,就是很妙嘛!!!我连道长都不care了!必须赞小乙哥!            
(2星)	 这是 大一上学期 中期。。。尚且在追  步步惊心的时候 看的。。。到后面都烂透了。。。            
(1星)	 冲着帅哥的脸去也无法掩饰玛丽苏的天雷            
(2星)	 比较洒狗血            
(5星)	 就为了严宽……恩= =            
(3星)	 不看宫，不看惊心，这个要看的            
(5星)	 哼！！大皇纸这张俊俏的小脸庞呦！！！~~            
(2星)	 一星给霍霍，一星给燕青。。。            
(3星)	 不喜欢原著，不喜欢配对，主题曲难听，演员还不错，但是被这情节浪费了            
(3星)	 宽粉~            
(2星)	 總有一部爛劇讓你覺得糟蹋Cast的...兩星都是給兩位男主的            
(2星)	 是电视剧傻了 还是我长大了  又一部雷人圣母玛丽苏的诞生 撒花            
(4星)	 雪姨红姐一相逢，便胜却人间无数。            
(3星)	 感觉还可以吧 变的搞笑了 霍建华严宽在里面都很帅哦            
(3星)	 一开头看到杜海涛的甩饼脸，姐心里就有种不好的预感。果然剧情很雷很扯            
(NA)	 后半部分完全失去耐心。            
(3星)	 大眼睛最好看了            
(3星)	 短暂的看了三四集以后一旦抛弃知道它完结了也就再也不想看下去了。。。            
(3星)	 结尾太烂了 汽油君万税万税万万税            
(NA)	 额- -            
(3星)	None
(4星)	 电视剧改了很多，赶脚要比小说好，不那么玛丽苏了。起初纯HC严宽去的，但祈佑这个角色也喜欢上了，一天两集不落的追。有雷点笑点(倾世什么电视剧又不是正剧，也没必要较真那么多-w-)，汉服很漂亮……值得一看~~~            
(4星)	 为了霍小白看得...刚开始挺雷，后面还好吧            
(5星)	 所有的心都给霍建华的古装颜            
(3星)	 虽然很喜欢小霍，但没有看下去的欲望，这……            
(5星)	 大爱            
(2星)	 一颗星给霍大帅哥.一颗星给严宽.剧情烂女主玛丽苏天雷滚滚片头片尾曲.            
(2星)	 看了一集果断罢看，这什么跟什么呀！把我心中最纯洁的白豆腐搞得像个纣王似的，老帅严宽终于从打酱油的角色转正，可是却演了一腹黑男，至于林姑娘，虽说保养得还不错，可她演二八少女只能让人想起美人迟暮四个字。班底很华丽，愈发显得剧本很寒碜……这剧可改称倾世柿饼            
(2星)	 看片花感觉还行呀 评论不怎么样呀 难道又是一部只用看片花就足够的雷人剧  ps 一般般的一般般呀             
(2星)	 我必须得说和美人心计完全没有可比性，一路看下来就为了严宽那张脸我是有多花痴。            
(4星)	 又是悲剧，伤感呢~            
(3星)	 这部洪小玲勾引霍建华，霍建华勾引林心如，林心如勾引严宽，乱七八糟的剧终于结束了…             
(3星)	 唉！改编成什么了啊？！PS：严宽还是相当帅的！！            
(NA)	 看第三集的时候我妈一定要我剧透             
(NA)	 我做好了牺牲智商的准备，            
(3星)	 其实还可以的。前面几集是比较雷，但是后面就好了~            
(4星)	 稍稍有些小失望            
(3星)	 电视剧的情节比小说饱满            
(1星)	 搞不懂林心如干嘛要拍这个电视，花那么多钱弄衣服弄场景，不知道买本好的剧本么？电视剧的灵魂在剧本啊。。为了二美，我忍，我看！但是剧情真的不行！            
(2星)	 跟书比起来差远了。            
(4星)	 就是比步步好，有看头，那种看开头就猜到结局的就别说什么惊心了            
(3星)	 一般吧~~~            
(NA)	 我挺待见林心如的，捧个场就看一集呗，就不够美人心机好看吧虽然我也才看了几集…            
(3星)	 跟书差的太远了，似乎与倾国倾城还是稍稍有点失望的。。。想当年看书的时候一下子看进去了，废寝忘食的一天看完了还久久不能忘怀。这里面的祈佑有点怂啊，尤其是被困在北汉的时候，响当当的太子纳兰祈佑竟然被搞得那么惨，还穿着乞丐的衣服，表示很不理解。。。。            
(1星)	 正剧和片花差好大啊，女主家里都是雷人的二货，活该被灭。三星是完全为了小霍啊，如果他被这么虐了还得不到女主的爱的话，豆瓣能让我打个负分么            
(2星)	None
(NA)	 开头真够雷的，看看俊男靓女吧            
(2星)	 两颗星星给两个男主。。要不是为了看帅锅老娘能忍这么久么！！！            
(2星)	 雷＋不尊重原著            
(2星)	 话说这么脑残的东西 林心如啊林心如 你拍的时候就没有吐血吗？            
(3星)	 最开始觉得剧情挺扯的，好像发展都在预料中，直到第5集跳到后面看时，才发现仍有悬念在吸引自己。林心如虽老但魅力犹在啊。            
(3星)	 唉。。。            
(2星)	 看了两集有点失望            
(3星)	 林心如的演绎则还是比较肤浅、本色，人物刻画流于表面！这部新戏看了片花，觉得她只是换了朝代在演绎类似的美人！演技很有局限，木有啥真正的突破！             
(3星)	 他们到底在干什么。。            
(5星)	 十一放假回家，夜宿旅店，好久未追过电视剧，感觉挺欢乐。            
(2星)	 一星给林心如，一星给霍建华……改编得太面目全非了，完全没有了书里的感觉，不喜欢            
(3星)	 从第一看到片花的时候就觉得哪里错了，直到看到了第一集才知道，是男一和男二的演员反了！            
(2星)	 看过两集，雷的惊心。。。            
(NA)	 此电视是想说明红颜祸水吗？            
(3星)	 霍建华依旧万年老二= = 开头杜海涛吴昕绝对是出来搞笑的~剧情太瞎了，果断弃剧~            
(5星)	 很喜欢的一部片子，是个十足的悲剧，马馥雅与孟祈佑的爱实在是纠结至极。最喜欢刘涛演的温静若，很有气质，最喜欢的一对是韩雨荷和韩冥，不知为何，尤其是雨荷为了让韩冥走时的一段话，真的肝肠寸断，云珠与奕冰那对也不错，总之，剧情太过纠结，人也几乎都死了。不过，依旧喜欢，那段爱，荡气回肠。。            
(2星)	 最近沉迷于芒果台烂剧不能自拔。看过一点点小说，觉得电视剧的冲突没有那么激烈，感情也更加的简单，也算是个美好的感情结局。一个互相深深爱着到最后为爱抛弃一切为爱而死；一个深深爱着却只能为爱而死完成心愿。很多人被弱化，连曦；很多人被强化，云珠，花公公。有些人没有那么美丽……女猪。。。            
(4星)	 “我就是天底下对你最不好的人！”连成好傲娇啊  最喜欢看你流眼泪了~            
(3星)	 就像韩国的反转剧，和小说一点也都不一样，还是喜欢小说 ，喜欢里面坏坏的祈佑。            
(3星)	 只能说是，，，还行。。。            
(4星)	 冲着逆生长的林心如看的，公主复仇记，情节都大概猜出来了。但是很不喜欢坏女人，仿佛每个坏女人都在演一样的戏说同样的对白。            
(2星)	 手握严宽和霍建华两张牌怎么就能拍成这样。。。- -            
(3星)	 严宽演技有很大进步～又发现一个不错的人            
(3星)	 吴昕和海涛让我笑喷了，这尼玛是喜剧吗亲啊！            
(4星)	 支持生活和工作做女皇滴人，从还珠格格··情深深雨朦朦··半生缘··等等再到去年的美人心计，这次的倾世皇妃，不得不说林心如有很大的突破，相当支持她            
(1星)	 一星给霍建华            
(3星)	 不知道为什么，看了这个对霍建华的好感荡然无存~            
(4星)	 还有十集没看，本来挺好，后来又开始啰咯了            
(3星)	 被中途弃掉啦            
(2星)	 【2011.10.01-10.03】至第八集。然後寒假略看了一下劇情簡介後棄了……            
(2星)	 狗血二字最恰当不过            
(3星)	 就这还是看在我对霍建华花痴的份上。演员都不错，剧情太二了            
(4星)	 - - 说实话是看过美人心计 觉得不错才继续看林心如的电视剧 里面有霍建华 算是一帅哥把... 正在跟随..            
(2星)	 多给一颗星为了霍建华的颜。。。剧情实在是吐槽到无力            
(3星)	 冲着前面还可以才给3星的            
(2星)	 唉            
(1星)	 雷雷更健康不是 这年头这么有诚意的搞笑片哪里找 从片头到林心如promo一路雷下去 劳资憋了一礼拜的鸭梨啊不舒服啊一下子就在笑声中缓解了 堪比速效欢心丸啊            
(NA)	 可怜了书中的连城，如此那般温暖如玉之人竟被改得如此暴躁～不过霍建华还是一如既往地喜欢～只是希望结局不要如书中那般地难受～            
(3星)	 三颗星都给宽爷的颜            
(2星)	 哎！步步我都忍了又何况一个她！只想说一句“没文化真可怕！”            
(1星)	 情节要不发展太快，要不过于拖沓，很多地方都不合理，与小说相比，真是差太多了，人物刻画更是让人不满意，唯一的那颗心是给林心如的演技的~            
(3星)	 尼玛，搞基的情节啊亲，皇帝和花公公。为什么我觉得林姑娘在里面的造型很丑，结局好扯淡啊，全死了好么？有意思？            
(3星)	 每集都是快进 为了连城看的 可是他竟然是个万年酱油王！唉 后来就为连曦看了 可惜戏份也好少 一直等着匡子出现 结果竟然是最后一集 oh 戏份真是少啊。。。而且kimi古装不好看- - 马度云的颜不错 可惜RP破死了。。。为韩雨荷&amp;韩冥最后的戏份哭了。。。            
(4星)	 名字好听。就没发现如何倾城的。            
(1星)	 槽点太多………………………………            
(NA)	 装嫩 雷人 不过为了受虐的霍建华。。            
(3星)	 三颗星给三个主演~剧情神马的就不谈了~~~            
(5星)	 刚开始还算不错 主要是喜欢林心如的演出 跟剧集说实话 没有太大关系            
(1星)	 玛丽苏啊玛丽苏！！！！！！！！！！！！去死吧玛丽苏！！！！！！！！！            
(2星)	 不得不说画面很精致，但是配音太烂了。。。不知道后面的剧情会不会弥补这一硬伤。。。。            
(3星)	 结局太过草率 还是喜欢连成吖 你看 桃花开了 我们 也可以弃剧了             
(3星)	 喜欢心如姐姐，但是编剧把小说改的面目全非了。。            
(4星)	 最后一幕：人生若只如初见。            
(3星)	 不！好!看！            
(1星)	 你好玛丽苏！            
(2星)	 對小說改動超大 陪帥哥老婆一起看口水劇            
(2星)	 看了这个片我好想吃柿饼啊！！！            
(2星)	 改得不好            
(2星)	 本来只想给一颗星的，可是严宽终于当了了男主于是就给两颗吧....好雷啊尼玛！！片花很虐很精彩，正剧狗血撒一路啊！！！            
(2星)	 失望啊！其实蛮脑残的。            
(3星)	 没有太多想一集接一集看的欲望，霍建华演的很不错，角色也讨喜。            
(3星)	 好吧，我难过了，男配死了，好伤心，剧情要不要改的这么狗血啊~~还这么怀了孩子，我了个去~~            
(2星)	 皇帝就是个脑残，活该被篡位            
(1星)	 是啊 看这片也让我有一种自取其辱的感觉            
(2星)	 这什么玛丽苏破剧...我杯具的有霍建华的部分基本都没看到。。。所以宽哥2是2还是帅            
(3星)	 还没看呢。            
(2星)	 当看到第一幕海涛出来的时候就真心觉得这货是喜剧            
(4星)	 这个电视剧得拉低智商之后再看            
(2星)	 玛丽苏是种病 得治 白瞎我们霍建华了 一开始的杜海涛和吴昕两货实在戳到了雷点            
(3星)	 《美人心计》已经到达顶峰，没办法超越了。。            
(3星)	 不知道该给你们几颗星 况且我每天的功课都是听我同桌讲剧情..            
(NA)	 花公公和皇上真是基情四溢呀！！！！！！！！！！1            
(4星)	 天涯四美聚齐两美，看了帅哥心情都好！心如MM美丽一如当年哟~            
(1星)	 哇，太难看了。。。            
(4星)	 剧情拖拉 白豆腐出场太少 马度云是个真小人 谁倒八辈子霉有个么小人在身边            
(2星)	 全为了霍建华个小受脸。。。            
(NA)	 这么多年了，古装剧的味道，钟爱的东西一直都没有变            
(3星)	 看了第一集，失望透顶。如果往后一直这样，改成一星都嫌多了。            
(NA)	 开场第一句就被雷到了。。            
(1星)	 坑爹的剧本和坑爹的编剧造就了坑爹的柿饼和皇妃            
(3星)	 服装是不错，可实在太玛丽苏了……            
(3星)	 为什么五星的那么多···            
(1星)	 书迷表示伤不起…………            
(2星)	 目前四集看来，真是玛丽苏圣母天雷滚滚！霍建华和严宽的颜都阻止不了此剧的堕落。夏雨荷一旦当了王妃。。。。。。╮(╯▽╰)╭            
(2星)	 分数越来越低了····            
(NA)	 懒得看下去了……女主角又无形杀手啊。            
(3星)	 除了有些劇情很雷外 其他還可以            
(NA)	 晚上和喵喵一起看到了马桶台的大结局= =开头和结尾，也算有始有终看完了电视剧吧。。。只觉得严宽连死也那么英俊。            
(2星)	 这剧明显是完全靠天涯四美之二分之一撑起来的，让宽宽和霍霍是不是很有压力？！！天涯四美之二分之一秒杀一票萝莉御姐啊！！当然，自从宽宽从了那个土木菇凉以后，个人更为中意霍霍，作为你们的脑残粉，我会小小浏览一下的！！另外，没有搅基一下，非常遗憾啊，明显的JQ啊~~~两星完全是为了二美啊            
(2星)	 改了那摩多啊尼玛！！城儿有点小变态小激动啊！！！！！好喜欢霍建华的颜！            
(3星)	 剧情真是乱七八糟，编剧不虐男二活不下去是吧。。。唯一看点就是男二华丽的哭戏了            
(NA)	 花公公是皇帝的二奶吧，周围的童鞋都这么说            
(5星)	 这部剧真的太虐了!!!刚追完步步惊心的再追这个真的是不想好好过日子了!!...爱祈佑!!!!            
(2星)	 看了预告就不想看了，就连预告制作出来的效果和步步惊心差很远，这就是批量生产和精心制作的区别吧            
(1星)	 我实在想说...我一点都看不下去            
(3星)	 米有美人心计好看            
(3星)	None
(3星)	 都是老戏骨            
(2星)	 首先是吴昕和海涛两个硕大无比的路人甲乙！看的我无语，装扮更无语！！然后第一集就乱七八糟，和小说那种感觉完全不同！要不要先拍成喜剧啊！受不鸟啊！里面男的都好看啊！林心如也美啊！妆容也美啊！但是剧情要不要这么雷！！尤其是那个神马花公公！当他说老娘的时候我就一片乌云了！他骂皇上的时候已            
(2星)	 真他们神奇，霍建华竟然和林心如一般高。。。。。。。。。。。。            
(2星)	 就看了前两集，开头要斩首的戏就直接把我雷得里焦外嫩的，无力吐槽了            
(2星)	 不是我的菜            
(3星)	 感觉有点玛丽苏，前两集看不下去了            
(1星)	 太雷了            
(NA)	 林心如后来的片子都还蛮有点的。。就这样吧。。跟小说不一样。但是爱祈佑和连城呀！            
(NA)	 就看了第一集，就这样吧            
(2星)	 服装不美  剧情老套  角色不够丰富              
(3星)	 太玛丽苏了，不过冲着天涯二美，也要看下去啊！！可开头的海涛和吴欣是闹哪班啊！！还有花公公和皇帝的基情对话，不要老当着那么多人打情骂俏啊~~~你没看见奸角皇弟都笑场了啊！！！PS：还是美男是看剧的动力啊！！            
(NA)	 2集后没有看下去的欲望...弃。            
(1星)	 无言以对的电视剧，但是，我居然一集没落看完了、、            
(1星)	 HHP快回来。。。生孩子的大婶辛苦了啊。。。            
(1星)	 片头是在模仿曾轶可吗            
(3星)	 多喜欢林心如也没办法接受她一再演相同类型的角色；演员的眼睛眼神很带戏，霍建华的即是，他的眼神很传神，喜怒哀乐，光眼睛就尽现了，真好！男二很符合他本身小可怜的气质，可是作为观众的我对他不是男一剧中始终单恋极为不满！            
(4星)	 为了心如and霍建华！！！            
(4星)	 就算是冲着两只有风格的帅哥，我也要看完这部剧！= =无言以对。            
(2星)	 不想看了╮(╯▽╰)╭            
(2星)	 每一个玛丽苏都是天煞孤星。。。爹死妈死老公死，太监死丫鬟死仇人死，暗恋她的人也死，和她作对的更要死！！！你说这都不是她经手的？尼玛最后就剩一个弟弟不还是让她亲手捅死了！！！！            
