http://movie.douban.com/subject/2157130/	金粉世家
(4星)	 最美不过冷清秋。            
(3星)	 喜欢董洁            
(4星)	 看在小说的份儿上            
(3星)	 怎么电视里的冷清秋这么不讨喜呢？            
(5星)	 陈坤天生的纨绔子弟贵族样儿~            
(5星)	 结局有点看不下去 哎 太悲了 我承认我哭了······            
(4星)	 觉得台词有点儿矫情，我还跟我妈说，那个时候的人说话都这么累么，太咬文嚼字了。里面有年轻的婴儿肥时期的刘亦菲。            
(3星)	 老子爱陈坤，可惜拖拖拖。            
(5星)	 相爱的人去无法在一起-----小怜和柳公子相爱的人在一起，却没有好好珍惜，最终无法走到最后-------金燕西和冷清秋            
(5星)	 燕西&amp;清秋            
(4星)	 2004年第一次看这个电视 记得正值非典期间 转眼再看时却已过了六年 董洁都已为人母了 却仍旧清纯可人 喜欢这个丫头            
(5星)	 至爱啊！！            
(4星)	 一个好的电视剧就像一本好书一样 在不同的时候看 总有新的体会与感悟。            
(5星)	 这样悲凉的结局，若是在网上看，我约莫着是不会看的~            
(4星)	 这两天在电视上又看了最后几话，虐心。初中毕业暑假看，高中毕业暑假看。后来才知道金府就是我们学校的楼。门当户对不是没有道理，爱恨情仇一场空。再看才发现我当年就那么喜欢陈坤不是没理由的。只不过，燕西追求清秋时候那些桥段，电视剧确实处理得极好。            
(4星)	 当时看的时候最揪心的是小怜那对。            
(3星)	 9只喜欢这的刘亦菲            
(4星)	 那时很迷陈坤。爱情在拥有前总是美好的。只爱看结婚前的剧。            
(5星)	 浪漫的遇见，遇见那含苞的百合，轻轻的绽放，纯丽得像梦一般轻盈，此生记忆都化作百合存放在那永生之地            
(5星)	 记了好多年 之前是浓浓的疼 现在是淡淡的遗憾            
(3星)	 一开始看还有所谓清新感觉 无奈中间看了美剧、日剧 回来之后便再也难以忍受了 弃之.....            
(5星)	 白秀珠好看好看            
(NA)	 陈坤那时候多有味道啊            
(4星)	 喜欢~            
(4星)	 里面的那些帅锅美女呀~~            
(4星)	 菲菲。。白秀珠            
(4星)	 到大陆来后，第一部也是第一部看完的电视连续剧。            
(4星)	 情节其实挺烂，但我爱这电视的画面，真的很美            
(5星)	 就是喜欢            
(4星)	 书中给我他不再爱她的感觉 还是电视剧没那么现实？            
(5星)	 还是爱了。。。终究还是伤了。。。            
(4星)	 就记得主题曲了··            
(5星)	 重看一遍，发现那时候的陈坤跟现在很不一样。             
(4星)	 很悲伤的剧情，不同世界的人始终不能在一起，是这样么？            
(5星)	 喜欢清秋的个性，喜欢故事的前半段。这部片子让我想到了：这个世界上，唯一不变的，就是变化……            
(5星)	 金燕西从头到尾就没有成熟过...对爱情的态度也不够认真...陈坤演得真不错...            
(3星)	 讨厌刘亦菲。            
(4星)	 青涩的爱情            
(3星)	 当陈坤还是很年轻的时候。。。            
(4星)	 红了那一曲暗香。            
(3星)	 我只是來頂片頭曲的····            
(3星)	 当时很喜欢暗香这首歌            
(4星)	 2003.5 冷清秋            
(4星)	 躺在向日葵中那浪漫的场景，仍然是多少女孩心中的憧憬，可惜最后的擦肩而过又让多少女孩泪流满面。            
(5星)	 写了大家族的荣辱与衰败,悲伤但是完整            
(4星)	 当代版红楼            
(5星)	 太爱这部电视剧了！我和我妈每天中午就攒在沙发里看不停！            
(4星)	 董洁那两条长辫子迷倒了多少人呐            
(2星)	 陈坤不适合这种角色。刘亦菲演的毫无力度。整个的感觉就是很粗糙的一部电视剧。不金也不粉。            
(4星)	 片头画面和音乐惊艳！结局内伤            
(NA)	 喜欢~~~不过最后的结局很耐人寻味~~~            
(5星)	 很经典            
(5星)	 蛮好蛮好            
(3星)	 没感觉。            
(5星)	 最爱            
(5星)	 最爱陈坤!            
(3星)	 片尾曲和董洁是听点与看点            
(4星)	 看的时候很喜欢~可能是性格上的原因后来的结果也是应有的。。            
(3星)	 貌似是冲着董洁看的 也没看全            
(4星)	 董洁真美            
(4星)	 高中时着迷了好长时间呢。为清纯的冷清秋，为高傲的金燕西。甚至我都想姓金了，哈哈            
(3星)	 十五岁            
(5星)	 小学五年级            
(4星)	 喜欢董洁            
(4星)	 陈坤好帅。。。典型的那个年代的爱情            
(3星)	 董洁好漂亮啊            
(4星)	 初中时不可或缺的记忆~有所寄托 有所期待            
(3星)	 结局很惨            
(5星)	 贫富差距            
(4星)	 相爱容易相守难。董洁的短发很惊艳，陈坤演的唯一能让我接受的电视剧。            
(3星)	 还不错            
(3星)	 演技太不行。。。 画面有几个很漂亮            
(NA)	 小时候看得我一把鼻涕一把泪的            
(5星)	 擦肩而过            
(5星)	 陈坤太好了。。            
(4星)	 永远不能忘记冷清秋在那个夜晚，那柔美的回眸，那是我对董洁最美好的记忆。            
(4星)	 多情自古伤离别，更那堪、冷落清秋节。            
(4星)	 描写得很细腻 对男主角从喜欢到恨死            
(4星)	 四颗星给主题歌            
(4星)	 董洁的气质就在那一转身拿着兰花的瞬间迷倒了一堆人，不论男女            
(5星)	 冷清秋，悲情女子的悲剧抉择，婚姻是坟墓吗？            
(5星)	 好喜欢 凄美婉约 陈坤那眼神 董洁的清纯            
(3星)	 片尾曲很好听，董洁和陈坤长得都漂亮~那个时候很迷的，还买了张恨水的小说来看。但现在回头想想，这个故事好像蛮一般的，留下的东西不是很多。            
(4星)	 很好的剧，演员也选的很好啊~~~想不出其他更适合的人演了~~            
(3星)	 以前看着挺好看 放假回去偶然看见电视台放看了几分钟咋觉得这雷            
(4星)	 那时年少~还看不大懂~现在想来意味深长~            
(3星)	 还行是因为有陈坤            
(3星)	 张恨水的言情剧            
(5星)	 经典唯美浪漫伤感            
(5星)	 超爱年代戏~~更爱这部年代戏            
(5星)	 我多么待见董洁，陈坤和他们家呢？            
(4星)	 那个时代的无奈 叹            
(NA)	 一直都很喜欢这部片子。。。陈坤的桀骜不驯。。。            
(4星)	 冷清秋,女神一样的存在            
(NA)	 回忆            
(NA)	 看过金粉世家之后就迷上了董洁....            
(NA)	 不错            
(5星)	 陈坤第二好的作品 看完痛了 也很是感动              
(5星)	 初中时天天狂奔回家就是为了看这个！就因为这部剧喜欢的百合~陈坤那时候还是有点小帅的~            
(4星)	 片尾曲不错~            
(4星)	 画面 故事 背景都非常精彩 电视后段拍的太急了 收的太仓促了。            
(4星)	 冷清秋的美，有一种纯洁的美感，和董洁的风格很符合~~            
(5星)	 偶像版大宅门            
(NA)	 初识董洁。            
(4星)	 关于家族的故事总是很好看            
(5星)	 我的金燕西、我从来不知道一个人的一举手一投足可以那样美不胜收。为何这样美丽的爱情却总要惨淡收场、个性使然？还是命运安排？ 好吧、我心疼。            
(4星)	 喜欢呐喜欢~~~            
(4星)	 挺喜欢董洁的。。            
(4星)	 整个剧让我感觉都在装逼            
(5星)	 不错的演员，不错的改编            
(3星)	 又是一种风格            
(4星)	 ...            
(4星)	 悲剧吗= =            
(4星)	 陈坤。。。            
(3星)	 多给一颗星，是因为陈坤和董洁。整部电视剧编剧有点乱。            
(4星)	 刘亦菲当时到底几岁            
(5星)	 最爱的大陆剧，很喜欢像百合般清新的冷清秋            
(NA)	 大爱            
(5星)	 挺爱里面的陈坤。。。             
(4星)	 这部片子其实拍得挺不错，至少结局让我很是嗟吁。那时候而言还算可以。            
(5星)	 百看不厌            
(3星)	 哥初中有一次放月假看了一个假期@@当年好青涩啊。            
(3星)	 还行吧。董洁扮相不如白领公寓。刘亦菲是真他妈的呆啊。            
(3星)	 冷清秋，真是没有一点温度的名字，如同结局一样是个悲剧。真是奇怪，董洁为什么没红。            
(4星)	 陈坤和董洁其实挺般配的            
(4星)	 美好的董洁            
(NA)	 小怜柳春江 [让她降落]            
(4星)	 相爱容易相处难，有情人未能终成眷属，哎！            
(4星)	 我还是喜欢原著   那谁谁  把我书还我！！            
(4星)	 董洁            
(3星)	 让她降落            
(4星)	 前半段很梦幻，后半段很拖沓。            
(3星)	 董潔真好看。            
(4星)	 董洁真漂亮            
(5星)	 对爱情的描绘很有美感            
(4星)	 一部制作精良的电视，只看这一部，之后的跟风之作可以忽略            
(4星)	 原著比较好看            
(NA)	 多美，又有点忧伤的            
(3星)	 和原书很不一样 在天津拍的 很多天津的景儿            
(5星)	 每次看到他们结婚的那段就不想往下看了            
(5星)	 真的太爱这部剧了！。。。。只可惜后来两人擦身而过。。。            
(4星)	 主角满配的            
(3星)	 其实觉得片尾曲很好听            
(4星)	 国产珠光宝气。            
(4星)	 其实我只记得燕西那段“为了爱你我搬到你家隔壁”的一系列排比句，还有我很喜欢董洁~            
(4星)	 和原著剧情差好多，但是我喜欢电视剧，结局很微妙，燕西，一定要找到清秋            
(5星)	 人生若只初见啊~            
(4星)	 陈坤得多帅啊            
(3星)	 印象最深的竟然是暗香。。沙宝亮的声音真不错            
(4星)	 通过这部剧，我看到了陈坤的魅力。            
(4星)	 当年我是躲在楼道里看完了小说版的...那时候电视剧那个火啊...            
(4星)	 我太喜欢董洁了.这是我最喜欢的角色.            
(4星)	 略显单薄            
(4星)	 哎呀呀呀呀！            
(4星)	 花店一幕的惊艳            
(3星)	 唉 有点不好意思给2星同样难以反驳那么久远不喜欢的东西 无聊            
(3星)	 当时还公开表示那个白妹妹怎么那么难看招人烦，看来。。。。造型真的很重要啊！！！！            
(4星)	 无论是陈坤演的老七还是董洁演的清秋，都是那么的有味道！            
(5星)	 她就像百合一样美丽纤细敏感，他像向日葵一样朝气又跋扈。门不当户不对的结合，为什么最终走向陌路还有很多值得思考的东西。            
(NA)	 年轻            
(3星)	 25集以前都很好看。            
(4星)	 不错的            
(3星)	 又是我妈某段时期的最爱。。            
(5星)	 好一朵美丽的百合花            
(4星)	 张恨水阿~            
(4星)	 再美丽的爱情终究敌不过现实            
(4星)	 结局一般吧~            
(3星)	 EP好听            
(5星)	 无可抑制地爱上了陈坤            
(4星)	 性格决定命运，这两个人其实错在不该相遇。            
(4星)	 董洁在里面扮相好小哦，好清纯哦            
(3星)	 喜欢董洁清纯的造型            
(5星)	 董洁很冷傲孤寂            
(4星)	 喜欢            
(4星)	 记的最清楚的就是董洁抱着百合花转身的那一瞬了            
(4星)	 一代豪门，终究归于尘土            
(5星)	 就因为这片我妈动了给我改名的心思大半年。。= =            
(4星)	 其实看的时候我和我娘都觉得刘亦菲很漂亮            
(4星)	 华丽丽的民国气质，我喜欢~            
(4星)	 又一部影响爱情观的电视剧            
(4星)	 啊~清纯如水仙的董洁            
(5星)	 里面有母校的镜头啊~~~            
(NA)	 李大为是给了我们那个时代的一个童话。            
(4星)	 这样一个深宅大院。。            
(4星)	 我怕····            
(4星)	 喜欢小怜 喜欢润芝            
(5星)	 我的民国...穿...穿...穿            
(5星)	 算完美吧~            
(4星)	 记住一个名字，冷清秋            
(4星)	 暗香            
(4星)	 他俩很登对。            
(5星)	 我认为不错，书和电视同样精彩，虽然我当然不怎么喜欢董洁，陈坤的公子范十足啊。            
(4星)	 覺得董潔很漂亮....            
(4星)	 sars来袭被隔离，电视机只能收到一个台，只能每天和N多同学一起看电视剧消遣。只记得一个镜头：董洁在漫天飞舞的书帖中回头一笑；一句话：男人有多少女人都不值得骄傲，但跑了一个就没脸了            
(4星)	 这部电视剧，捧红了沙宝亮《暗香》但我更喜欢片尾曲《让她降落》            
(5星)	 最喜欢的十部电视剧之一吧。            
(3星)	 劉亦菲的演技，讓我很暴躁            
(NA)	 喜欢里面董洁的感觉。            
(4星)	 记忆里金碧辉煌的画面 和深邃的眼睛 那时那么小 竟近乎嫉妒地羡慕董洁 冷落清秋节 仙女妹妹 拽落凡间 不是一辈子能供着个仙女的男人 总要凑这些热闹             
(5星)	 啊···初中最爱的电视剧了···            
(NA)	 sdcss            
(4星)	 故事不错，但不知道为啥，男女主都不喜欢，反而喜欢年级小小一脸浓妆的刘MM，不过这也是最后一部对刘MM的角色有好感的戏囧            
(5星)	 董洁就像女神淡雅清新~此女  很舒服            
(NA)	 那时候就像看他俩在一起            
(NA)	 就是喜爱明国背景下的故事  奢侈古典怀旧  同样激情温婉            
(4星)	 冷、清、秋            
(3星)	 还行吧，真没别的话可说了。。。            
(5星)	 唯美的画面            
(5星)	 印象很深刻的一部            
(5星)	 董洁跟陈坤当时多美好的演绎~            
(4星)	 董洁非常漂亮。            
(4星)	 冷清秋   cctv            
(4星)	 不错。咱还是蛮喜欢的。就结局令人遐想的空间大了点。。。            
(5星)	 看得我至今忘不了            
(5星)	 那个气质没得讲!            
(4星)	 陈坤哪~~            
(5星)	 伊人何在，总在寒冷清秋……            
(5星)	 很经典            
(4星)	 陈坤演的好神气            
(3星)	 爱结局里擦肩而过的两列火车...            
(3星)	 灰姑娘和王子的故事，可惜幸福生活后就是分手~~清秋好婉约大气呀            
(4星)	 喜欢陈坤,二世祖被他给演活了~            
(5星)	 这个色调真是好呀。。。拍民国的剧，用这个色调，确是一个创新。            
(4星)	 当年稚嫩的陈坤和董洁。也曾听着片尾曲满心的难过。            
(4星)	 各自本色，每个都喜欢。            
(4星)	 美轮美奂董洁董洁董洁            
(4星)	 和妈妈一起看的电视剧。            
(NA)	 只喜欢前面那段。。            
(4星)	 董洁好好漂亮            
(4星)	 就是喜欢             
(4星)	 黛玉的才情，娜拉的勇气，翠翠的倔强。冷落清秋。            
(4星)	 陈坤的小生气质。董洁的梅花孤傲。那大片的向日葵多美。            
(4星)	 还行、、、            
(NA)	 花开 花谢             
(4星)	 开始以为很纯洁，后来就。。。            
(NA)	 只记得电视剧结尾的男女主人公 一个向左 一个向右 永远得分开了              
(NA)	 在这剧里，刘亦菲扮演的白秀珠就像个十三四岁的小姑娘~ 也看不出来这里头的三角情感~ 嫁入豪门还不是什么好事~ 不过故事的结果~ 希望是好的，一把火就把这部戏结束了，火把后的清秋以及她的孩子呢？希望他们是到另一个城市独立生活去了~            
(5星)	 非常好看！！            
(4星)	 很喜欢董洁的宣纸飘了一大片的镜头~            
(4星)	 繁华背后是刺骨的悲凉……华丽精致            
(NA)	 冷清秋 你这样的女子            
(4星)	 金燕西纨纬子弟味道够了，少了一点文艺青年的感觉。            
(4星)	 清秋和燕西            
(4星)	 很少能记得主人公的名字，但是这个可以清楚的想起陈坤说 “冷清秋” 总之，一度很迷恋            
(4星)	 永远都会记得那时候的清秋，百合花一样的清秋……            
(4星)	 大家记忆中灿烂的向日葵            
(3星)	 陈坤实在也太ＧＡＹ了            
(4星)	 因之爱上刘亦菲            
(NA)	 当年很喜欢。            
(4星)	 个人很喜欢那个时代，还有那些爱情之类的有点灰姑娘的故事。只是结局有些悲伤，相遇相爱还是相离了。            
(4星)	 可以,因为张恨水            
(4星)	 曾经我还是很喜欢看            
(3星)	 清秋 带点奢侈的感觉上有点遥远的唯美~            
(NA)	 结局太拧巴。            
(4星)	 初中的记忆            
(NA)	 从此喜欢上董洁，喜欢上百合            
(4星)	 董洁，你就像一朵百合花般纯洁美丽！            
(5星)	 看了好几遍呀            
(5星)	 那时候我们全家都看这个~            
(3星)	 太过沉闷的戏。如果不到一定年纪我觉得都不会特别喜欢的。            
(4星)	 刚发现 还是陈坤 陈坤的眼睛和嘴还有鼻子，还有他对董洁的追求，手段让我觉得浪漫，不过灰姑娘和王子是没好下场的            
(4星)	 太纠结             
(4星)	 真是个大悲剧            
(4星)	 唯一不喜欢它的结局清秋和燕西惨也就罢了！~也没让迟帅逃脱悲剧的命运！~虐啊！！~            
(5星)	 书也有看过。电视剧看了，呵，还是演的很不错的。片尾曲沙宝亮演唱的《暗香》太好听了！            
(4星)	 陪我长大            
(4星)	 那个拥抱。            
(4星)	 挺不错的！            
(5星)	 我是给董洁的分，不是给片子的分！            
(3星)	 很美的画面，注定的结局            
(4星)	 爱死金燕西了            
(4星)	 让董洁一炮走红的电视剧。不错。但是不喜欢陈坤的那个忧伤的眼神，有点做作，配不上冷清秋。            
(NA)	 小表妹吵着要嫁给七少爷呢~囧            
(4星)	 那时候让人眼前一亮的电视剧。 看完电视开始看原著。            
(5星)	 大爱            
(NA)	 我们学校。            
(5星)	 记得当年脱俗惊艳的董洁            
(5星)	 我的最爱            
(4星)	 人生若之如初见……犹记得捧着百合漠然回首的清秋，双手插袋目光游离的燕西，还有那大片大片金灿灿的向日葵……            
(4星)	 那时觉得董洁蛮可爱的            
(5星)	 只评前面一半            
(4星)	 当初那么喜欢那个纯纯的冷清秋，那个时代特有的蓝色学生服，两个小辫子，单纯简单。            
(4星)	 正在看的时候，从球那儿得知我的中考成绩，永远记得，那一刻的欣喜与激动            
(NA)	 金燕西 一个痞子 不能带给人幸福就不要娶清秋            
(4星)	 其实是为了舒畅看的            
(4星)	 董洁真好看~~~喜欢冷清秋这个名字，也喜欢这个角色。            
(3星)	  陈坤 你忧郁死了 帅死了            
(4星)	 当时的阵容不拍红楼梦，可惜了            
(4星)	 初中的时候看了多少遍……            
(4星)	 初见刘亦菲 惊为天人            
(5星)	 又是怀旧时间：又一部让我为了电视剧去看小说并且循环主题曲的片子            
(5星)	 两个都喜欢。。歌也好好听的哇。最喜欢燕西让葡萄藤上开百合那。。哇。            
(4星)	 剧中女人都挺好看的。            
(4星)	 现代版红楼梦，出来了一个刘亦菲。            
(4星)	 排到后面走样了，看得人总是云里雾里。感到突兀不已            
(4星)	 一个家族的没落史            
(4星)	 这种爱情是真的            
(4星)	 最近大爱陈坤，很早前的电视剧了，想当年那个火爆啊            
(5星)	 相比最后的分离，当初那么爱是为了什么？            
(3星)	 少年时的记忆，时至今日，还常常感动            
(3星)	 初中很迷            
(5星)	 结局很让人难以忘记，两个曾经相爱的人就这样错过了一生。            
(5星)	 忘了剧情 觉得猪脚非常好看 哈哈            
(4星)	 我心中无法超越的经典。我最爱的坤儿和董洁            
(3星)	 不喜欢结局            
(5星)	 喜欢里面的陈坤和董洁,而且只喜欢那里的他们，在我心里似乎那就是他们真正的样子....            
(4星)	 冷清秋             
(4星)	 暗香这首歌很不错。话筒老是出现在镜头里。不爽。            
(NA)	 真是喜欢冷清秋这个名字 有机会想看看书            
(3星)	 其实我看过很多电视剧            
(5星)	 人间有味是清欢            
(5星)	 力荐。一则是因为张恨水老先生是俺邻居，二则从燕西身上看到了另一个自己，一个只属于潜意识的自己。            
(5星)	 很不错            
(4星)	 酒已都醒，如何消夜永。            
(4星)	 那時候我就覺的陳坤帥死了，好吧，我有過少女情懷            
(3星)	 当年看到燕西和清秋结婚的时候，那是他们最幸福的时候吧。。。现在看他们的悲剧= =            
(5星)	 不一样的电视剧 金灿灿的            
(5星)	 很有韵味            
(4星)	 高中的回忆民国年代 张恨水 鸳鸯蝴蝶派才子佳人的故事            
(NA)	 董洁好漂亮！            
(4星)	 南来北往的列车带走了擦肩而过的彼此。雁过无痕。伊人何处？总在寒冷清秋。            
(3星)	 好久以前的记忆了！            
(4星)	 陈坤演的真好 三姐夫最帅            
(5星)	 感觉很不错，喜欢金粉的剧情，有些很浪漫，有些很悲凉……            
(4星)	 除了结局。            
(4星)	 对没看过原著的我来说够不错            
(5星)	 如果你不能让她降落，就放她自由。            
(4星)	 看过的为数不多的电视剧之一。刘亦菲和董洁都很美。            
(4星)	 喜欢百合花，那种纯洁的感觉好喜欢            
(NA)	 蛮喜欢的            
(3星)	 我讨厌陈坤的嘴脸。            
(4星)	 可惜 可惜啊            
(4星)	 我很喜欢那个年代的那种感觉．（我还真不爱国．．）            
(5星)	 不知道在这蛮横的白小姐怎么摇身一变就成了小龙女和王语嫣，还是更·喜欢淡淡的清秋，可是这是否告诉我们女人不要太孤傲和聪明呢？林妹妹总是得不到幸福。            
(3星)	 当时就看了开头和结尾。。。那时就很不喜欢刘亦菲了。            
(4星)	 是不是所有的爱情最后都会在生活的现实中化为灰烬，大概不完美的爱情才会让人有遐想的空间吧。            
(5星)	 它不是悲剧            
(5星)	 清秋燕西的爱是多少人的向往，可又有多少人能在现实中消受？            
(4星)	 完全冲着董洁的面子            
(5星)	 那时还是初中生……            
(4星)	 非常喜欢董洁姐姐            
(4星)	 张恨水的作品一向很喜欢，真实又深刻。这是最早接触的作品，记得结局害我哭了一下午。            
(5星)	 多漂亮啊！            
(4星)	 感觉很好，有的时候悲伤、分离更能让大家记住男女主角的爱情，记住这电视剧            
(NA)	 张恨水呀张恨水            
(4星)	 如果不是陈坤和董洁演。。就太不符合原著了            
(NA)	 早期的一部经典片.......超喜欢金燕西.......那时刘亦菲的演技很一般不比现在哦......好像已经是很多年前的片了.......至少五年了......老片.....            
(3星)	 暗香  蛮好听的            
(5星)	 喜欢董洁和她的百合    喜欢小莲和春江 伟大的爱情  佩服张恨水            
(4星)	 你爱看的我一定会去看            
(NA)	 更哪堪冷落清秋            
(4星)	 不太俗            
(4星)	 “天下无不散之筵席”，可是又有多少人知道筵席散场后的悲凉哪？菊花落尽，百合凋零，徒留满地的忧伤。曾经那么相爱的燕西和清秋，最终难逃擦肩而过的命运，是二人之错还是时代之过？            
(3星)	 喜欢董洁            
(4星)	 学唱《暗香》的往事......            
(4星)	 跟妈妈一起看的电视剧让她降落很好听            
(3星)	 喜欢董洁的气质,干净.            
(NA)	 似乎也是跳起看的。            
(3星)	 悲剧。当年看的泪眼朦胧。            
(4星)	 就是没看结局            
(4星)	 只是很向往那一片向日葵。幸福地追逐。            
(3星)	 陈坤演的有点儿过了还是喜欢冷清秋的回眸开始总是美好的，浪漫的结局确实心酸的这样的故事总是叫人难受            
(5星)	 非典的时候看的，，觉得可好看了！            
(5星)	 时隔之久，重拾记忆            
(4星)	 不错的大陆电视剧  通过这部剧认识了  刘亦菲 董洁和陈坤```            
(4星)	 凄美的结局~            
(4星)	 其实拍的水平不低,就是陈坤有点做作            
(5星)	 每个人物都很到位 非常完美             
(4星)	 我喜欢主题曲            
(4星)	 虽然没有结局 但至少花开过            
(4星)	 在上个世纪飘摇的二十年代，一切都在崩析与重建的边缘摇摆。金、白两大豪门家族内部矛盾在激烈冲突，北洋军阀勾心斗角，争权夺利……在“金”和“粉”的奢华后面，却是杀气腾腾的尔虞我诈，温情脉脉的亲情微笑，慈祥的天伦之乐，让金钱侵蚀得狰狞可恶，名门世家开始走向衰落……             
(5星)	 当时非常喜欢。。。燕西追清秋那段。。。非常非常非常非常之浪漫。。。董洁的气质很好            
(5星)	 喜欢啊~~但只限于前半部分,燕西追求清秋那部分.清秋捧着那盆百合转身那个镜头真是经典!            
(NA)	 月光，深巷，他说，小姑娘，找个你爱的人好好谈一场恋爱吧            
(2星)	 无趣，近看一帮女人斗嘴了            
(4星)	 伤感            
(5星)	 zan~            
(3星)	 典型的中国大陆电视剧，永远都是不是先喜后悲就是先悲后喜！不过还行，第一遍看的时候还是很感动的！            
(2星)	 很久以前看的，不喜欢演员，糟蹋了原著。            
(5星)	 就是好喜欢。            
(3星)	 金少爷深情,就是长相不斯文            
(4星)	 那个百合一样清冷的女子，最终独自凋老于岁月。            
(4星)	 电视上到处都是这个人的影子            
(4星)	 不喜欢这个结局，也许人总是学不会珍惜眼前的吧            
(3星)	 片子的剪辑很有问题…到现在都没想明白小怜走的场景为何出现了同样的两次……            
(5星)	 原来不喜欢，现在看起来居然非常喜欢了。陈坤的小样很可爱，董洁气质吸引人，刘亦菲挺水灵的            
(4星)	 因為結局剪掉一顆星 再因為我不知道他到底想干嘛所以再剪掉一顆星星 因為董潔加一顆星 再因為陳昆不加也不剪星 所以是四顆星            
(4星)	 张恨水我还买了原著可惜到现在只翻了不到十分之一- -            
(NA)	 凄美的爱情，遗憾的结局，造就不衰的经典。。。。            
(4星)	 喜欢             
(4星)	 催泪弹！            
(5星)	 喜欢董洁。。。            
(4星)	 那个结局啊结局            
(5星)	 真的好好看啊，我看了好几遍还是很喜欢看！！！            
(5星)	 陈坤和董洁演技都很好！！！很赞的电视剧，喜欢看前半部分，22集前，主线是温馨的，燕西和清秋的美丽动人爱情~~~            
(NA)	 很早以前看的。还是喜欢。            
(NA)	 豪门的繁华与悲凉都在其中了            
(4星)	 看得好悲怆与原著出入较大            
(4星)	 冷清秋 很喜欢这个名字 一如多年来一直喜欢这部剧的片尾曲 剧情已记不清了 。 值得一提的 刘亦菲展露头角的表演 以及让人难以忘怀的结局 分不清梦或真实的拥有 但确是拥有过的 也许是悲哀 却让人释怀            
(5星)	 重温过去的时候一激动打了五星，也许某天突然就不再爱。如同戏里那样。            
(5星)	 我不爱看悲剧            
(5星)	 我承认我很爱。            
(5星)	 一步浪漫至极的电视剧~陈坤在里面几乎是手把手的把所有追女孩儿的招数用了一遍，加上强势背景和忧伤眼神，清秀内敛如冷清秋也无法抗拒。。            
(5星)	 董洁在这里还没那么讨厌的= =            
(NA)	 董洁董洁董洁董洁            
(4星)	 当年的小龙女才14岁..........太可怕啦            
(4星)	 因为这部电视剧，而看的原著            
(5星)	 喜欢            
(3星)	 月中天            
(4星)	 最初的结尾让人很人感伤。。。。相爱容易相处难。。。再美好的爱情也经不住现实的折腾            
(4星)	 还没长开的刘亦菲。            
(4星)	 挺喜欢陈坤，忘不了旧上海的爱恨情仇            
(NA)	 经典。            
(3星)	 = =哎……            
(5星)	 花花公子            
(4星)	 结尾不好            
(4星)	 初二时极度迷恋的一部电视剧~~            
(4星)	 那个时代的东西总是百看不厌~~            
(4星)	 里面陈坤的N种告白方式倒是很浪漫            
(3星)	 眼花缭乱的情感            
(4星)	 演员的精彩胜过故事的精彩。            
(NA)	 大学那会看的呀。。            
(3星)	 歌那么红，电视比歌逊色了点            
(NA)	 看的时候一集不落啊，董洁怎么这么清纯啊            
(NA)	 喜欢那时候的那种东西 纯情            
(4星)	 陈坤陈坤            
(1星)	 啥玩意啊            
(3星)	 其实很不喜欢那个年代的东东。            
(5星)	 一大家子够热闹；一大家子够多是非；一大家子最后够落寞。            
(4星)	 质量真的过关的一部国产电视剧（多不容易            
(5星)	 冷 清 秋             
(5星)	 这部片子 是我至今为止最最最喜欢的一部电视剧 我觉得没有另外的可以超越了            
(4星)	 让她降落 新鸳鸯蝴蝶派            
(5星)	 亲爱的你告诉我，为什么我们的感情一去不复返？            
(5星)	 冷冷清清若秋燕            
(4星)	 皆大欢喜一点比较好，据说有第二部，拍了没？！            
(3星)	 多少年了？            
(NA)	 还改了小说的结尾，但是主基调是没法改变的...那就是爱情是靠不住的..或者是靠了发现不住..后者根本不能靠...            
(4星)	 爱情盛放凋零就在一念之间            
(3星)	 故事单薄            
(NA)	 那时候还小，没怎么看明白            
(3星)	 董洁怀抱百合花时的惊艳。。。刘亦菲的那张欠揍脸乍现。。。            
(5星)	 我很喜欢冷清秋^_^            
(4星)	 恰到好处            
(4星)	 陈坤前面追董洁多浪漫~主题曲好听~董洁还真是人淡如菊啊 ~            
(4星)	 更那堪冷落清秋节...            
(4星)	 就是因为看了这部戏才去看原著的            
(3星)	 特别喜欢董洁饰演冷清秋的气质，但和陈坤很不搭。            
(5星)	 喜欢！            
(4星)	 现实也何尝不是如此...            
(3星)	 片尾曲火了            
(4星)	 最近在怀旧~~            
(5星)	 董洁，柔弱的知性美，注定会哭一辈子。            
(4星)	 清秋～            
(3星)	 精心制作的偶像剧。            
(3星)	 天使一样的清秋啊。他和她都是很好的，只是结局那么悲伤。            
(4星)	 挺好的,但是这种电视剧太累人,看一遍可以了            
(3星)	 花、            
(4星)	 但是还是想在看一遍。果然生活在不同阶层的人在一起是很勉强的，            
(4星)	 非常不错，陈坤在这里真的是很帅，里面的爱情真实又感人！            
(NA)	 最好看的民国剧吧 我觉得            
(4星)	 董洁那时候很纯真            
(5星)	 看了书才发现，电视剧演的几乎是一个童话            
(3星)	 嗯 似乎看过            
(5星)	 画面好美            
(5星)	 回忆我的初中同桌 记得那个时候他最喜欢第二天跟我讨论剧情 还有那首主题曲 很好听 我现在就 谷歌去喽 ！暗想  对             
(5星)	 如果你能让她降落 天空如自由无尽头 可知那颗心在风中太落寞 至少让她降落在你怀中。     更那堪冷落清秋节。            
(4星)	 曾经几多喜欢看这个 片尾曲的时候还能得瑟几句            
