http://movie.douban.com/subject/3861997/	绝代商骄
(5星)	 阿佘在这里表现很出彩，很真实，比宫心计好多了            
(4星)	 还好。            
(3星)	 轻松愉快~            
(NA)	 喜欢黄子华，喜欢他的所有            
(NA)	 片子开始,很吸引人!可是后半段套中套,情节也有点雷            
(NA)	 黄子华很有才，看起来不像五十岁的叔叔            
(3星)	 高智商游戏            
(NA)	 超好看 黄子华有味道            
(5星)	 只要有黄子华那肯定错不了啊！            
(5星)	 喜欢黄子华和阿佘            
(NA)	 通过这部剧发现黄子华的魅力所在。            
(NA)	 好看死了。从杭州追到台州，又追到西安。            
(4星)	 虽然剧情有点扯。但佘诗曼在这部戏里演的好多了，比在宫心计里的三圣母有血有肉多了。。真不知道为什么，每次tvb的台庆戏都还不如平时一般的剧。。万恶的编剧啊···            
(5星)	 喜欢看，哈！黄子华和三水妹的配戏好精彩！看得开心！            
(5星)	 本来不喜欢佘诗曼，看完后非常喜欢本来就十分喜欢黄子华，看完后难以抑制的喜欢~            
(4星)	 3天看完的，前面几集看得确实很爽，商业元素加了进去，而且恰到好处。但是肥皂剧就是肥皂剧，越来越没有意思，没有必要的分支情节，而且情节有的不了了之。不过这种类型的剧集确实较为的过瘾。要是在商业方面更为的加深，把商战的部分重点刻画出来，那就更过瘾了。。            
(5星)	 我越来越爱你了            
(NA)	 09年度最爱的港剧~因为黄子华！            
(4星)	 黄子华，没话说。。。            
(2星)	 很喜欢黄子华，但实在看不下去现在的TVB了。            
(5星)	 黄子华啊，让人怎能不爱你。太可爱了啊。。            
(4星)	 这次佘诗曼的角色很讨喜啊~喜欢~而且。。真的。~果然不愧是黄子华啊~~~真的很有意思~笑点也挺多的~~~多点这类型的剧啊~~~期待~            
(3星)	 看了一半，没看下去的兴趣了            
(5星)	 好久么看到这么喜欢的港剧了            
(4星)	 不补完了。...            
(5星)	 看玩了，好笑，挺好玩的剧，结局的那个局不够深度，所以不可以算经典            
(3星)	 好吧，我看腻黄子华的表演了。            
(4星)	 麦提爽比于乐天和莫作栋来得沉重多了，是我偏心吗？麦提爽真是难得啊，不过莫作栋更扯，而且结局真是太仓促了            
(5星)	 好搞笑..哈哈.            
(4星)	 商战和亲情方面的设计都很平庸，好在有男女主角间无厘头的恋情救场。《栋笃神探》被我视为港剧中的经典，那部打着侦破招牌的剧集很多年后回忆起来更象是一部成功的爱情戏。这方面本片可谓异曲同工。喜欢三水妹这个简单的女人，这大概是佘诗曼最可爱的一次。            
(3星)	 剧情一般，没什么意思。            
(4星)	 喜欢高智商滴~支持支持~            
(4星)	 还不错额 喜欢上黄子华额 他在里面太有智慧了            
(5星)	 工心計～計到盡是抑鬱已上高危～自滿同時自閉～成名但好污穢～逃避害怕的問題～～            
(5星)	 舍不得看22集……迷上了黄子华同志……这两天都很惨啊。可惜，已经憋不住看了结局了，晚上要发梦了……            
(4星)	 一直都不喜欢黄子华，虽然很多人喜欢他，不过看了剧之后觉得还可以。麽办法，栋笃神探我都没看完的。 佘这里面虽然很八婆，但是觉得比三好容易接受多了。 大爱谢天华还没有出来呀。哈哈。laughing哥。~            
(4星)	 黄子华最赞了呢～            
(5星)	 有没有跟之类型差不多的电视剧   喜欢这种类型的            
(5星)	 黄子华黄子华~~~~赞~~~~~            
(NA)	 單單只看好ss同埋子華            
(3星)	 因为是黄子华的戏想看。而且据说佘诗曼在里面也不错话说黄子华还真不显老            
(4星)	 香港的电视剧特点就是标题是说商业的，实际上是说爱情亲情友情的，不管这部戏以什么为主题，实质性内容终究还是会回到合家欢时间的究极主题——感情！这也是TVB之所以比电视台专业的根本性原因！            
(4星)	 很久不见黄子华依然那么搞笑，从台词到演技，故事讲的也不拖沓，几个配局也挺出彩（虽然都无比捻熟了），唯一的缺憾就是看的是中文配音版...            
(3星)	 冲着黄子华~            
(4星)	 呵呵,觉得蛮好看的,喜欢黄子华.            
(NA)	    谈恋爱都可以有试用期啊爽真D系搞笑~            
(4星)	 子华竟然有感情戏..            
(3星)	 看到第十集有点看不下去了，不过听说剧情后面才开始精彩，所以准备继续~            
(3星)	 怀念港剧,怀念TVB，怀念捞家，怀念萱萱，怀念。。。            
(NA)	 没看全            
(5星)	 看完这部剧后 爱上黄子华            
(4星)	 黄子华..厉害            
(4星)	 看电视剧的原因就那么几个：剧情好；能打动我；够短            
(5星)	 挺轻松的，不仅能轻松看到怎么做生意。还能看到很多感情的真相，原来，这么多年以来，爱情中每个人的表情和行为一直没有变            
(NA)	 不错，强烈推荐！黄子华还是比较强的！            
(3星)	 马马乎乎            
(4星)	 最近还比较欣赏的香港片之一            
(3星)	 实在不喜欢佘诗曼            
(NA)	 黄子华真的很迷人            
(5星)	 后知后觉 看这片才认识了黄子华 演得真不错 尤其是前几集 佘诗曼依旧很漂亮            
(5星)	 虽然不是很长，但是黄子华的戏每部都很经典            
(5星)	 Be mad on this charming man, 黄子华            
(4星)	 还可以啊，搞笑的商业            
(3星)	 最有看头的就是黄子华，在里面的麦提爽性格让人捉摸不透，使出的经济怪招，每一招都很吸引人，看不知道现实生活中，到底管不管用，呵呵。            
(NA)	 好唔錯噶港劇，好搞笑，學到唔小嘢喔，哈哈，黃子華金句！！            
(3星)	 主要看点也就是黄子华，但到剧的后半部他居然收敛了还严肃了；佘诗曼就是个彻头彻尾的大花瓶，叫叫嚷嚷地实在有点吵            
(4星)	 这本真的蛮好看的            
(3星)	 故事情节较散乱            
(NA)	 突然发现，黄子华还是挺有意思的~佘诗曼也没有印象中那么不好了~            
(5星)	 9            
(4星)	 轻松短剧            
(2星)	 实在不喜欢这类屋子里的情景剧，黄子华贯穿整部剧不换衣服的风格，佘诗曼颠覆我心中的女神形象！            
(5星)	 老嚼嚼却嚼得我胃口大开。            
(3星)	 如果没有黄子华，这部电视剧请问看点何在？            
(3星)	 there is a lot of knowledge about economy.            
(NA)	 ss在里面很好看  剧情搞笑  有了黄子华的加入果真是不一样~~            
(4星)	 還好!還好!            
(5星)	 黄子华的人格魅力很强大，佘诗曼的泼辣很可爱            
(4星)	 黄子华的风格，看完后重温了栋笃神探            
(5星)	 黄子华的栋笃笑式的电视剧，广泛的经济学知识用深入浅出的方法去诠释，值得一看            
(4星)	 看完，虽然有点老套，但是过程穿插了很多商业信息，吸引了我……            
(4星)	 hk本土菠萝油王子还是挺有吸引的            
(3星)	 欣赏黄子华的才华才专门上网看了一遍，剧中将一个个商业案例连串带出，黄子华通过直白明了的方式解释不少商业名词，值得一看，唯一不足，就是港剧喜欢拖沓。            
(NA)	 ···还能懂些商业知识··整部剧都不错            
(5星)	 看到一个网友的评论说的真好.黄子华的戏就是他的独角戏.光看他就够了.            
(2星)	 沒意思！            
(5星)	 一部口碑剧，网友说的很好，如今谁能够靠个人魅力征服观众，那么非黄子华莫属了~~佘诗曼终于也有了新的突破，很有观众缘，这部剧的超高收视率也证明了这是一部值得推荐的剧，喜欢看港剧的人可以试试看~~            
(4星)	 没有黄子华的话，最多2星。佘诗曼越来越有喜感了            
(4星)	 黄子华是保证~            
(4星)	 蛮搞笑的片子 一开始笑的有些夸张 但是后来又有些心酸 看了此剧之后也发觉自己喜欢三水妹了            
(5星)	 one factor to push me to set a PR company            
(5星)	 就是中意子华~~            
(5星)	 黄子华就是保证，顶~~            
(5星)	 从此喜欢黄子华            
(NA)	 我觉得佘诗曼长得其实还湊合            
(4星)	 黄子华的现代都市剧大部分都是比较好看的。这部绝代商娇比起前一部《栋笃神探》少逊色了些。我个人还是比较喜欢他和蔡少芬的搭档            
(5星)	 很不错。很喜欢黄子华演的角色，既聪明又幽默。值得一看！看了之后会觉得一个男人帅与否与外貌无关，是由内而外散发出的气质！            
(5星)	 黄子华不错...            
(4星)	 他得表现总是这样特别            
(5星)	 哈哈，低调的强大，好好学习下            
(4星)	 喜欢黄子华            
(NA)	 这么高智商的人，难找            
(4星)	 喜欢黄子华的啊。。李绮红很久不见了，一直记得当年可爱甜美的她            
(NA)	 无商不奸，但每人心中都有慈心。            
(4星)	 很少有的 一集集追的 电视··老男人也是有魅力的            
(NA)	 里面有很多很多星巴克的杯子~            
(4星)	 子华好得！            
(5星)	 题材新颖、情节轻松            
(4星)	 轻松诙谐，不错的            
(5星)	 超好看的            
(4星)	 只能说一般，前几集还可以后面就越来越不好看啊，不过还是很佩服黄子华            
(4星)	 都几有趣啊……            
(5星)	 真的超搞笑的..想起了看过的经典 金枝欲孽 珠光宝气 ..就是太短了..因为此剧爱上子华了~哈哈..刚开始看还觉的- -..谁啊..长这么丑..还那么无赖..真是越看越爱...!            
(NA)	 前几天才看完 很不错 很有笑点            
(4星)	 麦麦是疯子一只。看到后面越来越喜欢。其实佘诗曼演的还真不错的。            
(5星)	 黄子华的个人魅力            
(5星)	 黄子华一贯的搞笑风格，感觉就是奸人坚的现代版~~佘诗曼的衣服一套套额，可以学习学习~laughing哥 --》白饭王子 哈哈，还是可以哒            
(5星)	 喜歡黃子華在這裡演的 爛好人一個             
(5星)	 可以TVB首次拍这部是关于经济的电视～～好～～题材            
(NA)	 大爱黄子华~~            
(NA)	 强~            
(4星)	 很轻松~黄子华依旧有看头！            
(5星)	 tvb今年不错的电视剧，剧情耐人寻味，轻松搞笑，佘诗曼演技很好~            
(3星)	 还行            
(3星)	 这部片子主要是注重的是剧情，场景设计不是怎么的样。            
(5星)	 主角换谁我都看不下去。。            
(5星)	 挺不错哦            
(NA)	        紧凑的故事节奏，穿插了些许搞怪爱情的调调，感觉不错。    男主角虽然不帅，但是有种吸引人的力量。佘诗曼也在剧中大秀服饰，感觉还不错            
(5星)	 看了才知道    第一次感受港剧也能给我着迷的魔力            
(5星)	 比较耐人寻味的一部戏，搞笑之余又学到嘢            
(4星)	 黄子华和谢天华就是卖点和亮点，大爱~~            
(4星)	 前部分还不错，到后来正义感越来越强的时候，可看度就越少了            
(4星)	 嘻嘻哈哈 一笑了之            
(5星)	 子华难得演感情戏这么丰富角色，当然一贯的栋笃搞怪也绝没少。            
(4星)	 喜欢子华            
(NA)	 不错            
(4星)	 挺搞笑的，看完了，不错            
(5星)	 intelligent = glamorous!!!            
(5星)	 虽然不喜欢佘诗曼 但是冲着黄子华的搞笑 也必看啊！            
(5星)	 黄子华还是黄子华，麦提爽和莫作东一样的水准。虽然阿佘和ADA还有距离，但是喜剧的她远可爱过装好人的她。            
(NA)	 不错不错，认识了栋笃笑，从此迷上            
(5星)	 轻松又有用的好戏            
(5星)	 麦提爽好帅！            
(4星)	 蛮好看的，黄子华和佘诗曼都很出色，但是要看粤语的比较有感觉            
(NA)	 黃子華是最好的talkshow演員            
(NA)	 好看，搞笑，不过有点无聊，内容缺乏深度            
(5星)	 学到很多商业管理知识。黄子华好爷们啊~我是小明~我是好孩子            
(5星)	 喜欢黄子华。。。            
(4星)	 不错不错，佘诗曼演的我都喜欢呀！            
(5星)	 1 粤语够经典，跟家姐一起看            
(4星)	 搞笑            
(5星)	 好想看黄子华的栋笃笑啊            
(4星)	 黄子华越来越老了，不过我还是很喜欢他            
(4星)	 日，没一个漂亮的            
(4星)	 突然迷上了穿黑红格子衬衣的男人。            
(3星)	 还是能给人点收获的电视剧            
(5星)	 很喜欢黄子华            
(3星)	 没有栋笃好看，但是有一霎那让我很感动，鉴定完毕。。。            
(4星)	 确实是商业奇才。            
(4星)	 都几有趣啦。。我男友十分喜欢            
(4星)	 说粤语的冲动。            
(NA)	 还是超级喜欢黄子华~完全冲着黄子华看得这部戏            
(5星)	 因为黄子华，令我对佘诗曼好感大增，华华～～～撒花～～～你的脸太贱了～～贱的我好爱啊～～有点怀念你和嘟嘟的对手火花，这是最近唯一让我笑的tvb剧            
(5星)	 黃子華！！！！！！！！！！！！！！！！！！！1            
(5星)	 有趣的喜剧+商业的竞争=绝代商骄            
(5星)	 真的是一部不可多得的影视作品！！！            
(NA)	 低调作人，高调作事；            
(4星)	 喜欢在电视剧里能学到东西,不知道那些二八理论、长尾理论可不可用            
(4星)	 鍾意！            
(5星)	 很好，很TVB。            
(4星)	 You&#39;re Hired            
(4星)	 原来当CEO 都可以咁有型。            
(4星)	 只为子华            
(4星)	 呢间房简直就系东邪西毒既混合体——西邪吖            
(4星)	 居然和佘诗曼接吻了，我惊讶到叫出来，还是无意识地。。。。以前都没和女主在一起啊。            
(4星)	 最后的师徒斗法若能更精彩就好了，结尾有点仓促            
(NA)	 很不错,很有启发.            
(4星)	 很搞笑            
(4星)	 佘诗曼演这么阳光活力的角色多好看的            
(5星)	 爱上了黄子华这个男人            
(5星)	 是继巾帼枭雄后又一部TVB 的好剧......            
(NA)	 好搞笑啊，值得一看。            
(5星)	
(3星)	 这戏容易让人分不清他们到底是在演戏还是在展现平日的自己            
(5星)	 轻松搞笑            
(4星)	 角色设计的好好啊。不过剧本一般。            
(4星)	 6集 弃辽            
(NA)	 虎头蛇尾            
(NA)	 不错            
(4星)	 最後的橋段甚差。            
(4星)	 黄子华是精髓啊！            
(5星)	 5颗星给子华~~            
(4星)	 香港的读书人的新作，他是香港人的少爷。            
(5星)	 黄子华~！짱!            
(NA)	  我喜欢这类电视剧 有一定的搞笑成分。且赋予男主人公一定的能力            
(4星)	 黄子华真的好年轻啊，根本不像奔五的人啦。            
(4星)	 嗯，还不错            
(4星)	 感觉佘诗曼的衣着对于现在好像有点过时了，短裙被长靴？            
(5星)	 稍微学了一点经商理论，还是比较有启发意义的。            
(5星)	 感觉阿佘的演技确实成熟了~~黄子华依然牛~~            
(5星)	 看完后对佘诗曼这个长相颇为严谨的女子有个改观。            
(5星)	 支持黄子华！！            
(4星)	 10年后看的第一步港剧。冲着里面“商”道才看的，喜欢前半段剧情，到后来也免不了俗，毕竟是TVB出产的模式。办公室生存哲学蛮实际的，还有很多经济学理论穿插其中，虽然都只了解个大概            
(3星)	 挺搞笑            
(4星)	 精彩！把简单的经济知识演变成老百姓易懂的事件            
(5星)	 前半部分可谓非常好看！！！            
(4星)	 不错，喜欢黄子华..            
(4星)	
(5星)	 黄子华一直在港台的非主流扛鼎。            
(3星)	 黄子华出名搞笑.            
(5星)	 延续TVB风格。看的时候很开心，看完很快忘记。效率高，剧情不严谨。            
(4星)	 想学商业知识的基本不要想指望本片，依旧还是小人物生活喜剧，不过话说生活本来就是一本厚厚的哲理书。喜欢三水妹和麦提爽的每一次互动，那个树洞，还有兑换戒指证明很有喜感，还有那个鲶鲶鲶鲶鱼，呵呵            
(5星)	 黄子华好掂~！            
(4星)	 麦提爽告诉我，在爱人面前畏首畏尾是一种负累，在朋友面前硬充英雄把一切都扛到身上也是一种负累。            
(4星)	 佘大妈。。。恶~~~~            
(NA)	 绝代商骄            
(5星)	 通俗易懂又有教育意义一好剧，哇哈哈            
(5星)	 看这部电视就是冲着DAYO去的··总体可以··中间有段很无聊（童一本出来后）            
(NA)	 结局十分恶心，晕了~            
(4星)	 good            
(3星)	 做生意真的能这样？            
(5星)	 黄子华啊黄子华怎么那么搞笑哩~            
(3星)	 更喜欢佘诗曼在《法政先锋II》中的形象，干练~            
(5星)	 我看这部电视剧完全是因为黄子华。。。            
(5星)	 子华有才~            
(4星)	 喜欢黄子华的淡定。阿佘则继续进步，越来越有一姐范儿～～            
(3星)	 很稀饭TVB所有的电视剧，很稀饭佘诗曼～            
(5星)	 很好看,還能學點東西,尤其是第二集的時候笑瘋了剛開始看的時候,真的覺得黃子華很醜,總是穿著那件很難看的紅色格子襯衫,後來發現這人很聰明,臺詞會自己改.演技又自然~很棒的一部電視劇~            
(4星)	 就看看佘诗曼，最后几集很潦草~            
(4星)	 好鍾意麥提爽            
(4星)	 奸商，奸商，无奸不商。商家说：“不放糖，怎么能把橙子里的糖份吸出来呢？”            
(NA)	 好喜欢黄子华 喜欢他            
(3星)	 还不错，尤其是后来两个活宝相爱的时候，很有趣，但是有点牵强。            
(5星)	 智多星            
(3星)	 3.5比较合适            
(NA)	 从此片开始，崇拜黄子华。            
(3星)	 惊喜黄子华，阿佘~            
(5星)	 受益匪浅            
(5星)	 边学Biz，边relax。黄子华不错，嘿嘿。            
(5星)	 必须推荐。认识我的必须看。哈哈~            
(NA)	  冲着黄子华来的 喜欢他的男亲女爱            
(5星)	 TVB某程度上压抑了黄子华 否则可以更搞笑            
(4星)	 看久了，会觉得有点无聊 啊·            
(3星)	 前面看得很開心啊...可怎麼覺得越到後面有種牽強的感覺...            
(5星)	 佘诗曼的突破形象，long time no see嘅李绮虹~            
(3星)	 说实话，我是冲着评价比较高才去看的这部片子，不得不说我很失望。没什么内容，也没什么新意，我只看到一个很作且圣母样的男人哭着喊着要给人还债，而且这样的剧情从头演到尾不断地重复。            
(NA)	 黄子华的演技太好了，特别是那种无辜的眼神，蛮喜欢的            
(5星)	 黄子华，独角戏。            
(4星)	 很喜欢爽哥的智慧和态度   很喜欢三水妹的善良和理解            
(5星)	 喜欢有才华低调不骄傲的成功人士            
(5星)	 虽然还不错，但更怀念《男亲女爱》，每一集都搞笑。            
(4星)	 黄子华和佘诗曼，都非常适合这两个剧中角色，全剧最喜欢的就是这两个人物。            
(4星)	 麦的角色很贱也很赞~~~总之喜欢~~            
(4星)	 记得几年前看过黄子华的《栋笃神探》，就感觉他特别搞笑，所以对这部剧集也是抱着看他如何搞笑去看的，没想到看了之后就吸引了我一直看下去，从这部剧中不仅再次看到了黄子华的另类搞笑演绎，也了解到了一些商业上的运作及策略，近期不错的一部剧，推荐。            
(5星)	 一向喜欢看港剧，黄子华搞笑，喜欢三水妹的性格，好看            
(4星)	 假期结束前的无聊追片....            
(4星)	 結尾有點小小倉促。棟篤笑好好玩。            
(5星)	 大爱黄子华演的这种角色            
(4星)	 黄子华不错~长的不算帅，却是很有自己的想法的演技派~            
(4星)	 很喜欢黄子华，他演的tvb片子不多，不过每部都很经典，这部也是，诙谐幽默，还能知道一些商场小秘诀，哈哈，让人开怀的同时学点东西，不过tvb所有的片子都逃不过那些套路，爱情，几乎大团圆结局。不过这样也好，生活已经很无奈了，至少在片子里让人虚幻一把            
(4星)	 黄子华确实太有才啦！喜欢他演的溥仪。            
(4星)	 好多搞笑噶片段，好多有意思的台词，仲可以学到好多野！            
(5星)	 非常好看，黄子华太嗲了！也没有那么讨厌佘诗曼了            
(NA)	 黄子华~~~            
(5星)	 我觉得港剧不比韩剧差！              
(NA)	 搞笑            
(3星)	 完全是冲着子华去的~            
(4星)	 还满搞笑的            
(4星)	 嘻嘻乖乖~            
(5星)	 冇左黄子华嘅夜晚 好似失恋咁~唯有重复睇多几次啦~            
(4星)	 子华好野～～～            
(4星)	 黄子华。            
(5星)	 非常好看！            
(NA)	 黄子华经典栋笃笑，还是免费收看            
(5星)	 好玩，绝对好玩            
(5星)	 子华，没办法 全家都爱你！            
(3星)	 真是讨厌余诗曼了,什么戏都来蹭一脚,            
(3星)	 子华帅哥魅力不减            
(5星)	 只有用心体味剧本，才能发现真知!不然，你看到的只是娱乐1            
(4星)	 还是逃不过后来就不好看的宿命吗……            
(4星)	 挺不错的，黄子华的喜剧片别有一番风味。            
(5星)	 依然是为了黄子华~~~佘佘也表现不错            
(3星)	 前面几集还可以。话说后面就走温情的路线。不是很适合观众刁钻的口味。            
(5星)	 麦提爽            
(5星)	 多么好的阵容哇，必须看必须看~            
(5星)	 黄子华！！！            
(5星)	 黄子华的东东当然力荐            
(4星)	 好久没看tvb了            
(5星)	 太好看了啊            
(4星)	 有些地方挺逗的~            
(NA)	 推荐·            
(5星)	 good!            
(5星)	 很多财经方面的知识。            
(3星)	 身边的朋友评价很高，我只是对黄子华感兴趣。            
(4星)	 故事有点虎头蛇尾的感觉。黄子华和佘诗曼演技都不错。            
(4星)	 黄子华真的很好笑~ 可怜他那么聪颖过人的一个天才竟然会就这么栽在小气女子手里            
(5星)	 一向喜欢黄子华，魅力男人。            
(NA)	 有点搞怪，还有点奇怪，            
(4星)	 黄子华确实是有实力的            
(NA)	 昨晚熬夜看完了，如果该剧没有了黄子华，那是相当烂，有了，还是烂。情节没新意，后半段看着总让人不舒服，觉得是很仓促地将一些情节拼凑起来的，不过麦提爽和林淼淼的完美结局还是让很多观众舒服的。            
(4星)	 只整合~很喜欢·            
(4星)	 搞笑~~经典~~反正挺好看~            
(NA)	 今年至今最好看的一部。            
(5星)	 子华哥哥醒目仔啊            
(5星)	 有黄子华就值得比5颗星了。。            
(4星)	 花痴老男人            
(3星)	 刚开始觉得不怎么样，看着看着觉得也还行            
(5星)	 真的很好看            
(4星)	 还不错吧，是我喜欢的男主和女主，剧情尚可            
(5星)	 喜欢黄子华，哈哈！            
(4星)	 爱            
(5星)	 真的搞笑又好看~            
(4星)	 j結局顯得有D倉促。。說得難聽點的就是有點虎頭蛇尾的感覺。            
(5星)	 事实证明Dayo大叔还是战胜了SSM            
(5星)	 这个剧的题材是非常吸引人的~而且演员也是我最喜欢的曼曼~~            
(5星)	 典型的栋笃笑式的港剧，黄子华真的是很牛            
(5星)	 黄子华很可爱的说。。。            
(3星)	 佘诗曼演技有突破了，黄子华还是一如既往的实力派！            
(4星)	 基本不看电视剧的我，经朋友极力推荐之下我看了这部电视剧。很轻松搞笑。用来填补无聊的时间还是可以的            
(3星)	 一般般啦～            
(5星)	 一个穷得只剩一套衣服的落魄人，只要他想，整个世界都随意运转。一个穷的很富有的白武士。 小经济理论，孕育在鲜活的世界，有了他，才如此好玩。            
(3星)	 台词很经典            
(3星)	 ss很吵= =            
(4星)	 最后几集被剪得七零八落，最后的决战显得软弱无力。。TBB你能不能有点诚意？黄子华一年拍不到你们一部片好吗！？            
(5星)	 还不错            
(4星)	 TVB的剧集向来剧情感都是蛮强的。闲来无聊打发时间我就爱看TVB的剧集，不要动脑子。            
(5星)	 很好看，虽然很多人说里面的商业手段早过时了，但对于一部电视剧来讲，最大的成功是能够牵动观众的情绪，带领观众了解人性的更深层面。黄子华在亲情，爱情上塑造的麦提爽非常成功            
(4星)	 正，佘诗曼演技真唔错。黄子华够强悍            
(4星)	 觉得挺新颖的！            
(5星)	 大爱黄子华            
(4星)	 试恋爱试求婚试分手...            
(5星)	 黄子华的剧，能不看么～～             
(5星)	 好冧子华。            
(5星)	 很喜欢！            
(5星)	 喜欢黄子华            
(5星)	 很喜欢这部电视剧啊            
(5星)	 黄子华            
(5星)	 冲着黄生看的。。。其实。。。并无多大惊喜。。            
(4星)	 非常好看，很搞笑，应该算是09上半年TVB最经典的一部剧集~~            
(3星)	 典型的虎头蛇尾            
(4星)	 商场必杀技和办公室原则，搞笑~            
(5星)	 太搞笑啦....每一集都笑到不得了...            
(5星)	 最爱的演员阿佘 颠覆性的出演 非常完美的衬托 黄子华依旧强悍，非常出彩，两人的配合 新颖而默契            
(4星)	 蛮搞笑,钟意黄子华同阿佘的演技            
(4星)	 黄子华~越老越靓仔!            
(4星)	 俗套不面俗套，但是很好笑            
(NA)	 纯粹为了欣赏黄子华的才华 看了几集实在看不下了            
(5星)	 与黄子华以前的电视剧类似，非常值得一看            
(NA)	 超好看！！！黄子华，赞！！！            
(5星)	 昨晚连着看了十集《绝代商骄》，看到凌晨四点，神奇的是我六点就要起床（晚了公车挤又堵的苦主）现在却一点都不困还很精神呢好的电视剧就是有这样的魔力看完之后是振奋人心的，让人心情愉悦的说实话，以前一直对佘诗曼不感冒的那忒主观了呵呵，我又不认识人家总之原因是：            
(4星)	 最爱子华..依然甘搞笑.!!佘诗曼系入边角色比起以往讨人欢喜得多了.!!三水妹..有突破.!!不过个结局有d仓促同埋牵强.!!!小小美中不足啦!            
(4星)	 有点虎头蛇尾的感觉。。。。结尾不咋D，前面的一直都很好看            
(5星)	  好看  顶黄子华            
(5星)	 搞笑!            
(4星)	 马上就去看~~哈哈~~            
(NA)	 喜欢黄子华            
(4星)	 贪得无厌必自毙。。ps.黄子华的确是冷面笑星。。            
(5星)	 大爱黄子华呀            
(3星)	 剧情不怎么样……可是居然让我在里面学到了accounting的concept～太神奇了！            
(4星)	 黄子华超帅            
(5星)	 黄子华，真的是很有魅力的人。你一边心里会觉得他长得丑，一边会情不自禁得被吸引            
(5星)	 黄子华依然华丽的出现，有关他的一切都值得推荐O(∩_∩)O~            
(5星)	 很喜欢，一直在追!            
(5星)	 笑的我心疼            
(5星)	 播完了 生活冇晒目標...            
(5星)	 黄子华好掂啊~~我觉得所有演员入边得距可以将哩个角色演绎得咁好~~虽然成出剧着噶都系一套衫，成个屋企简单到不能再简单。但却系一个企业医生，剧情已经好吸引人~~加上入边果D黄子华金句令成出剧更加精彩，粤式噶台词，不负众望~~仲有三水妹同麦提爽噶搭配。令人眼前一亮~~            
(3星)	 挺有意思            
(4星)	 一个字：正！            
(4星)	 还蛮好看的            
(5星)	 很不错的一部片子            
(4星)	 你作为一个朋友，千古难求；你作为一条水鱼，举世无双！黄子华的片子还是比较好看的！~有趣幽默！~哈             
(5星)	 哲学系的神人黄子华            
(4星)	 情节不错            
(3星)	 摆明就系免费栋笃笑啦真系忍唔住睇第二次吖            
(4星)	 黄子华就算好认真，我都觉得好搞笑            
(5星)	 子华 正！            
(NA)	 结局太仓促~~~            
(5星)	 有些案例可以一看~~            
(5星)	 超级中意上黄子华啊！            
(5星)	 不如黄子华拍多两部连续剧，比我地可以5洗钱都笑下拉            
(5星)	 近期TVB算是很不错的片子的，好笑的很            
(5星)	 黄子华的魅力，语言的魅力，佘诗曼的泼辣，不错            
(4星)	 09.9.7 黄子华的电影都海不错的，但是剧本就写的有点不够连贯了，感觉是想到哪写到哪。还有就是描写商战的部分太少，不然会更加精彩。 8分            
(4星)	 就是喜欢黄子华那个调调！TYPE撒~嘴贱、玩世不恭、真真假假，但还是善良、正直、拉么有魅力呀~剧情需要还能有一通电话就拿到500万的POWER！ 佘诗曼姐姐购物狂的豪迈令人憧憬~  整剧不跌宕起伏可温馨有加！！            
(5星)	 很少看港剧但这真的是一部值得细细回味的好作品。支持黄子华            
(5星)	 欢喜冤家，斗气宝贝。            
(4星)	 不错，挺搞笑            
(3星)	 很好笑哩~            
(3星)	 真的不如栋笃神探啊。            
(5星)	 爆笑，黄子华的又一部经典，就是结局感觉有点仓促            
(3星)	 里面用的商业手段太假了……            
(4星)	 剧情还是很不错的~~~~            
(4星)	 还是喜欢莫作栋多一些，不过跟麦提爽谈恋爱也很好玩啊。哈哈，鬼才的黄子华。大爱。            
(5星)	 大爱黄子华~             
(4星)	 男人就是要有才``            
(5星)	 一定要看！！！            
(4星)	 商戰有點小兒科，不過我喜歡這裡的佘詩曼，比古裝漂亮。O(∩_∩)O哈哈~这部还不错，我果然还是喜欢嚣张的女人。。。。            
(4星)	 很搞笑，却也蛮温馨感人~            
(5星)	 黄子华很有才            
(4星)	 等價交換 無奸不商 還真的很有道理呢            
(NA)	 觉得结尾有点呕心 两个人一起去厕所的便便找戒指……            
(3星)	 黃子華獨角戲.            
(4星)	 剧情搞笑，带点悬疑色彩在里头。。。            
(5星)	 没看完的时候呢心急，看完了又空虚，好纠结啊子华！            
(NA)	 女人最中意咩？发脾气咯！麦提爽是21世纪几近绝种嘎华南虎！            
(5星)	 極度 喜歡黃子華            
(4星)	 好！            
(NA)	 追集完成，结局一般般，中间比较精彩            
(5星)	 有子华必睇之!!!            
(5星)	 正！前面开始果几集真喺好多嘢学习~~~~ 爆笑~后面感情戏太重啦，无乜搞笑了~~            
(5星)	 子华哥点解你可以句句金句噶？？？~            
(4星)	 前面和后面不错的了，可惜中间不怎么出彩。而且商业的东西也并非很多，这点也是小小失望。            
(5星)	 真俾黄子华笑死            
(5星)	 看这部戏，除了笑以外，人性、爱、商道什么都可以学到一点点的！没看过的看吧！            
(NA)	 中意！女人事业爱情都重要！            
(5星)	 搞笑之余还可以学到很多,但是真的和现实生活比起来的话就是差的太远的啦,因为现实生活总是那么的残酷.........            
