http://movie.douban.com/subject/4935039/	新还珠格格
(1星)	 其实小燕子暗恋的是梁大人。其实紫薇是先知灵媒她整天面露向往的看着一片空虚是因为她能看到天启异象。其实所有大臣皇族都是到棒子国整过容的所以才一水的锥子脸。其实皇后娘娘小时候爱哭闹所以才给她从民间找了个搞笑奶妈一直陪到大。。。。。            
(1星)	 小燕子是福星高照猪八戒            
(1星)	 在豆瓣最低也就一星，反正这货终究注定成为豆瓣史上最低分的结局，以此励志它将会走向我们以后到老了都会为之纪念的史诗般狗血剧。            
(1星)	 只看了半集。            
(4星)	 我想说又雷又好看行么，还大洒狗血，实在是调剂生活...            
(NA)	 皇后和容嬷嬷的遭遇是我在这个没被风吹过的夏天看过最感人的故事            
(1星)	 凑个热闹            
(2星)	 真的！我已经被雷的外焦里嫩了！最后一集永琪的深情还是让我有点感动，虽然我极其极其讨厌这个永琪！一脸尖嘴猴腮，二愣子一样，一点皇子的贵气风范都没有！这个演员长得也不错，但还是适合演《红楼梦》里的小戏子！唉 我那个苏有朋版的雍容大气的五阿哥啊~~~~            
(1星)	 张益达，小布喊你回家吃饭~~            
(NA)	 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈            
(2星)	 看在演员的面子上给的。什么弱智剧情。。。            
(1星)	 林心如年过30  却正过里面所有人。   小燕子...是媒婆吧       皇后 容麼麼快把小燕子弄死吧  =  =            
(1星)	None
(1星)	 有够破...            
(1星)	 恭贺芒果台在朝着雷人山寨新高峰奋勇直前！            
(1星)	 好恶心不想再看下去了            
(1星)	 垃圾            
(1星)	 我在我同学的唾骂声中还是看了几集天雷滚滚的新还珠，其实当时是为林心如看的，但是到后来就是跟自己赌气似的看自己到底能忍多久！小燕子说话把我听得能难受死！还有紫薇把我看得能难受死！五阿哥天庭太饱满了点有木有！张伟好像车夫有木有！本杰明蕾丝蕾丝蕾丝有木有！金锁柳红还算正常，娇俏有木有！            
(1星)	 五分钟都坚持不了 必须换台！！！            
(1星)	 nc电视剧            
(2星)	 一星给林心如，一星给张嘉倪            
(1星)	 没有比这更烂的翻拍剧了            
(1星)	 没劲 差劲            
(5星)	 我老娘说好看 尼玛吐槽党不差我一个~~~~            
(1星)	 总体来说故事的剧情还是可以，但是为神马要跳雷人的舞！！为神马要出现班杰明这个人物！！敢不敢修修剪剪弄得好一点再出来现！！！            
(2星)	 现在看还猪的我已不是当年大明湖畔脑残了...用来吐槽吧...PS;官配不是一个洋人就能破坏的（吧）            
(2星)	 每天看看超健康 演完了额。。。以后要怎么办啊 混蛋            
(1星)	 我的童年啊。。。            
(1星)	 尼玛一个个要不要用力这么猛啊            
(1星)	 拍来是洗钱的吗？            
(1星)	 为啥不能打零颗星？者不应该是可选，应该是必选才对            
(1星)	 百变紫薇！！！！！            
(1星)	 现在的东西出现太多，而且大家也把找不同当成了乐趣，小燕子太难看，紫薇太平凡，可以和日本的《西游记》媲美            
(2星)	 一星给看得我欢乐的吐槽，一星给心如姐            
(1星)	 容嬷嬷 加油狠狠的扇死她们            
(1星)	 出于对新剧的好奇，开了其中的一集来看，刚好看到山寨“小燕子”被箭射伤，汤在床上，山寨“皇阿玛”给她喂药，。。。。我靠，。。。。山寨就是山寨，那眼神，。。。那演技，我只能说，：“小燕子赵薇，是无人可以超越的！！！赵薇的灵气也是无人能有的！！！”山寨就是山寨，琼瑶阿姨，您还是收山吧！            
(1星)	 光看评论就很火爆。            
(NA)	 见标题            
(1星)	 我雷得爬不起来啊 娘娘格格 俺错了            
(1星)	 怎么没有零分            
(1星)	 所以，压根不会去看，一分钟都不会~顶网友的一句~~容么么整死这帮妖孽吧~~            
(2星)	 一星给林心如姐姐，一星给邓翠雯姐姐。            
(1星)	 让我死了得了，其实剧情不错，只是，，，，，，演员太狗血啦            
(1星)	 想看就看老版撒~            
(1星)	None
(1星)	 烂剧            
(1星)	 确实垃圾，当我看到紫薇第一眼的时候 决定换台……            
(1星)	 向豆瓣最低分努力！！            
(NA)	 还可以吧，发现容嬷嬷和皇后的看点最大……            
(1星)	 看得差点吐出来的人撸过啊            
(1星)	 丑人多作怪            
(1星)	 本来就很2很恶心的电视剧还要翻拍，有够无聊的。            
(1星)	 一星给在剧中被埋没了的邓萃雯            
(1星)	 浪费钱            
(3星)	 三颗星给皇后的。            
(1星)	 紫薇啊 你是直接从墙上摘下来的嘛？            
(1星)	 一星献给林心如。            
(1星)	 快看小燕子第一集就大秀体操神功，高低杠平衡木五光十色！！            
(1星)	 卖心如一个面子，毕竟老版紫薇和紫薇她妈都是她演的。如今，在第二集出场还要说出那么隐晦带有H的话语：深不可测  长鞭莫及  这2个成语真是新鲜，雷死人了都。我可算知道神马是内涵了！！！这么一个元老呀。编剧，你还要残害多少老演员与全国上下多少个观众呀！！！？            
(1星)	 这尼玛大烂片，小燕子实在是媒婆变的，越看越觉得是画虎类犬            
(1星)	 我也来做贡献            
(1星)	 就是看不下去呀！            
(1星)	 琼瑶的狗血剧……话说五阿哥很像我们班数学课代表啊……            
(4星)	 一开始不怎样，后来挺搞笑的，雷雷更好。特别是容嬷嬷，表情丰富还卖萌。            
(1星)	 只看过剧照……其实我只是想看看加我一个一星能不能拉低点分数……←无聊            
(1星)	 我发现语言的苍白无力，在描述这个上面，烂片中的极品            
(1星)	 就当笑料看了！！边看边狂笑。紫薇死鱼眼，尔康猪鼻子还脸抽筋，衣着如小厮；尔泰五阿哥角色相反，小燕子勺不颠颠。。。太夸张了！！！边吐槽边大笑，搞得一旁的学姐郁闷地直瞪眼！哈哈，还是上豆瓣看评论爽！！！这时候发现只有“他妈的”能表达心情！            
(NA)	 我就不打分了，只看过一点点，不是“想看”，也不是“在看”，所以只能说“看过”咯。我不对新还珠做任何评价，支持夏雨荷~~心如~~大家要骂要赞的继续。路过。            
(1星)	 恶心 98集拉屎放屁都拍上阿？            
(3星)	 反正我就是喜欢永琪            
(1星)	 这电视剧太恶心大概几年年之后就不会有人在记得了            
(1星)	 难以言表的 烂啊            
(1星)	 看到尔康就想起苦逼的张伟啊……            
(1星)	 没什么可说的，现在的影视就是越恶心，越有人看。            
(2星)	 星给班杰明            
(1星)	 海陆真TMD丑啊            
(1星)	 本来想给两星的，一颗给心如一颗给雯女。但是，还是给了一星。尼玛一星都嫌多啊！！            
(1星)	 一颗星都嫌多怎么办???            
(1星)	 姐从来都懒得去注册个号，今天为你新还珠破例了，尼玛真让姐无力忽视了，恶俗的莪半夜都被吓醒！！~尼玛能不能别这么危害莪们这些良民了！~皇后嬷嬷拜托整死他们吧！~            
(NA)	 本来以前的就受不了紫薇和尔康如今的看到就想抽筋啊 尔泰长得不错啊 永琪起初我是叫嚣啊现在看了几集觉得看得下去了不用吐槽了             
(3星)	 看完之后我还不知道自己原来看完了。很是没有结局的结局。小燕子不够闯祸，紫薇不够温柔，晴儿不够有才。怎么看怎么别扭。却还是会跟着哭跟着笑。也不知道是自己太容易受影响，还是其实还可以。唯一的亮点觉得是班老外。            
(1星)	 希望湖南卫视那群垃圾制作人别再靠炒作来摧残原本美好的回忆。。。没人叫你们这帮孙子去挑战经典。。。            
(1星)	 雯女干嘛演这个皇后啊，我的九姑娘啊            
(NA)	 五阿哥真正的身份是大内侍卫~！            
(1星)	 恶心死了，看不下去。。还出来个三儿，演技真垃圾。。            
(1星)	 新演员就不骂了，只觉得乱七八糟，完全没了当年的感觉！有些托就别出来现眼了，这电视剧到底怎么样，大家心里有数。还三都比这个好看！在此也说下，黄奕很不错了，还三的剧情原本就没有一二部搞笑，明显一苦情剧，永琪娶知画，尔康“死”，方家真相！明显眼泪多了，更何况过了三年，大家都长大了，皇上            
(3星)	 没有诋毁的那么差。但是看了半天这部剧该叫《班杰明》吧。干嘛要弄个小燕子三人组啊，还打死都拆不散。紫薇，五阿哥，尔康都是打酱油的嘛，其他人都是群众演员。唉~~~~！！！            
(1星)	 怎么没有零分= =            
(2星)	 终于还是没看完...老外啊吹胡子瞪眼的小燕子阿米奇紫薇啊，你们实在是来搞笑的。            
(1星)	 要死吧..一星给皇后和太黄太后以及林心如的客串..我快被雷死了            
(1星)	 3集弃之。            
(1星)	 tample慢，演员烂，皇后老佛爷快除妖啊，保护皇上啊！            
(1星)	 试着看了一集，好HAPPY啊！！！必然1星不然对不起芒果台的口碑啊！！！演员一脸弱智剧情一律脑残呀~ 演员各种山寨感觉只有尔康还能看，竟然还安插了一个长相十分粗制滥造的洋人在里面。而且配音和音效都超级烂，配乐简直像动漫。琼瑶经典被拍成了广大中二病90后十分喜闻乐见的幼齿YY剧            
(2星)	 可恶，打了长长地评论不见了！！干嘛跳页叫我去关联其他网站呢！怒！            
(1星)	 实在懒得吐槽了。            
(1星)	 刷分么，很有意思的样子……            
(1星)	 这一分是给潘杰明的……            
(2星)	 小燕子说话太难听 紫薇太像个假人 好吧  尔康 五阿哥都还好的  主题曲奔向你 好听            
(1星)	 很无聊            
(1星)	 这是我看见过最神奇的搭配  0 0     为什么五阿哥和尔泰想兄弟？ 难道是皇帝偷情偷的太明目张胆了 0 0    为什么奴才们都比主子美丽帅气 0 0  琼瑶奶奶你肿么了？加个外国人就比较时尚了么 0 0             
(3星)	 还是老版好看            
(1星)	 大家能去吃屎吗？            
(5星)	 视频网站上的广告很给力啊            
(2星)	 这两颗星是给笑点常太医庄御厨的   为什么尔泰最成熟稳重帅气呢....不知道时明月还是彩霞的好美..令妃好美....男猪们凑合  ...女猪们去屎...小燕子你以为你谁啊才进宫就这死样  我要是皇后我也搞死你....            
(1星)	 我只能说，新还珠拍得不是给我看的……是给别人看的……            
(1星)	 客观来说，先入为主；主观而言，很恶心。            
(3星)	None
(1星)	 在看之前就有个神经病每天给我发截图！！！豆瓣我只给一星是送给他的！！！            
(3星)	 容嬷嬷 皇后都不错            
(1星)	 最低只有一颗星，本想为创造豆瓣最低分做贡献的            
(NA)	 五阿哥和洋鬼子有基情            
(3星)	 虽然不能和老版相比，但如果用娱乐的角度看，不那么较真，或许还凑合~~~至少有时候逗得还是哈哈大笑的。            
(1星)	 老燕子的声音太恶心了            
(1星)	 我终于受不了了。尼玛为什么不能打负分啊！！！！            
(4星)	 呆着无聊就看了一集。我了个去。看了开头就变成了一起来找bug吐槽活动。看完之后就找了原版的看了一集……还是赵薇好看啊。            
(1星)	 至今一眼为看 先打个一星支援支援            
(1星)	 请皇后凉凉学习如妃！！！把这群NC虐死 ！！黑死吧！！！            
(1星)	 剧照都像是一群普通人在拍艺术照            
(1星)	 为了林心如和邓萃雯给一颗星，要不一颗不也值            
(NA)	 wow~__~ holy crap! %$#@            
(1星)	 没有0星吗            
(1星)	 容嬷嬷头发没梳好...昨天因为紫薇拿死去的十三阿哥说事讨厌她了            
(1星)	 竟然全是一星 哈哈哈哈             
(1星)	 我连坚持看完一集都做不到啊做不到            
(3星)	 演技最高超的当然是那个小胖子了。。。O(∩_∩)O哈哈~笑死人            
(1星)	 为豆瓣第一低星贡献自己的力量！            
(3星)	 当做一部新电视剧看还不错，正在追。。。（五阿哥坑爹啊~受不了了！！）            
(1星)	 滚去SHI            
(1星)	 完全没有必要翻拍，浪费资源！            
(1星)	 为什么不选点儿好看的人来演呢。。丑的让人无语凝噎啊！！！！！            
(1星)	 就凭那几张脸，我想给负分啊有木有！            
(1星)	 那天不小心拨到芒果台，还狗血的98集，坑爹呢。。。为了保证自己不受污染，绝对不能拨到芒果台。。。但是看着影评很欢乐            
(1星)	 为什么要消费大伙美好的记忆            
(1星)	 不评价            
(3星)	 天雷滚滚~~~~~            
(1星)	 一星都来这里了！            
(3星)	 没看完            
(1星)	 不可以打0星么。。。            
(1星)	 2011暑期励志巨献 真TM牛逼 PS 紫薇长得太哏了            
(1星)	 剧情太扯。演员太路人。经常穿帮。            
(1星)	 不看也得来评个一颗星，有没有零点几的评法？            
(NA)	 它踩着了我的雷区            
(1星)	 喵了个咪的，神马都是浮云！！！三大女猪脚的泰国人妖扮相，老毛子的山寨文艺青年范，路过的五菱面包车！！！！！！神马神马！！！！！！！！！！！！！！！！！！！！！！！！本来想给个-5星，豆娘还没发明，这一星是看的林心如的面子，琼瑶大娘，你没绝，我觉得你大姨妈又来了，焕发二度青春了！！            
(1星)	 除了小凳子其他全是糟粕= =             
(1星)	 我看到了独唱团啊独唱团哈哈哈哈            
(1星)	 想重造经典的的失败典型，唯一经典的就是失败的经典。            
(1星)	 烂            
(1星)	 我的神，皇后还是皇后吗？被一群太监耍得团团转！！            
(NA)	 竟然还真的可以这么低            
(1星)	 恶心的电视            
(4星)	 诚意四星，该吐槽的大家已经吐够了，这么长的一部电视剧终于结束了，琼瑶阿姨跟各位演员的诚意我已经看到了，从最初的雷人到最后体会到的诚意，没有看过之前那部还珠的人儿或许并不会觉得这部有多么糟糕，只是我们对赵薇的爱太深刻太深刻            
(1星)	 看这部电影的都是傻逼，尼玛就是你们这群傻逼惯的，收视率那么高别人能不抢着抢着拍吗！！傻逼！！尼玛豆瓣这三个选项是搞吉尔毛的，就没有没看的选项么！！            
(1星)	 为咯给差评才给的一颗星  要不连一颗星都不值···· 琼瑶阿姨你肿么咯 最近脑子又被驴踢咯么····            
(1星)	 琼瑶，你该换眼镜了！            
(1星)	 芒果台太伤我心了，听到小燕子的声音都恶寒，还有那五阿哥太让人受不了了！皇后娘娘不要太有爱了，快点拿出你如妃时的气势让她们见鬼去吧！            
(1星)	 经典是难以超越滴            
(5星)	 小燕子：你是来参加模仿秀的吧？紫薇：你是来打算哭倒长城的吧？五阿哥：你是来打酱油的吧？皇后：你其实是个好人吧？容嬷嬷：其实你是来搞笑的吧？目前为止最喜欢的是班杰明，小燕子你不如从了他吧。            
(2星)	 心如和邓萃雯各一星            
(1星)	 真不知道芒果台要毁了多少经典。ps一句，能给0.5星么。            
(1星)	 张益达。。。            
(1星)	 那个紫薇 哎 人类的语言已经无法形容了！！！            
(1星)	 这小燕子听说是83年的，简直就是老燕子，还有那个媒婆痣丑死了，眼睛没那么大，硬是要死瞪着，受不了，紫薇那耳朵真像猪八戒的耳朵，那气势好像是个丫鬟，五阿哥表情呆滞，打了肉毒杆菌什么的了吧            
(1星)	 已经到了人神共愤的地步了            
(1星)	 能不给星么？勉强看完第一集，好想回去看老板的第一部啊！我们的青春都是从老还珠开始的啊！我不知道是因为先入为主还是怎样，看新版怎么都不顺眼。既然不能超越老版，那就不要拍啊！出来吓人干嘛！            
(2星)	 评分这么低就知道很难看了，现在我又看了一下老版的，感觉他们演技都够嫩的了，没想到新还珠格格更嫩，演技太差了，同样的剧情相比之下肯定还是老的好            
(NA)	 110915 完            
(2星)	 。。            
(1星)	 如果芒果台不搞这么多恐怖片，I think应该会有很多人投资吧            
(1星)	 我可怜的雯女，演过的剧部部经典，毁在这里了，特此记号，长啸三声。。。            
(3星)	 蛋疼~~            
(1星)	 强迫看此剧，简直就是自虐！            
(1星)	 简直想吐，连第一集都没看下去...。那些演员一个比一个难看...特做作...            
(3星)	 紫薇没有大家闺秀的感觉~            
(1星)	 踩它脸！踩！对！踩踩！            
(NA)	 我看到豆友们给的星星数真是不忍再打分了 = =。            
(1星)	 一对比。。。真是。。。            
(2星)	 新鲜感一下就过去了果然太密集            
(1星)	 即使看在雯女的面子上 也不好意思给超过一颗星            
(1星)	 这世道，苍蝇多了，便便也就吃“香”了……            
(1星)	 真是可以去死了~~~  国惨剧中的擎天巨柱....不想别人说咱先入为主..看了看雯女.. 林心如.. 看全集的。。脑子被恐龙蹍过了~.            
(3星)	 虽然确实没办法跟赵薇版相比，虽然很稀烂，但还是吸引了我。。。好吧，臭鸡蛋们向我砸来吧。。。            
(1星)	 恩 果然雷翻了            
(4星)	 没看前，也是疑虑重重，因为本身对老版也就没多大的兴趣。就两个版本比较，新版整体上还是值得肯定的。同样的情节，不少地方超出了老版的效果。从对白的表现到情感的刻画，都更加细腻，好东西就是经得起比对和推敲。不过还是不喜欢看皇后和容嬷嬷，那个温柔端庄的女人任再善妒也不至于一开始就杠上的。            
(1星)	 噩梦            
(1星)	 个人认为这部剧跟老版相比唯一让人觉得更好的角色是麦尔丹啊！老版的那个麦尔丹感觉又自私又讨人厌啊，新版的这个麦尔丹简直让人觉得超过了箫剑啊！            
(2星)	 我觉得我挺善良的了。。。            
(1星)	 以前看《还珠格格》蓉嬷嬷酷刑小燕子和紫薇的时候，直想掐死蓉嬷嬷；现在看《新还珠格格》这段的时候，只想蓉嬷嬷能早点掐死她们俩！真是磕蹭的一双啊！            
(1星)	 (#‵′)凸            
(1星)	 看了第一集前面15分钟后 实在看不下去 我看收视率会高也就开始的吧  好奇心作祟  这小燕子实在太不自然 绝对不是先入为主的原因 演技问题。            
(2星)	 一星给林心如，一星给邓萃雯            
(1星)	 看第一集 直接击沉            
(1星)	 给林心如和皇后的一星...            
(1星)	 时光网都有打零分的            
(4星)	 当喜剧片看            
(1星)	 sorry             
(1星)	 张伟你吃了小龙虾么张伟！你肿末了！            
(1星)	 还是豆瓣真实~不像新版还珠的贴吧~只准说表扬的话~一点点不喜欢和批评就删~还被说幼稚~我在想~到底是哪个幼稚了？不喜欢就是幼稚~喜欢就是清高？那这么说~当年反对希特勒的就是傻子幼稚~支持他的就是聪明有才的人？            
(1星)	 为第一低分剧做一点贡献吧:-D听到小燕子那费劲的发声我就已经死了……            
(1星)	 排好队，果断一颗星。            
(1星)	 看了新版才知道于妈的剧思路多么严谨，阵容多么大牌子，制作多么精致。            
(1星)	 湖南卫视也只能雷到这种程度了。。            
(1星)	 力挺皇后。            
(1星)	 一星是给这部剧的评论的，没有了评论这一星我也难得打。            
(1星)	 看预告都笑的下巴脱臼的人飘过            
(1星)	 琼瑶奶奶老了还不放过人~~折腾来折腾去毁了我们小时最好的回忆            
(NA)	 sit 12。            
(1星)	 皇阿玛太嫩小燕子太老，所以像一对阿。            
(1星)	 強烈要求豆娘的評分標準改革    最好弄個負的五星~~真的  給他打一星   我都對不起那顆星~~            
(1星)	 很差            
(1星)	 哪里飞来的一只老燕子。。。            
(2星)	 一分給林心如。半分給四個小太監、半分給那些奔跑的超帥的駿馬。            
(1星)	 一个字 烂!            
(1星)	 可不可以一颗星都不给呢？？            
(1星)	 皇宫秧歌队的服装太害眼睛，从码字的坑里出来之后直接闪瞎我的眼啊！我已经不想去形容了~对于芒果台的所有电视剧看都不看是最正确的选择，还好我已经坚持了那么多年。            
(2星)	 凭良心说，还是给两星吧，好歹也忍着看完了呢。。。我都很佩服自己竟然看完了啊看完了。。。凡人们，仰视我吧~！！！            
(1星)	 芒果是不是為了省錢,後期製作都沒做啊? 全部聲音都好沒底氣! 還有~ 怎麼清朝時間就有&#34;北京&#34;這一說法? 莫非是我孤陋寡聞~?            
(1星)	 暑期恐怖电视剧重磅出击~~~            
(2星)	 坑爹的剧情            
(1星)	 雷人之作！            
(1星)	 芒果台你是有多闲= =            
(1星)	 吐了！            
(3星)	 剧服，画面，场景，配乐等等电视剧相关部分都做得非常好，这是近几年来古装剧中少有的。但是一部好剧更多的是要靠编剧，演员和导演。新还珠毫无疑问做得不够甚至很缺。琼瑶成也还珠败也还珠，编的什么东西！！新人演员演技实在乏善可陈，不过四位主演也有可圈可点的地方。三星送给你们。            
(1星)	 坑爹啊坑爹!            
(3星)	 制作精良，情节拖沓，凑合吧            
(1星)	 真的是很差啊            
(1星)	None
(1星)	 我的妈妈呀，真是糟蹋啊！            
(1星)	 这颗星是向林心如和我们那逝去的童年致敬！            
(4星)	 目前10集 真心觉得还行三星半啊  （内心还是爱后宫三角恋神马的- -）            
(3星)	 几乎可以忽略紫薇尔康。。。也不是一无是处。。。总之。。。终于看完了            
(1星)	 求虐。。。            
(1星)	 烂惨了，迄今为止最烂的琼瑶剧            
(1星)	 套用另一芒果雷剧的一句话：你是还珠，可以延伸为你是野猪、豪猪、花猪、光猪、蠢猪、笨猪、乌克兰小乳猪、猪八戒。你是圈养杂食的懒惰生物体，你是星光灿烂下一只绝望而孤独的动物，是永远飞不上蓝天的蠢猪            
(1星)	 姐一如既往的看反还珠。            
(1星)	 浏览到还猪，刚好是小燕子被打，那声惨叫简直跟叫床一样的，哎---------什么演技啊！！一颗心还是给林心如跟邱心志面子            
(1星)	 为了豆瓣历史更低分我们要努力            
(1星)	 小燕子说话明显气短。紫薇没有气质尔康没有大少爷的风度翩翩五阿哥和班杰明还行明月彩霞都比小燕子和紫薇好看总之，跟老还珠比起来就是垃圾，垃圾中的战斗机。有的人说不要先入为主，可是不先入为主，你的这部戏为什么还要叫还珠格格呢？所以被炮轰都是你们自找的。一群垃圾            
(4星)	 哈哈，看得我喜感连连啊~~比起雷阵雨来说，制作精良了很多啊！不就是电视剧吗，消费娱乐而已，何必呢~            
(1星)	 破坏我们的记忆            
(2星)	 看了2/5,我是不是已经很牛了            
(NA)	 真是没法看下去了。            
(2星)	 这是一部令人吐槽无力的电视剧。金锁永琪选角失败，最重要的是琼瑶奶奶把这部剧改残了，成了一部赤果果为小三正名的三观扭曲的奇葩剧。（尤指大结局）            
(1星)	 第一次看到这么低分，纪念下            
(3星)	 紫薇实在是有点雷  主要是有对比 其实还好@中科院            
(1星)	 能不打分么亲~~~            
(1星)	 小燕子的声音和下巴上那颗痣，五阿哥那张无论什么时候都一个表情的面瘫脸，紫薇的招风耳，尔康的的苦大仇深的脸，以及一个让整个电视剧都不伦不类的老外。。被毁掉的不只是一部经典，还有我们美好的童年            
(1星)	 看这个纯属是找刺激,看芒果台还能拍出多烂的破片子            
(1星)	 这。。。豆瓣推荐给我使用的标签是喜剧+恐怖            
(1星)	 没法看不是            
(1星)	 居然没有零分的选项            
(3星)	 我觉得还行吧~没有那么烂~~不喜欢那个外国人，，紫薇也有点奇怪。。永琪长得还不错~就是脸尖了点。。            
(1星)	 无语            
(2星)	 两颗星一颗个琼瑶阿姨 一颗给雯女...            
(3星)	 真的好雷  跟一些人认为的一样 这回是想让皇后把小燕子弄死~紫薇是越到后来越让我无语，越看越象海绵宝宝。尔康还是让我想起张伟  五阿哥的话 我就不评价了            
(1星)	 简直精彩绝伦，亮瞎了。            
(1星)	 总觉得长得像谢娜。。。是不是就我这么觉得啊。。。            
(1星)	       不用说，恶心到极点，毁了当年我们心目中的还珠格格，真难看了，琼瑶阿姨还说不求超越，只求演出她们自己的风格，那你妈做那么大宣传是死人呀？毒害我们的心灵呢？能不带这么呕吐的不？            
(1星)	 求负分评价！！！有木有！！！一帮二货！            
(2星)	 紫薇那个丑逼实在是最大的败笔            
(3星)	 歌舞片啊！我居然看完啦！            
(1星)	 快点弄死这群妖怪吧            
(1星)	 我妈妈都不待见！            
(1星)	 这样一部片，越发勾起对原版还珠格格的怀念，又细细回顾了下原版还珠，十多年过去了，十多年没看了，一下子记忆又闪动回来了，连同那么多年前的自己发生的故事片。时间过得好快啊。。            
(1星)	 皇后加油，收了这一群妖兽！            
(3星)	 看了头尾 要求不高 不过各种截屏图片还是挺搞笑的 哈哈            
(1星)	 五星是湖南台派来的？            
(1星)	 受不了了            
(5星)	 真心觉得新版《还珠》拍的不错！至少场景、画面制作是下了大功夫！喜欢皇阿玛！最后也很喜欢永琪和小燕子这对苦命鸳鸯~！尔康紫薇的戏份觉得肉麻！            
(1星)	 很恶心来着，            
(1星)	 kao= =……很雷很欢乐就是了……            
(1星)	 看了一点点~实在觉得太烂了~这两天倒是反而把老版又看了一遍            
(1星)	 哇呲，第一次看到这么低分的！哇呲，吐槽下面影评吐得够狠了我就不说什么了...只是 当年燕儿翩翩已飞走，你等妖孽为何还要来闹心自找骂！            
(1星)	 我还没看，但我看了很多影评，我觉得自己应该注册一个账号来说明下            
(1星)	 紫薇虽说不太漂亮但是感觉还好，至于那个老燕子真的让人看得不舒服，太做作了，咋咋呼呼的。不过发现容嬷嬷好可爱啊~~            
(NA)	 看到五十几集..            
(1星)	 琼瑶老了            
(3星)	 其实现在觉得剧情不算雷。问题是整个剧情注水太多整个剧情有拖剧情的嫌疑，并且无法容忍太监的剧情都多过五阿哥和尔泰。班杰明也是每集必出现，我想他的剧情都快要超越小燕子了。其实演员长相什么的，看着也就习惯了。并且有些妆其实还不错。只是演员主次不分让我很蛋疼。不明白给太监排那么多戏做什么            
(1星)	  亚洲恐怖电视剧新高峰             
(1星)	 需要解释么            
(1星)	 呃，我承认我无聊，这么难看我还在看...怨念啊            
(1星)	 估计只有伟业比她更强电了            
(1星)	 为了给新版《还珠》一颗星的评价，洒家注册了豆瓣账号。。。            
(1星)	 我真害怕听见痦子女说话。。。            
(1星)	 我只是来打酱油的  顺便努力努力  看看能不能把新还珠弄成 豆瓣最低分！！！            
(1星)	 一星给林心如，，MD这剧烂到令人发指了！！！演员要颜没颜要演技没演技，剧情拖沓得要死，还有各种三观不正！琼瑶啊，你真的太伤人心了！！！            
(3星)	 结局真心差！剧情太拖沓！但是老还珠的遗憾新还珠弥补的不错，所以忍不住打三星吧，虽然知道打高了！            
(1星)	 听说全是容嬷嬷            
(1星)	 我的眼睛！！！！！！！！！！！            
(NA)	 噗，这个的常用标签里面居然有一个“亚洲恐怖电视剧新高峰”这一次，我坚决支持皇后和容嬷嬷干掉漱芳斋的那一群二货。虽然新容嬷嬷也像个二逼            
(1星)	 可怕的翻拍，可怕的芒果，剧情很雷人。演员很可怕，台词很无奈.....无比怀念那部赵薇林心如的还珠啊....            
(1星)	 恶心的我五天吃不下啊            
(1星)	 太丑了！！！一个比一个丑！！！！以前觉得林心如很一般，这样一比，令心如真是惊为天人！！！！            
(1星)	 实在是没有翻拍的必要@@            
(1星)	 内个紫薇看的我真的很难受，2B作品            
(3星)	 终于看完。改的不如老版好啊，尤其结局，不喜欢！斑鸠太杯具了！主要演员也和老版没法比~唯一喜欢的是晴儿~不过情节比老版差远了~老版里最喜欢的一幕是晴儿和箫剑相逢时的三次回首，也都改没了。。剧情和表演两星~看在让我掉了眼泪和配乐的份上打三星            
(1星)	 此剧目的 谁比谁更雷            
(1星)	 新一代的悲催产生了 神啦 惩罚这些妖孽吧            
(1星)	 我操 整个场面我HOLD不住            
(1星)	 一个字：烂            
(1星)	 为了能给一星 果断注册啊 悲剧到一种境界啊 惨不忍睹啊            
(1星)	 仅仅看了一集。。。要砸电视了！！！伤不起啊伤不起。            
(5星)	 不给五星对不起豆瓣的白痴氛围            
(1星)	 我是为了评星专程而来的            
(3星)	 再次见证偏见是多么夸张的一种情愫捏~~ 新版其实不比旧版差，觉得还不错！            
(1星)	 新版小燕子总喜欢把眼睛瞪很大……可是小丫头，不是瞪那么大就像赵薇了，您这样瞪眼，看着好傻。            
(3星)	 在看，在吐槽。只是看了结局，过程也就永远省略了吧。            
(1星)	 丑紫薇与壮燕子。            
(1星)	 说李晟不错的是眼睛瞎了还是眼睛瞎了还是眼睛瞎了            
(2星)	 全民共乐！！            
(1星)	 这样的经典，无论怎么翻拍都不可能超越当年的还珠。因为当年的剧已经成为我们生命中的一部分，是我们难以磨灭的回忆，是我们成长的见证。那段青葱岁月，那个傻傻的小燕子，那个柔中带刚的紫薇，都不能被任何新版所打败，即使新版再怎么出色。所以，此剧我只朝着林心如看。            
(1星)	 什么玩意儿啊。。。像闹剧来着。。。铜铃眼装嫩老燕子。。。漆黑黑的紫薇。。大长脸的五阿哥。。。和益达哥尔康            
(1星)	 客观的说没那么差，可特么谁要客观！！！小燕子敢不敢把台词咬清楚？！            
(1星)	None
(1星)	 真TMD难看！史上最垃圾电视剧！            
(1星)	 从来从来没有如此绝望的看完三分钟然后毫无表情的把电视关了、否则疯的人肯定是我            
(1星)	 我只想说，琼瑶阿姨真的老了，眼光不济叻~明月彩霞反而长的比两个咳咳更引人一点，跪求皇后凉凉将两咳咳拖进小黑屋            
(1星)	 谁打五星啊魂淡            
(1星)	 给一星是因为没有负的！！！！！！！！！！            
(2星)	 冲着雯姐，多给了一星。            
(1星)	 恐怖！山寨！            
